# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
9553         2   27994584   28002608     24      13  475051       1.9802    8.8818e-16       1.9802
64080        2   28004266   28113223    326      35  465564       2.0629    8.8818e-16       2.0629
9577         2   28113482   28561768   1521      94  470780      0.40618     9.992e-16      0.40618
2355         2   28615704   28637516     61      19  469103     -0.31235     9.992e-16     -0.31235
151056       2   28718938   28866654    771     112  473554      0.20132    9.7145e-16      0.20132
5500         2   28974614   29025806    213      51  463557     -0.42597     9.992e-16     -0.42597
245711       2   29033462   29073476    129      24  462641      0.31436     9.992e-16      0.31436
55006        2   29072687   29093175     90      20  458158      0.39165     9.992e-16      0.39165
23160        2   29117533   29171080    241      34  468822      -1.0194    8.8818e-16      -1.0194
165186       2   29204164   29275096    387      52  471927      0.78376     9.992e-16      0.78376
388939       2   29284556   29297127     93      20  476875      0.55351     9.992e-16      0.55351
79745        2   29320542   29406679    391      54  462299      0.94715     9.992e-16      0.94715
238          2   29415640   30144477   3749     248  471474     -0.97173     9.992e-16     -0.97173
51646        2   30369750   30383399     33      14  478366     -0.38617     9.992e-16     -0.38617
81606        2   30454397   30482899    125      29  473418       -0.515     9.992e-16       -0.515
253558       2   30670102   30867091    862      39  475169       1.2189    8.8818e-16       1.2189
92291        2   30945637   31030383    519     102  467150     -0.61332     9.992e-16     -0.61332
79623        2   31133331   31361592   1298     118  469281     -0.20661    9.7145e-16     -0.20661
440854       2   31395922   31456724    470      49  479789      0.16474    9.7145e-16      0.16474
30845        2   31456880   31491260    179      39  462886     -0.83414     9.992e-16     -0.83414
7498         2   31557188   31637611    393      72  473257     -0.97884     9.992e-16     -0.97884
6716         2   31749656   31806040    228      48  463127     -0.52837     9.992e-16     -0.52837
51072        2   32092892   32236116    477      50  465722       -1.164    8.8818e-16       -1.164
84661        2   32245856   32264890     87      27  470868      -1.9255    8.8818e-16      -1.9255
6683         2   32288660   32382706    385      45  468260      -1.0415    8.8818e-16      -1.0415
55676        2   32390910   32449181    217      46  470436     -0.63885     9.992e-16     -0.63885
58484        2   32449518   32490812    150      35  460351      -1.0052    8.8818e-16      -1.0052
84272        2   32502958   32533074    120      42  466115      0.65613     9.992e-16      0.65613
57448        2   32581735   32843966    925      58  465269      -0.8242     9.992e-16      -0.8242
55622        2   32853087   33046118    959      80  471717      0.57957     9.992e-16      0.57957
4052         2   33172221   33624576   2766     146  470238      -1.5914    8.8818e-16      -1.5914
25780        2   33661416   33789798    626     125  470800       2.1189    8.8818e-16       2.1189
25940        2   33808727   33824362     58      23  459633       0.2198    9.7145e-16       0.2198
51232        2   36583370   36778278    789     105  468915     -0.47839     9.992e-16     -0.47839
9637         2   36779397   36825333    240      36  466971     -0.65417     9.992e-16     -0.65417
5212         2   36923833   37041937    672     128  469132     -0.27776     9.992e-16     -0.27776
6801         2   37064841   37193673    523      47  465997      0.25281     9.992e-16      0.25281
54497        2   37208153   37311485    405      59  466830     -0.95393     9.992e-16     -0.95393
253635       2   37311594   37326387     53      16  470357     -0.37953     9.992e-16     -0.37953
5610         2   37332281   37384190    250      42  462332      -1.4415    8.8818e-16      -1.4415
391365       2   37394963   37423230    245      24  476298       1.0018    8.8818e-16       1.0018
10153        2   37428772   37458740    107      40  471618        0.389     9.992e-16        0.389
55471        2   37458774   37476303     84      25  471957       2.0736    8.8818e-16       2.0736
23683        2   37477645   37551915    419      44  465583       2.0883    8.8818e-16       2.0883
25797        2   37571742   37600465    146      48  469897       1.7649    8.8818e-16       1.7649
10602        2   37869025   37899678    170      36  472974      0.29963     9.992e-16      0.29963
151393       2   38152462   38294285    683      56  465855      0.28657     9.992e-16      0.28657
1545         2   38294746   38303323     26      12  469739     -0.52695     9.992e-16     -0.52695
64225        2   38522027   38604432    469      46  464492     -0.12201    9.8532e-16     -0.12201
92906        2   38789120   38830178    155      40  463471      0.75489     9.992e-16      0.75489
130589       2   38893052   38961909    300      58  467857     -0.37135     9.992e-16     -0.37135
6432         2   38970741   38978636     23      15  462609     -0.14725    9.7145e-16     -0.14725
79833        2   39005327   39009598     16       9  443170      0.55948     9.992e-16      0.55948
90957        2   39024871   39103021    287      42  458654       -0.605     9.992e-16       -0.605
729967       2   39103103   39109850     27      14  455402     -0.12153    9.8532e-16     -0.12153
100271715    2   39146504   39202590    185      58  462743      0.45941     9.992e-16      0.45941
6654         2   39208690   39347686    523      42  466013      0.83051     9.992e-16      0.83051
344387       2   39405688   39471114    225      38  465969    -0.034133    9.8532e-16    -0.034133
8491         2   39476407   39664453    708      67  464676      0.12288    9.8532e-16      0.12288
130733       2   39892638   39945103    176      33  462949      0.37667     9.992e-16      0.37667
80745        2   39963200   40006416    176      32  463646       1.1519    8.8818e-16       1.1519
6546         2   40339286   40739575   1992     174  470357      0.34131     9.992e-16      0.34131
400950       2   42162508   42180943     82      35  465696      -0.1446    9.7145e-16      -0.1446
91461        2   42275161   42285668     52      15  468494      -2.7868    8.8818e-16      -2.7868
27436        2   42396490   42559688    733      50  462605       1.8468    8.8818e-16       1.8468
9167         2   42577640   42596150     48      19  471299       2.2519    8.8818e-16       2.2519
170850       2   42669157   42721237    206      58  462834       1.9597    8.8818e-16       1.9597
57504        2   42721709   43011080   1024      66  466657      0.88842     9.992e-16      0.88842
165140       2   42989639   42991401      8       4  471732     -0.28179     9.992e-16     -0.28179
23498        2   42994229   43019753    145      21  460873       0.3992     9.992e-16       0.3992
678          2   43449541   43453745     20      12  465879       4.1758    8.8818e-16       4.1758
63892        2   43457975   43823185   1435      75  467287       3.9786    8.8818e-16       3.9786
130271       2   43864439   43995126    622      75  470821     -0.23066    9.7145e-16     -0.23066
728819       2   43902292   43903461      7       4  472719      0.23951    9.7145e-16      0.23951
51626        2   44001178   44055095    300      29  468329      0.69571     9.992e-16      0.69571
64240        2   44039611   44066039    145      35  467942      0.83642     9.992e-16      0.83642
64241        2   44066103   44105947    240      27  469647      0.73771     9.992e-16      0.73771
10128        2   44113363   44223144    459      54  465899     -0.85615     9.992e-16     -0.85615
5495         2   44395984   44471570    285      42  458300      -1.2359    8.8818e-16      -1.2359
6519         2   44502597   44547963    239      56  464758      0.33702     9.992e-16      0.33702
9581         2   44544746   44589001    227      46  461342      0.59802     9.992e-16      0.59802
79823        2   44589043   44999731   1823      88  464713     -0.95219     9.992e-16     -0.95219
6496         2   45169037   45173216     26      12  474438      -1.0389    8.8818e-16      -1.0389
10736        2   45232324   45236580     20      13  449207       1.2444    8.8818e-16       1.2444
55133        2   45615819   45838434    974      62  469064      -1.0851    8.8818e-16      -1.0851
5581         2   45878454   46415129   2790     286  468986     -0.54271     9.992e-16     -0.54271
2034         2   46524541   46613842    381      69  465207      -2.0273    8.8818e-16      -2.0273
388946       2   46706704   46711564     28      10  474604      -0.3057     9.992e-16      -0.3057
90423        2   46738986   46769551    150      37  468489      0.30276     9.992e-16      0.30276
23433        2   46769867   46811827    118      37  476094      0.23859    9.7145e-16      0.23859
5281         2   46808413   46844251    135      38  455487     -0.97841     9.992e-16     -0.97841
9419         2   46844325   46852881     36      15  470554     -0.81553     9.992e-16     -0.81553
9655         2   46926099   46989927    332      44  469740       1.0959    8.8818e-16       1.0959
90411        2   47129009   47168994    217      38  474332       -0.754     9.992e-16       -0.754
57217        2   47168313   47303275    819      90  469627       1.3602    8.8818e-16       1.3602
285051       2   47314130   47382517    480      74  471563     -0.86377     9.992e-16     -0.86377
805          2   47387221   47404229     60      25  470016      -1.8592    8.8818e-16      -1.8592
4072         2   47596287   47614167     83      27  462006       1.7398    8.8818e-16       1.7398
4436         2   47630206   47739716    546      46  468730       2.9781    8.8818e-16       2.9781
56660        2   47747914   47797470    185      64  472136       1.6118    8.8818e-16       1.6118
2956         2   48010221   48034092    111      31  459788     -0.82673     9.992e-16     -0.82673
80204        2   48034059   48133524    404      53  469574      -0.1475    9.7145e-16      -0.1475
3344         2   48541783   48606434    271      34  468938     -0.57169     9.992e-16     -0.57169
129285       2   48667908   48742531    325      48  465957     -0.43245     9.992e-16     -0.43245
286749       2   48757064   49003656   1251     115  470787     -0.89784     9.992e-16     -0.89784
11037        2   48757308   48825654    338      41  468899    -0.021992    9.8185e-16    -0.021992
11036        2   48844937   49003645    814      98  470790     -0.98359     9.992e-16     -0.98359
3973         2   48913913   48982880    384      73  469614       -1.254    8.8818e-16       -1.254
2492         2   49189296   49381666   1058      65  467801       2.8878    8.8818e-16       2.8878
9378         2   50145643   51259674   5031     233  467409      -1.3858    8.8818e-16      -1.3858
51130        2   53897117   54014146    524      64  463487     -0.73885     9.992e-16     -0.73885
100302652    2   53897430   54087170    780      57  465837     -0.60614     9.992e-16     -0.60614
494143       2   53994929   54002320     36      19  448207      0.33568     9.992e-16      0.33568
27248        2   54014068   54045956    105      32  469805      0.12345    9.8532e-16      0.12345
10936        2   54080050   54087170     18      10  453856     -0.17208    9.7145e-16     -0.17208
23198        2   54091204   54197977    411      43  470135      -1.3361    8.8818e-16      -1.3361
98           2   54342410   54532437    833      68  470495     -0.32486     9.992e-16     -0.32486
388951       2   54480315   54483409     14       8  476094       1.5795    8.8818e-16       1.5795
129852       2   54558006   54588714    106      26  465321      0.19878    9.7145e-16      0.19878
6711         2   54683454   54898583   1005      63  469320     0.057907    9.8532e-16     0.057907
400954       2   54952149   55199157   1389     111  463780       0.4102     9.992e-16       0.4102
57142        2   55199325   55307770    475      63  469093      0.79729     9.992e-16      0.79729
130162       2   55399683   55459699    264      44  459633    -0.054932    9.8532e-16    -0.054932
6233         2   55459039   55462989     17      10  473169      0.53974     9.992e-16      0.53974
4528         2   55463756   55496384    149      41  455699     -0.27983     9.992e-16     -0.27983
55704        2   55514978   55647057    658      42  472592     -0.68343     9.992e-16     -0.68343
112942       2   55746740   55772216    110      37  466430     -0.96135     9.992e-16     -0.96135
57223        2   55774428   55844860    336      48  465492      -1.9806    8.8818e-16      -1.9806
87178        2   55861198   55921045    276      36  465928      -1.9999    8.8818e-16      -1.9999
2202         2   56093097   56151298    273      47  464055      0.67027     9.992e-16      0.67027
114800       2   56411258   56613309    970     121  467173     -0.59704     9.992e-16     -0.59704
7444         2   58273777   58387055    440      75  458559      -1.0329    8.8818e-16      -1.0329
55120        2   58386378   58468515    312      51  461775      -1.0499    8.8818e-16      -1.0499
53335        2   60678302   60780633    300      89  452769      0.15689    9.7145e-16      0.15689
64895        2   60983365   61029221    135      35  465436     -0.18207    9.7145e-16     -0.18207
5966         2   61108709   61171410    151      55  460158       0.3269     9.992e-16       0.3269
150962       2   61167548   61245365    202      64  462190      0.12034    9.8532e-16      0.12034
5194         2   61244812   61279125    102      39  459140     -0.90518     9.992e-16     -0.90518
84542        2   61293005   61365169    229      62  458734      0.47353     9.992e-16      0.47353
339804       2   61372221   61391964     90      13  476073      -1.6236    8.8818e-16      -1.6236
130872       2   61404553   61415240     33      20  459319     -0.66239     9.992e-16     -0.66239
9736         2   61414590   61697868   1039      60  458218     -0.50619     9.992e-16     -0.50619
7514         2   61705069   61765440    187      44  465014     -0.44711     9.992e-16     -0.44711
84140        2   62051983   62081278     97      24  473432     0.056963    9.8532e-16     0.056963
10575        2   62095262   62115806     84      21  475730     -0.24028    9.7145e-16     -0.24028
150684       2   62115904   62363205    782      55  460004     -0.94945     9.992e-16     -0.94945
10678        2   62423262   62451866    101      41  459376      -1.7169    8.8818e-16      -1.7169
200728       2   62727356   62733604     31       9  483990      -1.3206    8.8818e-16      -1.3206
23301        2   62900986   63273622    903     108  456226     -0.36454     9.992e-16     -0.36454
5013         2   63277192   63284966     17      11  472977     -0.19145    9.7145e-16     -0.19145
51057        2   63348518   63815867   1593      72  465554      -1.8336    8.8818e-16      -1.8336
4190         2   63815743   63834331     47      14  474324      -1.7759    8.8818e-16      -1.7759
7360         2   64068084   64118696    165      53  461821     0.040911    9.8532e-16     0.040911
51542        2   64119280   64246526    557      63  468824      -1.2718    8.8818e-16      -1.2718
57162        2   64319786   64371605    203      43  457770      -1.9181    8.8818e-16      -1.9181
29094        2   64681327   64688517     31      19  440996      0.79145     9.992e-16      0.79145
101927402    2   64749323   64751744     10       7  417365      -1.3294    8.8818e-16      -1.3294
54812        2   64751439   64820139    285      34  462990      -1.1522    8.8818e-16      -1.1522
9792         2   64858755   64978048    398      60  460805     -0.93312     9.992e-16     -0.93312
6509         2   65215579   65250999    139      53  462729      0.30341     9.992e-16      0.30341
23177        2   65283495   65314142    142      37  466025    -0.031537    9.8532e-16    -0.031537
5861         2   65313988   65357435    176      35  475335      0.61147     9.992e-16      0.61147
10097        2   65454829   65498387    186      37  463900     -0.94315     9.992e-16     -0.94315
200734       2   65534580   65659733    504      46  467503       2.3076    8.8818e-16       2.3076
4211         2   66662257   66799891    459      88  469936     -0.15545    9.7145e-16     -0.15545
54465        2   67624442   67637540     52      13  458709      -2.3319    8.8818e-16      -2.3319
10438        2   68269332   68290159     53      25  461595      -2.1257    8.8818e-16      -2.1257
116143       2   68357281   68384692     86      26  461079       1.2175    8.8818e-16       1.2175
56902        2   68385005   68403091     74      20  462699       1.1067    8.8818e-16       1.1067
5534         2   68405979   68483392    280      34  460497       1.3935    8.8818e-16       1.3935
25927        2   68511303   68547183    140      44  472619     -0.38769     9.992e-16     -0.38769
5341         2   68592322   68624585    207      27  475132     -0.60102     9.992e-16     -0.60102
554251       2   68689498   68694448      5       3  483849       0.4032     9.992e-16       0.4032
200558       2   68694691   68839361    578      31  471945       1.0673    8.8818e-16       1.0673
10887        2   68870712   68883244     58      25  476331       1.3864    8.8818e-16       1.3864
9938         2   68961913   69053965    481      64  474788      0.98942     9.992e-16      0.98942
27302        2   69092613   69098649     25      16  462820     -0.66265     9.992e-16     -0.66265
200504       2   69172364   69180102     39      12  469893      -0.8326     9.992e-16      -0.8326
56287        2   69201705   69208112     43      12  463057     -0.67522     9.992e-16     -0.67522
84168        2   69240276   69476459   1116     124  467068      0.55509     9.992e-16      0.55509
2673         2   69546901   69614386    234      35  463611       1.2722    8.8818e-16       1.2722
27247        2   69623245   69664760    152      22  469143       1.3317    8.8818e-16       1.3317
22848        2   69685127   69901566    814      59  463070      0.86294     9.992e-16      0.86294
307          2   69947946   70053596    408      49  466690      0.27492     9.992e-16      0.27492
64395        2   70056818   70106727    140      31  469314     -0.76834     9.992e-16     -0.76834
11017        2   70121075   70132368     21       9  471365      0.25169     9.992e-16      0.25169
4084         2   70142173   70170077     95      21  470109       0.1946    9.7145e-16       0.1946
151516       2   70187221   70189397     14       8  432749      0.17258    9.7145e-16      0.17258
5093         2   70313972   70316335      7       5  465887      0.11977    9.8532e-16      0.11977
54980        2   70377017   70418151    134      33  467783      0.97225     9.992e-16      0.97225
7072         2   70436576   70475886    124      26  471027       1.6147    8.8818e-16       1.6147
51449        2   70485231   70508317     65      14  465188       1.3535    8.8818e-16       1.3535
6637         2   70508510   70520869     35      11  449615       1.5194    8.8818e-16       1.5194
84908        2   70523108   70529293     19       6  472029       1.2126    8.8818e-16       1.2126
7039         2   70674412   70781147    475      79  471288      -1.6055    8.8818e-16      -1.6055
119          2   70888334   70995375    481      48  474845      0.85912     9.992e-16      0.85912
344018       2   71004442   71017775     70      14  479082      -0.7661     9.992e-16      -0.7661
165530       2   71035775   71047732     57      21  473043     -0.62527     9.992e-16     -0.62527
50489        2   71057343   71062953     37      14  475853       1.0485    8.8818e-16       1.0485
25806        2   71127720   71160576    145      38  471281      -1.7312    8.8818e-16      -1.7312
525          2   71162998   71192561    140      44  476659      0.75534     9.992e-16      0.75534
79998        2   71205172   71212629     40      16  470705      0.54095     9.992e-16      0.54095
113419       2   71213068   71222001     42      12  474783     -0.51221     9.992e-16     -0.51221
55577        2   71295408   71305998     47      17  466476      -1.5025    8.8818e-16      -1.5025
84693        2   71336806   71357394     88      17  467672      0.43021     9.992e-16      0.43021
10199        2   71357444   71377232    125      19  468058     -0.19048    9.7145e-16     -0.19048
400961       2   71409868   71454233    193      34  472081       1.0166    8.8818e-16       1.0166
27332        2   71503729   71662191    660      49  468607       2.7826    8.8818e-16       2.7826
8291         2   71680347   71913895   1176     155  473591     -0.23846    9.7145e-16     -0.23846
56603        2   72356367   72374991     67      31  456386     -0.29641     9.992e-16     -0.29641
23233        2   72403113   73053177   1627      75  467895      -1.8961    8.8818e-16      -1.8961
6697         2   73114512   73119289      7       5  468782      0.72059     9.992e-16      0.72059
2016         2   73144604   73162020     38      23  466436      0.59047     9.992e-16      0.59047
94097        2   73169165   73298965    460      63  468124       1.8662    8.8818e-16       1.8662
26056        2   73300510   73340146    133      27  468395        1.953    8.8818e-16        1.953
344022       2   73429386   73438340     32       9  481953      0.22749    9.7145e-16      0.22749
10322        2   73441366   73454355     41      19  475055    -0.096034    9.8532e-16    -0.096034
84279        2   73455134   73460356     19       8  478341      -1.4584    8.8818e-16      -1.4584
10574        2   73461364   73480150     66      21  465138      -1.0409    8.8818e-16      -1.0409
150726       2   73481810   73496758     50      26  463686      0.37136     9.992e-16      0.37136
1961         2   73518057   73520829      7       4  452666     -0.92546     9.992e-16     -0.92546
7840         2   73612886   73837047    787      44  465982     -0.32018     9.992e-16     -0.32018
9027         2   73867850   73869537     10       6  475173     -0.29352     9.992e-16     -0.29352
51471        2   73927636   73928467      5       3  396019     -0.53715     9.992e-16     -0.53715
51002        2   73955744   73964765     25       9  462927     -0.52585     9.992e-16     -0.52585
8446         2   73989325   74007284     42      21  443916     -0.87093     9.992e-16     -0.87093
388960       2   74011316   74044274     20      11  439208      -1.1868    8.8818e-16      -1.1868
10617        2   74056043   74100783    179      46  464860     -0.90882     9.992e-16     -0.90882
72           2   74120093   74146780    167      28  474480      -1.0225    8.8818e-16      -1.0225
1716         2   74153953   74186088    114      22  464977      -1.3929    8.8818e-16      -1.3929
200424       2   74212211   74335303    389      46  466459      -0.6094     9.992e-16      -0.6094
388962       2   74362528   74375039     59      19  465368      -1.3453    8.8818e-16      -1.3453
55233        2   74381394   74406006     88      20  462563     -0.83363     9.992e-16     -0.83363
10797        2   74425690   74442425     53      22  464923      -1.3035    8.8818e-16      -1.3035
57835        2   74441997   74570534    406      87  466449      0.31298     9.992e-16      0.31298
1639         2   74588281   74619214     87      33  467077      0.57053     9.992e-16      0.57053
388963       2   74641303   74644934     15      10  440633       1.8531    8.8818e-16       1.8531
84058        2   74648863   74652882      9       6  378519       1.8475    8.8818e-16       1.8475
6242         2   74652988   74669060     37      18  471098       2.6943    8.8818e-16       2.6943
83444        2   74682150   74685087      5       3  456230     -0.66424     9.992e-16     -0.66424
23559        2   74684996   74688018      8       5  471602     -0.21061    9.7145e-16     -0.21061
7841         2   74688184   74692537     12       7  469917    -0.023948    9.8185e-16    -0.023948
116540       2   74699085   74699942      7       5  410181       1.7544    8.8818e-16       1.7544
84865        2   74699959   74710357     23      13  433515       1.7504    8.8818e-16       1.7504
64427        2   74710200   74721691     24      12  465957       1.0558    8.8818e-16       1.0558
85474        2   74724644   74730443     19      10  470264      0.91117     9.992e-16      0.91117
84759        2   74732170   74735707      9       5  473313      0.90319     9.992e-16      0.90319
3196         2   74740686   74744275      4       2  478216      0.31843     9.992e-16      0.31843
165545       2   74745258   74753408     18      13  465462        1.911    8.8818e-16        1.911
550          2   74753775   74757019      5       3  452916       1.1099    8.8818e-16       1.1099
27429        2   74756532   74760683     11       7  462841     0.040093    9.8532e-16     0.040093
84695        2   74759946   74781088     50      17  465366      0.99992     9.992e-16      0.99992
1796         2   74776147   74784678     26      11  454437       1.4221    8.8818e-16       1.4221
130951       2   74785010   74875994    239      50  461578      0.31054     9.992e-16      0.31054
10505        2   74881355   74910981     90      27  467777       1.8343    8.8818e-16       1.8343
3099         2   75059782   75120481    287      58  468901      -1.0523    8.8818e-16      -1.0523
56655        2   75185775   75196859     47      22  473730      0.91413     9.992e-16      0.91413
6869         2   75273590   75426645    616     100  470165      -2.0507    8.8818e-16      -2.0507
84141        2   75719444   75796848    341      48  473724      -1.1735    8.8818e-16      -1.1735
9801         2   75873909   75889334     74      18  469290     -0.41701     9.992e-16     -0.41701
6936         2   75889831   75938482    210      46  462969     -0.67937     9.992e-16     -0.67937
80059        2   76974849   77749502   4288     175  467782      0.04386    9.8532e-16      0.04386
130120       2   79252812   79255630     16       7  477392     -0.88054     9.992e-16     -0.88054
5968         2   79312149   79315150     28      12  452405     -0.58375     9.992e-16     -0.58375
5967         2   79347584   79350545     20      11  477771        -1.41    8.8818e-16        -1.41
5068         2   79384132   79386880     12       8  466029      0.72183     9.992e-16      0.72183
1496         2   79740060   80875993   5244     368  466170       1.4529    8.8818e-16       1.4529
347730       2   80515481   80531718     50      20  465793      0.35681     9.992e-16      0.35681
8802         2   84650647   84686586    139      27  473865     -0.83817     9.992e-16     -0.83817
1768         2   84743579   85046713   1081      44  469201     -0.91926     9.992e-16     -0.91926
129293       2   85048774   85108369    242      35  476948      -1.3936    8.8818e-16      -1.3936
9168         2   85132763   85133799      3       1  476169      0.12796    9.7145e-16      0.12796
56888        2   85198231   85286595    235      47  472418      0.67911     9.992e-16      0.67911
83439        2   85360583   85537511    779      86  473145       1.0808    8.8818e-16       1.0808
10618        2   85545141   85555419     51      10  462643       1.5466    8.8818e-16       1.5466
54884        2   85569078   85581821     46      20  470396       1.1928    8.8818e-16       1.1928
84173        2   85581843   85618875    139      40  471484       1.3691    8.8818e-16       1.3691
822          2   85621871   85641197    102      27  463727       1.0022    8.8818e-16       1.0022
284948       2   85660108   85664180     11       6  477857     -0.95447     9.992e-16     -0.95447
4144         2   85766101   85772403     14       9  439328    -0.083671    9.8532e-16    -0.083671
2677         2   85771978   85788657     63      21  464792      0.54979     9.992e-16      0.54979
8673         2   85804614   85809156     17       6  476248      0.79393     9.992e-16      0.79393
10791        2   85811531   85820511     32      12  476498       0.7714     9.992e-16       0.7714
51255        2   85822391   85824831      6       2  487070      -1.4882    8.8818e-16      -1.4882
129303       2   85825670   85829822      6       3  471710       0.7777     9.992e-16       0.7777
10713        2   85829965   85876407    142      61  459503      0.61988     9.992e-16      0.61988
388969       2   85832376   85839179     18      13  469629     -0.28099     9.992e-16     -0.28099
6439         2   85884440   85895864     31      19  457617      -1.0627    8.8818e-16      -1.0627
10578        2   85921414   85925967     27       7  479741     -0.95541     9.992e-16     -0.95541
84913        2   85980909   86018506    155      37  458773      -1.3851    8.8818e-16      -1.3851
8869         2   86066271   86116157    193      31  473771       0.5446     9.992e-16       0.5446
25885        2   86253451   86333278    363      49  463292     -0.15823    9.7145e-16     -0.15823
55037        2   86333305   86369280    181      37  462181     -0.68688     9.992e-16     -0.68688
10989        2   86371055   86423264    234      29  466082      0.35337     9.992e-16      0.35337
51318        2   86426478   86440913     54      14  464439      0.77731     9.992e-16      0.77731
65055        2   86441116   86565206    610      45  467569       0.7062     9.992e-16       0.7062
55818        2   86668271   86719839    189      51  461994      0.30832     9.992e-16      0.30832
51652        2   86730553   86790620    206      42  471478      0.97753     9.992e-16      0.97753
100526767    2   86730553   86948245    691      80  470682       1.3564    8.8818e-16       1.3564
7844         2   86830516   86851000     71      21  473985       0.4737     9.992e-16       0.4737
64795        2   86947414   87005164    124      32  461740     -0.32595     9.992e-16     -0.32595
925          2   87011728   87035519     86      14  464125       0.5526     9.992e-16       0.5526
926          2   87042460   87089047    184      41  461887       1.5008    8.8818e-16       1.5008
400966       2   87140890   87241099     30      17  469755      -1.3967    8.8818e-16      -1.3967
5343         2   87237587   87248969      1       1  476148      -1.2003    8.8818e-16      -1.2003
730268       2   88000493   88047239     29      19  444583      0.22891    9.7145e-16      0.22891
729857       2   88056717   88125331      3       2  467309       2.1262    8.8818e-16       2.1262
51315        2   88326724   88355315     88      25  463842     -0.44997     9.992e-16     -0.44997
150572       2   88367299   88412906    245      59  466606      0.25192     9.992e-16      0.25192
2168         2   88422501   88427650     16       8  471949     -0.74757     9.992e-16     -0.74757
55258        2   88469814   88486156     60      23  476233      0.31977     9.992e-16      0.31977
344167       2   88747726   88752053      6       4  454801       1.0812    8.8818e-16       1.0812
200523       2   88824115   88829196     26      12  472357      0.10224    9.8532e-16      0.10224
9451         2   88856259   88927094    138      52  461008     -0.80186     9.992e-16     -0.80186
22934        2   88991176   89050452    191      23  472200       1.6625    8.8818e-16       1.6625
150483       2   95537188   95542568     30      18  454978       1.5948    8.8818e-16       1.5948
4118         2   95691400   95719737     66      42  461022        1.035    8.8818e-16        1.035
64969        2   95752952   95787754     85      59  419373      -0.2208    9.7145e-16      -0.2208
84874        2   95813400   95825322     20      12  476453       1.6128    8.8818e-16       1.6128
7549         2   95831165   95850065     47      24  424541       1.7244    8.8818e-16       1.7244
150696       2   95939674   95966067     83      42  420239       2.0812    8.8818e-16       2.0812
30818        2   95963072   96051825    269      61  443719       2.6684    8.8818e-16       2.6684
51011        2   96068439   96082357     41      30  428361     -0.51285     9.992e-16     -0.51285
653192       2   96142715   96150479      7       4  465909       -1.595    8.8818e-16       -1.595
129868       2   96257766   96265471      8       5  366931     -0.62421     9.992e-16     -0.62421
400986       2   96516914   96658068    276      50  447771      0.23566    9.7145e-16      0.23566
150763       2   96687694   96701722     18      14  356092       1.0528    8.8818e-16       1.0528
151          2   96778623   96782281     11       6  468481       1.6072    8.8818e-16       1.6072
431705       2   96789589   96804175     50      22  456257      0.69518     9.992e-16      0.69518
1844         2   96808908   96811206      5       3  474347     -0.41948     9.992e-16     -0.41948
56910        2   96850597   96874573     57      26  449745      0.31984     9.992e-16      0.31984
55654        2   96915946   96931751     36      23  440696      -1.1739    8.8818e-16      -1.1739
9391         2   96931884   96939917     24      17  436564     -0.75993     9.992e-16     -0.75993
23020        2   96940074   96971307     69      33  451624     -0.77888     9.992e-16     -0.77888
150771       2   96991062   96994091     12       7  474849     -0.23243    9.7145e-16     -0.23243
23397        2   97001479   97042833    103      39  437523     -0.20297    9.7145e-16     -0.20297
93082        2   97163383   97173846     26      14  469993      -2.1391    8.8818e-16      -2.1391
10865        2   97202464   97218375     45      24  426984      -1.4664    8.8818e-16      -1.4664
55683        2   97258892   97304116    111      54  444072      -2.4028    8.8818e-16      -2.4028
90342        2   97308574   97370624    171      75  449258      -1.9742    8.8818e-16      -1.9742
81562        2   97371666   97405813     76      25  444416      -1.2814    8.8818e-16      -1.2814
26504        2   97426639   97477628    148      40  453931      -1.5899    8.8818e-16      -1.5899
26505        2   97480950   97501121     59      20  456517      0.32908     9.992e-16      0.32908
200539       2   97488599   97509758     57      20  462562      0.57706     9.992e-16      0.57706
51239        2   97513722   97523756     27      13  465329     -0.71938     9.992e-16     -0.71938
54910        2   97525473   97536680     28      18  424377     -0.45325     9.992e-16     -0.45325
51252        2   97541619   97652337    478      68  452920      0.29473     9.992e-16      0.29473
151313       2   97749320   97760603     36      16  455475      -1.5826    8.8818e-16      -1.5826
375248       2   97778923   97930258    190      38  438938      -1.3158    8.8818e-16      -1.3158
57730        2   98109009   98206708    164      16  469926     -0.63045     9.992e-16     -0.63045
1329         2   98262521   98264657      8       5  466520      0.24094    9.7145e-16      0.24094
10120        2   98272402   98280561     32      16  453451      0.90839     9.992e-16      0.90839
7535         2   98330031   98356990    111      34  454611       0.8196     9.992e-16       0.8196
23505        2   98372799   98612389    829      48  460385     -0.97909     9.992e-16     -0.97909
200403       2   98703595   98929410    901      68  470239      0.12902    9.7145e-16      0.12902
1261         2   98962618   99015064    248      42  467986     -0.33272     9.992e-16     -0.33272
3631         2   99061321   99207496    412      46  470686    -0.039519    9.8532e-16    -0.039519
493753       2   99215786   99224981     20       6  472920      -2.2424    8.8818e-16      -2.2424
25972        2   99225032   99234978     30      14  472776     -0.23908    9.7145e-16     -0.23908
11320        2   99235569   99347589    408      58  462189       1.7145    8.8818e-16       1.7145
