# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
1719         5   79922045   79950800    175      15  475246      -2.5662    8.8818e-16      -2.5662
100462981    5   79945819   79946854      4       2  482482      0.11718    7.9103e-16      0.11718
4437         5   79950467   80172634    927      63  471174      -2.1782    8.8818e-16      -2.1782
5924         5   80256491   80525981   1300     145  469706      -2.0691    8.8818e-16      -2.0691
1160         5   80528605   80562217    133      30  471986      0.27012    7.7716e-16      0.27012
84240        5   80597402   80608966     41      18  466454      0.99533    7.7716e-16      0.99533
134526       5   80625731   80689988    323      69  470386      0.35599    7.7716e-16      0.35599
23635        5   80713179   81047072   1173      86  467088      0.13891    7.7716e-16      0.13891
83734        5   81267844   81551958    766      89  464184     -0.12655    7.7716e-16     -0.12655
6228         5   81569139   81574235     25      12  459319      0.23874    7.7716e-16      0.23874
92270        5   81601166   81614147     58      27  463616     -0.57583    7.7716e-16     -0.57583
153339       5   82348665   82373272    117      27  448986      -1.2276    8.8818e-16      -1.2276
7518         5   82373317   82649579   1281      67  463510      -1.3344    8.8818e-16      -1.3344
1462         5   82767493   82878122    447     102  469800      0.97932    7.7716e-16      0.97932
1404         5   82934017   83016896    367      84  464817      0.43561    7.7716e-16      0.43561
10085        5   83236414   83680685   1456     176  467808     -0.58961    7.7716e-16     -0.58961
1350         5   85913784   85916583     12       8  399067     -0.41903    7.7716e-16     -0.41903
5921         5   86564070   86687743    396      51  459591      0.43552    7.7716e-16      0.43552
902          5   86687310   86708850     74      30  464961      0.82741    7.7716e-16      0.82741
153396       5   87485450   87564665    269      55  464646      0.37964    7.7716e-16      0.37964
4208         5   88014058   88199922    573      60  460828       0.3747    7.7716e-16       0.3747
1070         5   89689528   89705611     32      14  455471       0.5797    7.7716e-16       0.5797
153364       5   89754020   89770585     43      22  449260     -0.29302    7.7716e-16     -0.29302
10622        5   89769876   89810474    124      33  460263       1.9222    8.8818e-16       1.9222
116068       5   89811443   89825401     43      11  476072       1.9473    8.8818e-16       1.9473
84059        5   89854617   90460254   2371     144  463148      0.96669    7.7716e-16      0.96669
57561        5   90664541   90679149     36      24  454451      0.66987    7.7716e-16      0.66987
7025         5   92919043   92930319     19      12  446292      -1.2381    8.8818e-16      -1.2381
83989        5   92953431   93447404   1283      63  465044       0.9458    7.7716e-16       0.9458
134187       5   93076015   93077309      1       1  475581     -0.31903    7.7716e-16     -0.31903
285600       5   93486556   93954309   1276     174  464398     -0.38094    7.7716e-16     -0.38094
84250        5   93953086   94033326    326      39  469066     -0.43359    7.7716e-16     -0.43359
79772        5   94038280   94620279   2296     205  469189       0.8476    7.7716e-16       0.8476
153643       5   94727048   94786145    285      60  476230     -0.97509    7.7716e-16     -0.97509
9652         5   94799599   94890709    305      40  466794      0.16702    7.7716e-16      0.16702
153642       5   94890825   94940806    169      39  474884     -0.27278    7.7716e-16     -0.27278
285601       5   94955980   94957284      4       2  469788      -1.5113    8.8818e-16      -1.5113
317671       5   94982471   94992849     35      15  465123      -2.9988    8.8818e-16      -2.9988
83890        5   94987885   95018885    110      36  461792      -1.5549    8.8818e-16      -1.5549
22836        5   95049181   95132071    295      64  469131     -0.51106    7.7716e-16     -0.51106
2745         5   95149553   95158577     21      10  474436     0.051046     7.841e-16     0.051046
22936        5   95220802   95297775    270      24  467128        1.074    8.8818e-16        1.074
5122         5   95726040   95768985    130      36  455138     -0.65157    7.7716e-16     -0.65157
831          5   95997741   96110387    479      79  467782       1.8802    8.8818e-16       1.8802
51752        5   96096514   96149848    321      34  472957      0.87947    7.7716e-16      0.87947
64167        5   96211644   96255420    252      17  479433       1.1321    8.8818e-16       1.1321
101929747    5   96269784   96271855     16       5  471228    -0.066175    7.9103e-16    -0.066175
4012         5   96271346   96365115    366      33  469097         1.21    8.8818e-16         1.21
167410       5   96427574   96478520    144      43  462316     0.043138     7.841e-16     0.043138
55781        5   96496571   96519005     85      25  474509      0.26902    7.7716e-16      0.26902
285704       5   98104999   98132198     96      26  471658     -0.54584    7.7716e-16     -0.54584
1105         5   98189689   98264522    287      48  455634     -0.54802    7.7716e-16     -0.54802
100652833    5   98857964   98860170      3       2  478708       1.2071    8.8818e-16       1.2071
441098       5   99724925   99729362      7       4  466278      -1.4601    8.8818e-16      -1.4601
345757       5   99871051   99922440    202      41  460810      -1.0933    8.8818e-16      -1.0933
7903         5  100142639  100238989    299      34  465996     -0.20974    7.7716e-16     -0.20974
353189       5  101569690  101632253    313      46  468045      -1.6421    8.8818e-16      -1.6421
133482       5  101707492  101834720    617      38  473319      -1.0953    8.8818e-16      -1.0953
5066         5  102201527  102366809    453      50  462845      -1.6427    8.8818e-16      -1.6427
54826        5  102421704  102455842    140      19  466580     -0.41824    7.7716e-16     -0.41824
23262        5  102455958  102539224    305      37  456648     -0.83333    7.7716e-16     -0.83333
90355        5  102594442  102614361     63      12  462538     -0.52643    7.7716e-16     -0.52643
83594        5  102884556  102898493     59      16  461777      -2.5809    8.8818e-16      -2.5809
1946         5  106712590  107006596   1216     164  470903      0.21125    7.7716e-16      0.21125
64839        5  107194734  107718080   2054      90  464908     -0.72237    7.7716e-16     -0.72237
2241         5  108083523  108523373   1953      86  471660      0.89841    7.7716e-16      0.89841
9867         5  108670410  108745675    316      32  471266      0.19223    7.7716e-16      0.19223
4124         5  109025156  109203429    830      54  470251     -0.61309    7.7716e-16     -0.61309
642987       5  109755197  110062507   1184      63  468528       -1.375    8.8818e-16       -1.375
91137        5  110073837  110100857    106      33  464935     -0.24853    7.7716e-16     -0.24853
85480        5  110405778  110413722     35      20  452150    -0.048528     7.841e-16    -0.048528
134430       5  110427870  110466200    172      37  466435      -1.0597    8.8818e-16      -1.0597
814          5  110559947  110830584   1049      84  470597      -2.0177    8.8818e-16      -2.0177
134429       5  110831731  110848234     54      26  466997      -1.3934    8.8818e-16      -1.3934
9315         5  111065000  111312628   1072      93  466417      -1.6523    8.8818e-16      -1.6523
64097        5  111478139  111755187   1357     104  470341     0.066137    7.9103e-16     0.066137
324          5  112043202  112181936    562      55  468196    -0.050469     7.841e-16    -0.050469
6728         5  112196885  112228776    170      28  476392      0.10927    7.9103e-16      0.10927
7905         5  112212081  112258339    228      32  478192     -0.15857    7.7716e-16     -0.15857
167227       5  112312399  112357892    204      54  467101       -1.304    8.8818e-16       -1.304
4163         5  112357796  112824527   2543     104  471987      -1.3324    8.8818e-16      -1.3324
83942        5  112768251  112770728     20       7  477944      -1.4129    8.8818e-16      -1.4129
64848        5  112849391  112930984    421      34  474053      -1.0472    8.8818e-16      -1.0472
3781         5  113698016  113832197    546      83  463292      -2.0758    8.8818e-16      -2.0758
55521        5  114460459  114516243    203      45  468008       -2.329    8.8818e-16       -2.329
5229         5  114546527  114599123    203      57  465794      0.62795    7.7716e-16      0.62795
153733       5  114602885  114632458     96      32  458812      0.21239    7.7716e-16      0.21239
56929        5  114856605  114880591     53      22  472589      0.67949    7.7716e-16      0.67949
353376       5  114914339  114952142    124      33  462402     -0.34418    7.7716e-16     -0.34418
100302736    5  114914339  114961876    159      40  465049     -0.29239    7.7716e-16     -0.29239
51014        5  114948905  114961876     41      17  464399     -0.01744    7.8756e-16     -0.01744
1036         5  115140430  115152405     46      28  453164      -1.0858    8.8818e-16      -1.0858
9140         5  115163893  115177548     63      25  464380     -0.64266    7.7716e-16     -0.64266
1176         5  115177303  115249778    291      44  460896      -2.2621    8.8818e-16      -2.2621
206338       5  115298151  115363303    477      64  462393      -1.4304    8.8818e-16      -1.4304
644100       5  115387163  115394827     83       9  474846      -1.8754    8.8818e-16      -1.8754
51397        5  115420727  115628978   1544      45  474434      -1.9341    8.8818e-16      -1.9341
57556        5  115779251  115910551    671     131  471081     -0.91793    7.7716e-16     -0.91793
285605       5  118172569  118324240    585      70  462631     -0.43093    7.7716e-16     -0.43093
1657         5  118406839  118584822    630      65  454465     -0.19094    7.7716e-16     -0.19094
25816        5  118604418  118730294    606      76  469928     -0.55903    7.7716e-16     -0.55903
3295         5  118788138  118878030    368      42  469687    -0.085041    7.9103e-16    -0.085041
340069       5  118965254  118971517     36       8  475674      0.89931    7.7716e-16      0.89931
51334        5  119799973  120023009   1141      95  473606      0.08047    7.9103e-16      0.08047
94033        5  121187650  121188528      3       2  463013      -1.2341    8.8818e-16      -1.2341
153443       5  121297656  121364295    236      49  464134     -0.29048    7.7716e-16     -0.29048
4015         5  121398890  121414206     34      14  467994      -1.0174    8.8818e-16      -1.0174
133923       5  121465215  121489266     74      44  460355      -0.7885    7.7716e-16      -0.7885
100505841    5  121495871  121518358     71      29  452950     -0.57899    7.7716e-16     -0.57899
9627         5  121647455  121799794    474      81  459106     -0.97379    7.7716e-16     -0.97379
6643         5  122110691  122170234    279      34  475824      -1.7287    8.8818e-16      -1.7287
28966        5  122181149  122347317    752      48  470634      -1.6418    8.8818e-16      -1.6418
5480         5  122359078  122372425     60      25  461169      -1.9682    8.8818e-16      -1.9682
93166        5  122424841  122529960    512      56  472372     -0.97576    7.7716e-16     -0.97576
153241       5  122680579  122759286    301      24  468392      0.87858    7.7716e-16      0.87858
1456         5  122847793  122952739    362      53  457891       2.4159    8.8818e-16       2.4159
57507        5  123972606  124084517    468      80  472724      0.28714    7.7716e-16      0.28714
65983        5  125695788  125829853    591     104  467133      -1.8633    8.8818e-16      -1.8633
501          5  125877533  125931104    233      56  467696      0.95451    7.7716e-16      0.95451
51808        5  125936607  125962944    108      21  471391     -0.66773    7.7716e-16     -0.66773
389320       5  125967414  125971974     18       6  456886      -1.6079    8.8818e-16      -1.6079
4001         5  126112315  126172712    253      41  465431      -1.3656    8.8818e-16      -1.3656
115123       5  126203406  126366500    655      34  469404      0.04489     7.841e-16      0.04489
401207       5  126378250  126409184    108      25  470014      0.43271    7.7716e-16      0.43271
84466        5  126565206  126796914   1124      54  468080      0.19956    7.7716e-16      0.19956
133619       5  126853301  126890781    141      25  462957      0.71978    7.7716e-16      0.71978
613212       5  126984713  126994322     53      27  456002    -0.037232     7.841e-16    -0.037232
6558         5  127419483  127525380    338      45  458075      0.46937    7.7716e-16      0.46937
2201         5  127593601  127873735   1056      90  465036       2.8648    8.8818e-16       2.8648
28965        5  128300951  128369335    413      36  469215      -1.2842    8.8818e-16      -1.2842
51015        5  128430442  128449721     79      21  463195      0.16313    7.7716e-16      0.16313
171019       5  128796103  129074376   1080      70  464951      0.81753    7.7716e-16      0.81753
100127206    5  129083884  129100756     65      16  471929       2.1783    8.8818e-16       2.1783
337876       5  129240389  129522327   1071      66  460000       2.2689    8.8818e-16       2.2689
3094         5  130494976  130501041     27       7  482689       1.3632    8.8818e-16       1.3632
90624        5  130506641  130541119    129      25  458034      0.30103    7.7716e-16      0.30103
56990        5  130599702  130730383    464      57  452915      0.20077    7.7716e-16      0.20077
51735        5  130759614  130970929    664      52  456224      0.52712    7.7716e-16      0.52712
96459        5  130977407  131132756    476      54  464666      -0.1449    7.7716e-16      -0.1449
728637       5  131142683  131281391    545      54  457519     -0.08691    7.9103e-16     -0.08691
23305        5  131285666  131347761    227      50  463776     -0.40954    7.7716e-16     -0.40954
3562         5  131396347  131398896      8       4  464634      -0.1207    7.9103e-16      -0.1207
1437         5  131409485  131411863      9       5  471790       0.8104    7.7716e-16       0.8104
8974         5  131528299  131563556    136      43  472348      0.46157    7.7716e-16      0.46157
8572         5  131593351  131609147     62      17  459767     -0.41278    7.7716e-16     -0.41278
6583         5  131630145  131679899    210      32  469426     -0.37302    7.7716e-16     -0.37302
6584         5  131705396  131731306    131      26  470583    -0.024652    7.8756e-16    -0.024652
3659         5  131817301  131826465     47       5  481446       1.5341    8.8818e-16       1.5341
3567         5  131877136  131892555     34      12  454266      0.24802    7.7716e-16      0.24802
10111        5  131892616  131980313    301      30  462609     -0.73704    7.7716e-16     -0.73704
3596         5  131993865  131996801     11       4  475813      0.13106    7.7716e-16      0.13106
3565         5  132009678  132018370     28       8  458572      0.40364    7.7716e-16      0.40364
11127        5  132028323  132073265    168      31  467829    -0.033737     7.841e-16    -0.033737
645121       5  132083137  132089856     15       7  460229      -1.2893    8.8818e-16      -1.2893
23176        5  132086509  132113976     89      19  470327      0.40899    7.7716e-16      0.40899
134548       5  132149033  132152489      8       4  472488       1.5373    8.8818e-16       1.5373
134549       5  132157833  132166655     32      17  457888      0.45418    7.7716e-16      0.45418
2661         5  132196877  132202238     27      13  453074    -0.014879    7.8756e-16    -0.014879
27089        5  132202319  132204536     12       7  478568      -0.1741    7.7716e-16      -0.1741
116842       5  132209358  132210582      4       2  479354       1.1037    8.8818e-16       1.1037
27125        5  132211071  132299354    348      37  463165      0.11518    7.9103e-16      0.11518
54819        5  132332677  132362275    106      17  467632      0.59286    7.7716e-16      0.59286
3308         5  132387662  132440709    197      34  466456       2.2817    8.8818e-16       2.2817
23105        5  132532152  132948223   1805     233  468215     -0.22873    7.7716e-16     -0.22873
56951        5  133291198  133304406     34      18  473937     -0.31169    7.7716e-16     -0.31169
7416         5  133307566  133341300    141      39  462319      0.41095    7.7716e-16      0.41095
101060024    5  133417530  133417801      2       1  465142      0.24454    7.7716e-16      0.24454
6932         5  133450402  133483920    157      35  462620      -1.2585    8.8818e-16      -1.2585
6500         5  133492082  133512724     91      17  457136     -0.44758    7.7716e-16     -0.44758
5515         5  133532148  133561950    137      23  465751      -2.6982    8.8818e-16      -2.6982
51265        5  133571817  133706805    464      42  459714     -0.30446    7.7716e-16     -0.30446
7320         5  133706843  133727799     64      16  469165     0.094258    7.9103e-16     0.094258
91368        5  133737756  133747598     19      10  464738      0.38839    7.7716e-16      0.38839
23338        5  133860003  133918918    226      63  464534      0.88872    7.7716e-16      0.88872
51128        5  133936839  133968533     75      41  461212      0.35491    7.7716e-16      0.35491
10802        5  133984472  134063601    220      60  465493     -0.96202    7.7716e-16     -0.96202
819          5  134074170  134087850     37      16  463330      -1.1203    8.8818e-16      -1.1203
9879         5  134094461  134166811    219      54  468734     -0.61295    7.7716e-16     -0.61295
134553       5  134181370  134195425     36      20  457122      0.76562    7.7716e-16      0.76562
79770        5  134209427  134237323     65      26  464617      0.37197    7.7716e-16      0.37197
84105        5  134240810  134298336    170      44  463725      -0.1894    7.7716e-16      -0.1894
347732       5  134303596  134347397    160      45  468071     0.084373    7.9103e-16     0.084373
5307         5  134363424  134369964     32       9  474132        1.305    8.8818e-16        1.305
100996485    5  134368970  134680370   1315     182  467180    -0.055771     7.841e-16    -0.055771
9555         5  134670071  134735645    172      45  468042     -0.94269    7.7716e-16     -0.94269
140947       5  134779904  134783038     22       9  478468      0.56837    7.7716e-16      0.56837
497189       5  134784558  134788089     11       6  467615      0.29044    7.7716e-16      0.29044
4762         5  134869972  134871639      4       2  472719      0.95555    7.7716e-16      0.95555
9547         5  134906369  134914969     32      20  471206      -1.2641    8.8818e-16      -1.2641
153328       5  135170365  135224326    303      44  468095      0.96724    7.7716e-16      0.96724
3578         5  135227935  135231516     16       9  471168     0.021743    7.8756e-16     0.021743
26223        5  135266006  135277367     47      18  460275       1.5888    8.8818e-16       1.5888
3950         5  135282600  135290723     42      16  466790      0.50765    7.7716e-16      0.50765
7045         5  135364584  135399507    146      29  466298     -0.15673    7.7716e-16     -0.15673
4090         5  135468536  135518422    185      22  470253      0.65712    7.7716e-16      0.65712
57113        5  135548458  135701164    591      58  460786      0.34833    7.7716e-16      0.34833
6695         5  136310987  136835018   2260     153  468404    -0.095173    7.9103e-16    -0.095173
26249        5  136953189  137150310    643      76  460489      -1.0374    8.8818e-16      -1.0374
10949        5  137087073  137090039     13       9  460252      0.35349    7.7716e-16      0.35349
9499         5  137203536  137223540     62      19  460338      -1.4341    8.8818e-16      -1.4341
27039        5  137225125  137276156    181      49  439520      -1.2904    8.8818e-16      -1.2904
51306        5  137273638  137387650    394      51  464645     -0.76337    7.7716e-16     -0.76337
7478         5  137419581  137428337     27      14  475213      0.31219    7.7716e-16      0.31219
8382         5  137450861  137475132     73      28  463777      -3.4107    8.8818e-16      -3.4107
10902        5  137475455  137514358    122      39  459800       -2.369    8.8818e-16       -2.369
10112        5  137514408  137523404     28      18  453852     -0.32434    7.7716e-16     -0.32434
8697         5  137523337  137549032     64      26  473605       -1.004    8.8818e-16       -1.004
2676         5  137588069  137610544     70      34  465666      -1.0252    8.8818e-16      -1.0252
995          5  137620959  137674064    166      34  468662      0.98466    7.7716e-16      0.98466
51307        5  137673224  137685418     31      14  476326       1.4696    8.8818e-16       1.4696
51780        5  137688285  137772716    310      48  455409      0.97504    7.7716e-16      0.97504
51308        5  137774690  137782658     38      14  455083       1.1215    8.8818e-16       1.1215
1958         5  137801181  137805004      8       5  472499      0.22823    7.7716e-16      0.22823
2107         5  137841782  137878989    132      47  465446      0.37075    7.7716e-16      0.37075
3313         5  137890571  137911318     69      25  466076      0.52507    7.7716e-16      0.52507
1495         5  138089075  138270723    622      40  460227       1.9116    8.8818e-16       1.9116
26045        5  138205079  138211057     15       8  437393        1.897    8.8818e-16        1.897
64374        5  138282409  138534065    715      57  464099       1.4535    8.8818e-16       1.4535
9782         5  138609441  138667366    133      51  463932     -0.24007    7.7716e-16     -0.24007
51247        5  138677519  138705409     63      31  468120     -0.15399    7.7716e-16     -0.15399
9963         5  138702885  138720632     63      33  458864      0.23328    7.7716e-16      0.23328
51237        5  138723257  138725605      5       3  377356     -0.86037    7.7716e-16     -0.86037
389333       5  138727635  138730885     10       6  464703      0.43723    7.7716e-16      0.43723
202051       5  138731514  138739820     17       8  473655     -0.28183    7.7716e-16     -0.28183
202052       5  138745892  138780171     72      22  462334       0.3763    7.7716e-16       0.3763
340061       5  138855113  138862343     21      12  443291      0.42741    7.7716e-16      0.42741
7322         5  138940751  139008019    211      45  460406     -0.54384    7.7716e-16     -0.54384
51523        5  139028301  139063467    120      37  458709     0.004914     7.867e-16     0.004914
84249        5  139175406  139224051    165      41  469843      0.34795    7.7716e-16      0.34795
9542         5  139226364  139422884    683     104  463869      0.38461    7.7716e-16      0.38461
5813         5  139493708  139499001      5       3  475037        -1.12    8.8818e-16        -1.12
492311       5  139505521  139508391      6       4  459101      -1.3461    8.8818e-16      -1.3461
84418        5  139554653  139623374    224      34  463754       1.6892    8.8818e-16       1.6892
5201         5  139624635  139682689    183      34  452288       3.0649    8.8818e-16       3.0649
1839         5  139712428  139726188     46      19  474675       2.9654    8.8818e-16       2.9654
83697        5  139739787  139754722     41      22  454705    -0.071119    7.9103e-16    -0.071119
54882        5  139781399  139919441    348      50  445645     -0.52549    7.7716e-16     -0.52549
404734       5  139781399  139929163    371      54  445873     -0.48313    7.7716e-16     -0.48313
8637         5  139927251  139929163      7       5  397438      0.28244    7.7716e-16      0.28244
10011        5  139929652  139937678     25      15  466129     -0.65131    7.7716e-16     -0.65131
10307        5  139937853  139944189     25      16  449269     -0.25034    7.7716e-16     -0.25034
113829       5  139944420  139948683     11       7  468584      -1.0876    8.8818e-16      -1.0876
929          5  140011313  140013286      4       2  479783     -0.53757    7.7716e-16     -0.53757
55374        5  140019012  140024989     25      11  454634     -0.73509    7.7716e-16     -0.73509
4695         5  140024948  140027370     11       5  473896       1.1732    8.8818e-16       1.1732
3550         5  140027384  140042065     45      14  479818      0.86924    7.7716e-16      0.86924
54853        5  140044384  140051930     25      14  472447      0.55092    7.7716e-16      0.55092
373863       5  140050381  140053171      7       5  472766       1.3419    8.8818e-16       1.3419
3035         5  140053490  140071681     61      21  472542       1.0011    8.8818e-16       1.0011
23438        5  140071011  140078903     23       9  421261      0.62422    7.7716e-16      0.62422
153527       5  140078265  140086248     28      11  451146       1.1893    8.8818e-16       1.1893
56147        5  140165876  140391929    888      53  463734      0.67878    7.7716e-16      0.67878
56146        5  140174444  140391929    860      60  463892      0.69984    7.7716e-16      0.69984
56145        5  140180783  140391929    822      57  465120      0.67071    7.7716e-16      0.67071
56144        5  140186672  140391929    785      62  464861       0.6576    7.7716e-16       0.6576
56143        5  140201361  140391929    725      59  465868      0.54557    7.7716e-16      0.54557
56142        5  140207650  140391929    702      49  467265      0.42478    7.7716e-16      0.42478
56141        5  140213969  140391929    675      52  467895      0.40065    7.7716e-16      0.40065
56140        5  140220907  140391929    653      49  467986      0.37236    7.7716e-16      0.37236
9752         5  140227357  140391929    644      46  468087      0.34719    7.7716e-16      0.34719
56139        5  140235634  140391929    636      47  468251        0.337    7.7716e-16        0.337
56138        5  140247149  140391932    581      50  469327      0.39521    7.7716e-16      0.39521
56137        5  140254931  140391929    556      53  469938      0.30692    7.7716e-16      0.30692
56136        5  140261854  140391929    529      55  469925      0.28309    7.7716e-16      0.28309
56135        5  140306302  140391929    328      55  468626      0.46087    7.7716e-16      0.46087
56134        5  140345747  140391929    127      47  461681     -0.37668    7.7716e-16     -0.37668
29930        5  140430979  140433512      6       4  450941     -0.76566    7.7716e-16     -0.76566
56133        5  140474195  140476964     12       6  472724      0.90903    7.7716e-16      0.90903
56132        5  140480234  140483406     13       5  447874      0.56707    7.7716e-16      0.56707
56131        5  140501581  140505201     17       8  473994       1.3368    8.8818e-16       1.3368
26167        5  140514800  140517704     12       7  476470       0.2291    7.7716e-16       0.2291
56130        5  140529839  140532868     26      14  461583      -1.8791    8.8818e-16      -1.8791
56129        5  140552243  140555957     13       5  436010     -0.14161    7.7716e-16     -0.14161
56128        5  140557371  140560081      4       2  484990       1.1393    8.8818e-16       1.1393
57717        5  140560980  140566710     30      11  479372      0.56083    7.7716e-16      0.56083
56127        5  140566893  140571111     30      12  473906     -0.39444    7.7716e-16     -0.39444
56126        5  140571952  140575213     22      14  453839      0.61352    7.7716e-16      0.61352
56125        5  140578916  140582618     14       8  472992      -1.8855    8.8818e-16      -1.8855
56124        5  140587914  140592143     20      13  478009       1.6102    8.8818e-16       1.6102
56123        5  140593509  140596993     22      12  446353       2.3125    8.8818e-16       2.3125
56122        5  140603078  140605860     16      11  465761      0.79629    7.7716e-16      0.79629
56121        5  140625147  140627802     20       9  477991        0.541    7.7716e-16        0.541
83884        5  140682196  140683612      6       3  483692    -0.079156    7.9103e-16    -0.079156
6879         5  140698057  140700351      5       2  487209      -1.2319    8.8818e-16      -1.2319
56114        5  140709388  140892546    765      64  469769       1.1445    8.8818e-16       1.1445
56113        5  140718354  140892546    738      66  469644       1.1732    8.8818e-16       1.1732
56112        5  140723601  140892546    715      65  469413        1.186    8.8818e-16        1.186
56104        5  140729828  140892546    693      68  469288       1.2373    8.8818e-16       1.2373
56111        5  140734768  140892546    667      61  469837       1.1443    8.8818e-16       1.1443
56103        5  140739409  140892546    651      70  469604       1.2007    8.8818e-16       1.2007
56110        5  140743729  140892546    641      57  469540       1.0935    8.8818e-16       1.0935
56109        5  140749811  140892546    615      67  469447       1.1741    8.8818e-16       1.1741
56102        5  140749962  140892546    615      67  469447       1.1741    8.8818e-16       1.1741
56108        5  140762467  140892546    560      54  468824       1.1572    8.8818e-16       1.1572
9708         5  140767059  140892546    532      53  468477       1.1774    8.8818e-16       1.1774
8641         5  140767452  140892546    529      53  468476       1.1981    8.8818e-16       1.1981
56101        5  140777695  140892546    486      63  468753       1.1432    8.8818e-16       1.1432
56107        5  140782520  140892546    465      70  468509       1.1311    8.8818e-16       1.1311
56100        5  140787588  140892546    444      58  468153      0.99205    7.7716e-16      0.99205
56106        5  140792743  140892546    423      55  468960      0.98064    7.7716e-16      0.98064
56099        5  140797214  140892548    412      52  469751      0.97549    7.7716e-16      0.97549
56105        5  140800537  140892546    399      54  470714       1.0702    8.8818e-16       1.0702
26025        5  140810158  140892546    345      54  471821      0.99456    7.7716e-16      0.99456
5098         5  140855569  140892546    127      35  467384      0.59843    7.7716e-16      0.59843
56098        5  140864741  140892546    101      30  465370      0.61361    7.7716e-16      0.61361
56097        5  140868808  140892546     90      28  465281      0.66805    7.7716e-16      0.66805
1729         5  140894588  140998622    357      51  470391       0.6572    7.7716e-16       0.6572
8841         5  141000443  141016423     66      30  466148       1.1211    8.8818e-16       1.1211
285613       5  141016517  141020918     15       8  422555       1.6692    8.8818e-16       1.6692
89848        5  141018869  141030986     53      19  464971       1.7463    8.8818e-16       1.7463
64411        5  141032968  141061800    127      44  466169     -0.40673    7.7716e-16     -0.40673
5097         5  141232655  141258361     67      36  467328       1.9155    8.8818e-16       1.9155
9812         5  141303350  141330027    106      21  464297       2.0154    8.8818e-16       2.0154
51294        5  141323150  141338627     49      20  466215       1.4069    8.8818e-16       1.4069
9604         5  141346402  141369856     98      21  475272     -0.91859    7.7716e-16     -0.91859
10007        5  141380234  141392620     47      18  464614      -1.0466    8.8818e-16      -1.0466
80762        5  141488324  141534008    223      32  476569       1.5575    8.8818e-16       1.5575
81848        5  141689992  141704620     51      25  473715      -1.0102    8.8818e-16      -1.0102
2246         5  141971743  142077635    541      91  469374      -2.0511    8.8818e-16      -2.0511
23092        5  142149881  142608572   1872     155  471904       1.8133    8.8818e-16       1.8133
2908         5  142657496  143113322   1675     179  466452      0.88621    7.7716e-16      0.88621
57824        5  143191726  143200284     38      18  471208       1.0994    8.8818e-16       1.0994
81555        5  143537723  143550278     54      13  483359      0.27273    7.7716e-16      0.27273
57528        5  143550437  143858097   1011      67  462208      0.63949    7.7716e-16      0.63949
153768       5  145138582  145214899    350      55  460730     -0.96962    7.7716e-16     -0.96962
643226       5  145239204  145299816    261      42  470733      0.19227    7.7716e-16      0.19227
153769       5  145316126  145458680    557      37  468517        1.133    8.8818e-16        1.133
153770       5  145463876  145483946     80      11  469582       1.7293    8.8818e-16       1.7293
51520        5  145492589  145562294    312      13  477355       1.9193    8.8818e-16       1.9193
54439        5  145583113  145668786    229      37  470013       1.8774    8.8818e-16       1.8774
5459         5  145718587  145720083      1       1  487511     -0.24781    7.7716e-16     -0.24781
10915        5  145826873  145891071    227      29  466566     -0.46463    7.7716e-16     -0.46463
134391       5  145894417  145895676      3       2  470059     -0.31287    7.7716e-16     -0.31287
5521         5  145969067  146461083   1826     154  466998     -0.11887    7.9103e-16     -0.11887
202374       5  146614526  146767418    860      83  473120       1.3641    8.8818e-16       1.3641
1809         5  146770371  146889619    407      74  461951     0.034011     7.841e-16     0.034011
9832         5  146965002  147162411    797      60  468640        1.151    8.8818e-16        1.151
6690         5  147204143  147218794     60      25  470621     -0.50872    7.7716e-16     -0.50872
117156       5  147258274  147261756     35       8  477901       0.3806    7.7716e-16       0.3806
389336       5  147269579  147286101     80      23  474156     0.037854     7.841e-16     0.037854
11005        5  147443535  147516925    416      24  472476     -0.83072    7.7716e-16     -0.83072
408187       5  147548109  147555182     24       7  440998     0.023153    7.8756e-16     0.023153
404203       5  147582357  147594700     46      10  447616      -2.3962    8.8818e-16      -2.3962
153218       5  147648423  147665773     85      22  455107     -0.89233    7.7716e-16     -0.89233
84651        5  147691990  147695482     19       7  474770       -1.065    8.8818e-16       -1.065
643394       5  147715122  147719412     13       7  468012      0.24994    7.7716e-16      0.24994
81545        5  147763498  147822399    179      45  460559      -1.5936    8.8818e-16      -1.5936
3360         5  147830595  148034090    798      72  470571      -0.2745    7.7716e-16      -0.2745
154          5  148206156  148254628    217      65  473072       1.3257    8.8818e-16       1.3257
79628        5  148361713  148442737    305      48  464875       3.1074    8.8818e-16       3.1074
22885        5  148521054  148640002    504      60  469210      0.38587    7.7716e-16      0.38587
134265       5  148651401  148721368    233      71  470134     -0.50622    7.7716e-16     -0.50622
134266       5  148724364  148734146     27      14  473294      0.52176    7.7716e-16      0.52176
78991        5  148737570  148749221     33      17  468840    -0.080614    7.9103e-16    -0.080614
27190        5  148753830  148760848     30      12  474594      0.15264    7.7716e-16      0.15264
1452         5  148873896  148931115    142      45  460674       1.3391    8.8818e-16       1.3391
389337       5  148961064  149014531    282      39  471823       1.0382    8.8818e-16       1.0382
