# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
343263       1  109824987  109884663     59      18  11226       1.2697             0       1.2697
6272         1  109842187  109975563     91      25  11226      0.80047             0      0.80047
5686         1  109931653  110004108     48      19  11226       1.1306             0       1.1306
284612       1  109974100  110034764     48      12  11226      0.55521             0      0.55521
127002       1  109991533  110045426     49       9  11226      0.26565             0      0.26565
284613       1  110001658  110053063     54      10  11226      0.51655             0      0.51655
57463        1  110039446  110087336     72      11  11226      0.81159             0      0.81159
83873        1  110047494  110098487     69      12  11226      0.59807             0      0.59807
2773         1  110056186  110148465    101      19  11226      0.28143             0      0.28143
271          1  110127435  110184677     71      17  11226     -0.71584             0     -0.71584
2780         1  110135889  110190705     64      16  11226     -0.59562             0     -0.59562
2948         1  110163698  110218123     60      15  11226      0.27407             0      0.27407
2946         1  110175644  110236619     52      13  11226      0.72389             0      0.72389
2944         1  110195418  110250828     47      15  11226      0.80685             0      0.80685
2949         1  110219406  110270890     43      12  11226     -0.38371             0     -0.38371
2947         1  110266554  110318660     68      18  11226      0.20407   -2.7756e-17      0.20407
79574        1  110282702  110341644    100      22  11226      0.18827   -2.7756e-17      0.18827
1435         1  110418233  110483616     88      29  11226       1.0598             0       1.0598
10768        1  110492387  110576364     44      16  11226      0.86182             0      0.86182
85369        1  110539199  110607263     31      13  11226      0.04307   -2.7756e-17      0.04307
257          1  110592997  110648322     37       9  11226       1.3084             0       1.3084
164153       1  110620062  110666569     52      14  11226       1.1226             0       1.1226
388662       1  110658132  110754824    114      22  11226      -1.3488             0      -1.3488
3749         1  110718336  110786674     94      25  11226     -0.23249   -2.7756e-17     -0.23249
64783        1  110846945  110899303     88      13  11226       1.9412             0       1.9412
9122         1  110895473  110968704     91      16  11226       1.6902             0       1.6902
10542        1  110933875  110985546     71      14  11226       1.2893             0       1.2893
84432        1  110958788  111009976     89      20  11226       1.3169             0       1.3169
3744         1  111049839  111096797    100      16  11226     -0.19494   -2.7756e-17     -0.19494
3737         1  111126202  111209096    113      24  11226      -1.9721             0      -1.9721
3738         1  111186182  111252655     96      16  11226      -1.9084             0      -1.9084
963          1  111378821  111452558    155      15  11226      -1.3034             0      -1.3034
55791        1  111479812  111541825     71      14  11226     -0.66347             0     -0.66347
10390        1  111647249  111737724     92      17  11226      -1.6954             0      -1.6954
128338       1  111649954  111717838     67      13  11226      -1.8419             0      -1.8419
79961        1  111718591  111782160     94      25  11226    -0.064824   -2.7756e-17    -0.064824
1117         1  111735281  111796062    111      19  11226      0.43547             0      0.43547
27159        1  111798474  111873188    218      32  11226    -0.088933   -2.7756e-17    -0.088933
128344       1  111832285  111905639    228      31  11226     -0.39841             0     -0.39841
5016         1  111946937  112005399     77      13  11226     -0.56938             0     -0.56938
515          1  111956467  112014540     80      13  11226     -0.53595             0     -0.53595
79084        1  111972512  112026915     63      12  11226     -0.55243             0     -0.55243
128346       1  111981474  112031134     60      14  11226     -0.98618             0     -0.98618
140          1  112015970  112141602    183      46  11226      0.41928             0      0.41928
5906         1  112127405  112266807    238      32  11226      0.43831             0      0.43831
55924        1  112254686  112333419    149      23  11226      0.47457             0      0.47457
11218        1  112263190  112320199    116      18  11226      0.27601             0      0.27601
3752         1  112308444  112567147    437      77  11226       1.5191             0       1.5191
643355       1  112497593  112551464     81      22  11226     0.026655   -2.7756e-17     0.026655
55917        1  112903800  113013786    111      18  11226       1.9352             0       1.9352
7482         1  112975040  113073910    126      30  11226       1.6062             0       1.6062
54879        1  113056140  113197040    168      20  11226      -0.8229             0      -0.8229
829          1  113127075  113224241     91      15  11226       -1.328             0       -1.328
4343         1  113182048  113253368     63      17  11226      -1.3834             0      -1.3834
284467       1  113226619  113279857     55      22  11226      -1.3752             0      -1.3752
389          1  113233749  113285025     61      23  11226      -1.7539             0      -1.7539
333926       1  113242616  113292950     55      21  11226      -1.6106             0      -1.6106
6566         1  113444469  113533975     83      14  11226      0.87752             0      0.87752
9860         1  113580792  113677824     91      20  11226      0.31903             0      0.31903
260425       1  113898087  114238545    370      37  11226      -1.6974             0      -1.6974
10745        1  114229824  114337165     93      20  11226       -1.155             0       -1.155
54665        1  114294454  114390070     86      19  11226      -1.4255             0      -1.4255
26191        1  114346433  114449375     97      16  11226      -1.4967             0      -1.4967
440603       1  114409436  114465230     40      13  11226      -1.6753             0      -1.6753
64858        1  114412915  114466708     39      12  11226      -1.5856             0      -1.5856
10717        1  114427370  114482741     52      18  11226      -1.3622             0      -1.3622
204851       1  114436819  114530491     93      26  11226     -0.88653             0     -0.88653
56944        1  114487030  114534875     55      16  11226     -0.39958             0     -0.39958
148281       1  114621914  114731472    244      59  11226       1.3978             0       1.3978
51592        1  114925399  115088781    253      19  11226       1.1401             0       1.1401
10286        1  115100178  115159265     69      12  11226       1.1347             0       1.1347
163259       1  115117155  115247732    171      22  11226       1.2066             0       1.2066
270          1  115205719  115273239     68      16  11226      0.95757             0      0.95757
4893         1  115237085  115294515     47       8  11226       1.3593             0       1.3593
7812         1  115249534  115335671     71      10  11226       1.4551             0       1.4551
80143        1  115302100  115358308     48      11  11226       0.9831             0       0.9831
6847         1  115362455  115547991    272      21  11226      -1.0175             0      -1.0175
7252         1  115537445  115586930     64      10  11226      -1.5539             0      -1.5539
10100        1  115580632  115667121    164      28  11226       0.3415             0       0.3415
4803         1  115818537  115915857    223      49  11226      0.68343             0      0.68343
81839        1  116149574  116250845    180      30  11226      0.50309             0      0.50309
845          1  116232624  116346426    195      26  11226       1.3527             0       1.3527
4808         1  116368998  116418747    108      19  11226        1.013             0        1.013
55356        1  116484119  116622675    185      26  11226       1.4323             0       1.4323
126868       1  116619376  116687861    101      19  11226       1.0325             0       1.0325
476          1  116879802  116958069     89      10  11226       0.3286             0       0.3286
965          1  117047156  117148715     77      21  11226     -0.23287   -2.7756e-17     -0.23287
3321         1  117107020  117245377     92      24  11226     -0.99206             0     -0.99206
388667       1  117201734  117259225     40      14  11226     -0.88581             0     -0.88581
914          1  117262057  117321851     73      19  11226     -0.44574             0     -0.44574
5738         1  117417689  117542972    185      27  11226     -0.14403   -2.7756e-17     -0.14403
9398         1  117509372  117589173    134      25  11226      0.74219             0      0.74219
8458         1  117567910  117655492    134      29  11226      0.37237             0      0.37237
80263        1  117643677  117699411     84      15  11226      -1.4919             0      -1.4919
79679        1  117676209  117788582    168      26  11226     -0.66466             0     -0.66466
10905        1  117875085  118078320    338      22  11226      0.59438             0      0.59438
54855        1  118113604  118181011    125      18  11226      0.51788             0      0.51788
54834        1  118396107  118507302     68      15  11226       1.2618             0       1.2618
10885        1  118437372  118513049     44      11  11226       1.3146             0       1.3146
200162       1  118486288  118762848    312      18  11226       0.3036             0       0.3036
6913         1  119415666  119567179    216      30  11226     -0.92097             0     -0.92097
10352        1  119563839  119718404    215      25  11226      -1.1705             0      -1.1705
51179        1  119876399  119946753    104      23  11226     -0.67902             0     -0.67902
3284         1  119922554  119975662     72      11  11226      -1.4724             0      -1.4724
3283         1  120014826  120067681     27       9  11226      -1.2969             0      -1.2969
90874        1  120152000  120225813     90      24  11226      0.16384   -2.7756e-17      0.16384
26227        1  120219419  120296849     75      20  11226     -0.17811   -2.7756e-17     -0.17811
3158         1  120280619  120346555     77      17  11226     -0.94769             0     -0.94769
83998        1  120326641  120389203     58      15  11226      -0.2745             0      -0.2745
343505       1  120367388  120422503     41      12  11226     -0.58097             0     -0.58097
11085        1  120426156  120474147     63      10  11226     -0.96152             0     -0.96152
4853         1  120444176  120674880     98      10  11226     -0.71957             0     -0.71957
653820       1  120803959  120865681      2       1  11226     -0.76376             0     -0.76376
100996318    1  120889756  120936189      3       2  11226      0.19255   -2.7756e-17      0.19255
2210         1  120916128  120970944      1       1  11226      0.86735             0      0.86735
647135       1  143880897  144104426      2       1  11226      0.74572             0      0.74572
9659         1  144841424  145111186      6       3  11226      -0.7968             0      -0.7968
148738       1  145378191  145427545     43      10  11226      0.33755             0      0.33755
10628        1  145403438  145452635     36      12  11226      0.27533             0      0.27533
284615       1  145435508  145485647     24      11  11226      0.27599             0      0.27599
128077       1  145442059  145511670     30      12  11226      0.47857             0      0.47857
84265        1  145446236  145511081     26      11  11226       0.5592             0       0.5592
9939         1  145472557  145523536     21      10  11226      0.95365             0      0.95365
8799         1  145481165  145533732     17       8  11226       0.8434             0       0.8434
8515         1  145489709  145553868     32       9  11226      0.13364   -2.7756e-17      0.13364
148741       1  145514209  145578526     44      12  11226     -0.58025             0     -0.58025
10401        1  145540257  145596546     46      15  11226      -1.2801             0      -1.2801
27246        1  145575990  145699005     75      12  11226      -2.1459             0      -2.1459
200035       1  145576491  145624435     26      10  11226      -1.7833             0      -1.7833
10623        1  145582605  145645972     43       8  11226      -2.0313             0      -2.0313
11126        1  145685798  145750639     41      11  11226       -1.405             0       -1.405
5174         1  145692662  145774207     40      12  11226      -1.5082             0      -1.5082
653519       1  145754595  145862103      8       4  11226       -1.026             0       -1.026
5565         1  146616685  146679168    162       6  11226      0.60478             0      0.60478
2330         1  146645884  146732390    206      11  11226      0.63519             0      0.63519
9557         1  146679291  146777447    174      24  11226      0.95886             0      0.95886
607          1  146978222  147108022    241      56  11226      0.93125             0      0.93125
51205        1  147109168  147177634    107      19  11226       -1.728             0       -1.728
2702         1  147218332  147288165    167      17  11226      0.50878             0      0.50878
2703         1  147339946  147391396    100      22  11226      -1.2963             0      -1.2963
51463        1  147365506  147475753     69      14  11226      -1.3985             0      -1.3985
284565       1  148520986  148606267      4       1  11226     0.081914   -2.7756e-17     0.081914
645262       1  149295909  149349610      1       1  11226       -2.258             0       -2.258
199882       1  149684415  149736346      5       2  11226      -1.2963             0      -1.2963
2209         1  149719232  149774074      5       3  11226      0.20915   -2.7756e-17      0.20915
440689       1  149744245  149818965     22       5  11226      0.11481   -2.7756e-17      0.11481
101927767    1  149754079  149800403     14       3  11226       0.5201             0       0.5201
8370         1  149769170  149816197     16       3  11226     0.076358   -2.7756e-17     0.076358
653604       1  149774780  149820236     19       4  11226    -0.057668   -2.7756e-17    -0.057668
723790       1  149787628  149833161     11       5  11226      -1.1953             0      -1.1953
333932       1  149789181  149834687     10       4  11226      -1.4634             0      -1.4634
126961       1  149802259  149847765     10       4  11226      -1.4634             0      -1.4634
8337         1  149803785  149849318     12       5  11226      -1.2864             0      -1.2864
554313       1  149820749  149867776     22       3  11226      0.59523             0      0.59523
8338         1  149823525  149868961     23       3  11226      0.58847             0      0.58847
51027        1  149836110  149882348     46       5  11226      0.45458             0      0.45458
8349         1  149846010  149893232     52       6  11226      0.36656             0      0.36656
317772       1  149849019  149894466     53       6  11226      0.34077             0      0.34077
9900         1  149864870  149924434     69       8  11226      0.50486             0      0.50486
10262        1  149885209  149936449     44       6  11226      0.82811             0      0.82811
10903        1  149890543  149943791     48       7  11226       1.3124             0       1.3124
56957        1  149902229  150017686    131      17  11226      0.95987             0      0.95987
11311        1  150004350  150127505    110       7  11226      0.15516   -2.7756e-17      0.15516
51177        1  150087170  150141825     52       7  11226      0.32661             0      0.32661
81611        1  150180717  150243504     42       9  11226      0.75828             0      0.75828
23632        1  150194554  150247478     34       9  11226      0.98414             0      0.98414
79630        1  150209687  150263335     38       9  11226       1.4056             0       1.4056
148523       1  150219930  150269505     33       8  11226       1.3797             0       1.3797
51107        1  150227799  150276609     37       9  11226       1.8049             0       1.8049
54460        1  150231262  150291414     49      10  11226       1.9167             0       1.9167
9129         1  150258928  150335704    102      13  11226       1.9432             0       1.9432
23248        1  150301624  150459042    244      16  11226       1.7746             0       1.7746
80222        1  150424840  150490085    103      10  11226         1.86             0         1.86
1893         1  150445487  150496265     72      10  11226       1.9391             0       1.9391
54507        1  150486846  150543413     64      17  11226       1.9789             0       1.9789
4170         1  150537027  150587214     68      13  11226       2.4224             0       2.4224
2029         1  150584599  150637098     73      12  11226       2.2833             0       2.2833
55204        1  150608701  150704672    136      10  11226       1.9411             0       1.9411
84072        1  150660535  150728372     92       9  11226       2.0447             0       2.0447
1520         1  150692672  150773433     86      12  11226       1.8346             0       1.8346
1513         1  150758684  150815917     48      10  11226       2.0499             0       2.0499
405          1  150772181  150884244    100      17  11226       2.1914             0       2.1914
9869         1  150863815  150947389     92      15  11226       1.7707             0       1.7707
8416         1  150919499  150978114     70      15  11226        2.116             0        2.116
29956        1  150927649  150982479     72      14  11226       2.0226             0       2.0226
58497        1  150945867  151018189     94      21  11226       1.8939             0       1.8939
55793        1  150959213  151015854     74      17  11226       1.6268             0       1.6268
149428       1  150974029  151030076     62      16  11226       1.1717             0       1.1717
54964        1  150985259  151033896     50      14  11226      0.75269             0      0.75269
10962        1  150997151  151050973     58      15  11226      0.77614             0      0.77614
126626       1  151007784  151101007     95      20  11226       1.2555             0       1.2555
56882        1  151013447  151067125     59      15  11226       1.0055             0       1.0055
79626        1  151094095  151142731     47      12  11226       1.2495             0       1.2495
100534012    1  151094105  151152773     50      13  11226       1.3003             0       1.3003
10500        1  151094161  151154146     50      13  11226       1.3003             0       1.3003
79005        1  151103482  151152773     43      11  11226       1.3298             0       1.3298
388695       1  151122224  151173424     23      10  11226       1.9364             0       1.9364
29765        1  151132463  151183547     16       8  11226       1.5745             0       1.5745
8394         1  151136021  151232007     44      13  11226       1.5864             0       1.5864
6944         1  151138776  151197689     20       8  11226       1.9532             0       1.9532
5710         1  151192176  151249955     32       9  11226       1.3481             0       1.3481
57592        1  151219094  151274381     26       8  11226      0.49274             0      0.49274
5298         1  151254273  151335191     47      12  11226       0.5248             0       0.5248
5993         1  151303116  151354785     59      20  11226      0.88744             0      0.88744
8991         1  151326778  151380210     58      19  11226      0.64796             0      0.64796
5692         1  151337041  151384412     52      16  11226      0.62248             0      0.62248
23126        1  151365200  151480753     87      13  11226     -0.75609             0     -0.75609
57530        1  151448331  151521168     70      17  11226      0.79408             0      0.79408
7286         1  151477781  151566059     81      20  11226      0.71463             0      0.71463
81609        1  151549454  151681559     95      18  11226      0.25605             0      0.25605
284485       1  151659013  151712082     50      11  11226       1.1555             0       1.1555
11189        1  151662534  151724290     58      12  11226       1.0108             0       1.0108
51686        1  151700445  151753806     61      10  11226      0.57157             0      0.57157
65005        1  151722119  151771040     53       8  11226      0.43154             0      0.43154
11022        1  151732741  151798052     76      13  11226      0.71959             0      0.71959
339398       1  151762765  151812882     61      16  11226      0.45938             0      0.45938
6097         1  151768547  151839348     92      23  11226     0.048136   -2.7756e-17     0.048136
100191040    1  151800339  151848033     59      16  11226     -0.64951             0     -0.64951
284486       1  151808220  151861173     57      13  11226     -0.70629             0     -0.70629
117145       1  151833342  151917361     89      14  11226    -0.052562   -2.7756e-17    -0.052562
6281         1  151945386  152001714     58       9  11226      0.51215             0      0.51215
6282         1  151994982  152044511     38      10  11226       1.6068             0       1.6068
100131107    1  152042033  152088058     18       9  11226       1.3334             0       1.3334
126637       1  152046620  152096540     17       9  11226       1.3658             0       1.3658
7062         1  152068793  152122930     18       9  11226      0.36305             0      0.36305
126638       1  152116071  152166704     34      11  11226      0.78295             0      0.78295
388697       1  152174552  152231672     65       8  11226      0.65599             0      0.65599
2312         1  152264651  152332679     49       9  11226      0.30918             0      0.30918
388698       1  152311213  152367482     42       8  11226     -0.95166             0     -0.95166
49860        1  152371719  152421750     37       8  11226      -0.6485             0      -0.6485
254910       1  152448320  152494653     56       8  11226       0.8675             0       0.8675
54544        1  152451978  152498481     57       9  11226      0.82802             0      0.82802
353145       1  152528175  152574229     30      14  11226      0.05218   -2.7756e-17      0.05218
353144       1  152538138  152583562     19       8  11226     -0.80042             0     -0.80042
84648        1  152541860  152587980     13       5  11226      -1.4013             0      -1.4013
353143       1  152551287  152596574     20       4  11226     -0.41848             0     -0.41848
353142       1  152585310  152630579     80       7  11226      0.52971             0      0.52971
353141       1  152600887  152647135     66       6  11226      0.78673             0      0.78673
353140       1  152612791  152659050     60       7  11226      0.63006             0      0.63006
26239        1  152623599  152669877     56       9  11226      0.27502             0      0.27502
353139       1  152635840  152681918     61       9  11226      0.14658   -2.7756e-17      0.14658
199834       1  152646523  152691910     66       8  11226      0.43227             0      0.43227
100129271    1  152656998  152702905     79       7  11226      0.95091             0      0.95091
448834       1  152695506  152744529     54       9  11226      0.94765             0      0.94765
353137       1  152713848  152759445     57       7  11226      0.53945             0      0.53945
353135       1  152723753  152770902     55       7  11226      0.44372             0      0.44372
353134       1  152734227  152780657     69      10  11226      0.33474             0      0.33474
353132       1  152749447  152795585     60      12  11226      0.34973             0      0.34973
353131       1  152764949  152810573     44      12  11226      0.44687             0      0.44687
353133       1  152767311  152814107     45      13  11226      0.54638             0      0.54638
448835       1  152780330  152826459     33      12  11226       1.9937             0       1.9937
4184         1  152815798  152867523     29      13  11226       1.8617             0       1.8617
3713         1  152846039  152894362     31       8  11226       0.4354             0       0.4354
163778       1  152908128  152955069     41       9  11226      0.69986             0      0.69986
6698         1  152921564  152968290     43      10  11226      0.70853             0      0.70853
6707         1  152939223  152986332     52       8  11226      0.34153             0      0.34153
6699         1  152968679  153015376     74       5  11226      0.15082   -2.7756e-17      0.15082
6703         1  153002201  153048594     82       7  11226       -0.424             0       -0.424
6700         1  153018596  153064988     74       9  11226     -0.22611   -2.7756e-17     -0.22611
6701         1  153032717  153079084     74      11  11226     0.023125   -2.7756e-17     0.023125
6704         1  153055611  153102001     64      17  11226      0.32724             0      0.32724
6705         1  153074612  153120989     49      12  11226      0.58479             0      0.58479
6706         1  153112058  153158427     47       9  11226      0.16971   -2.7756e-17      0.16971
149018       1  153140906  153187601     59      15  11226     -0.40362             0     -0.40362
574414       1  153155060  153201793     73      11  11226     -0.74574             0     -0.74574
4014         1  153197179  153244600     91      12  11226      0.30692             0      0.30692
114771       1  153260338  153318194     87      12  11226     -0.47124             0     -0.47124
57115        1  153292596  153356039    115      20  11226       0.4772             0       0.4772
6280         1  153295330  153343503     88      15  11226      0.64454             0      0.64454
6283         1  153336184  153383075     74       6  11226      0.53087             0      0.53087
6279         1  153352508  153430054    107      12  11226     0.033396   -2.7756e-17     0.033396
338324       1  153354000  153405701     79       8  11226      0.19716   -2.7756e-17      0.19716
645922       1  153399471  153447503     56      12  11226      -1.0551             0      -1.0551
6278         1  153420220  153471559     51       9  11226       -1.106             0       -1.106
6277         1  153497076  153543717     65       6  11226      0.65767             0      0.65767
6276         1  153499623  153550772     71       7  11226      0.63282             0      0.63282
6275         1  153506095  153553282     66       6  11226      0.48284             0      0.48284
6274         1  153509805  153556734     64       7  11226      0.31957             0      0.31957
6273         1  153523584  153573306     67      14  11226     -0.96889             0     -0.96889
6271         1  153565873  153614513     60      18  11226      -2.4668             0      -2.4668
140576       1  153569362  153620514     52      17  11226       -2.162             0       -2.162
26097        1  153571458  153628782     55      16  11226      -2.0178             0      -2.0178
57402        1  153576731  153623808     39      11  11226      -1.3367             0      -1.3367
6284         1  153581275  153641582     46      10  11226      -1.4283             0      -1.4283
23557        1  153596130  153644328     29      10  11226     -0.63367             0     -0.63367
4881         1  153616093  153676468     49      12  11226      -1.0995             0      -1.0995
3608         1  153624264  153678504     49      12  11226     -0.94091             0     -0.94091
65123        1  153665526  153756555     93      13  11226       1.2403             0       1.2403
11000        1  153711830  153762633     53      12  11226       1.2286             0       1.2286
57459        1  153767201  153930451    151      16  11226       0.1584   -2.7756e-17       0.1584
9909         1  153891977  153954162     44       7  11226     -0.16576   -2.7756e-17     -0.16576
148327       1  153905315  153956840     32       5  11226     -0.63928             0     -0.63928
200186       1  153910148  153966132     34       6  11226      -0.6345             0      -0.6345
27173        1  153921575  153975660     30       6  11226     -0.86023             0     -0.86023
6232         1  153928239  153974631     24       6  11226     -0.70943             0     -0.70943
10899        1  153936745  153986096     26       7  11226     -0.36842             0     -0.36842
5872         1  153944093  153993853     28       7  11226     -0.69465             0     -0.69465
91181        1  153955166  154162592    133      20  11226     -0.23182   -2.7756e-17     -0.23182
7170         1  154117780  154199611     42      14  11226     -0.19941   -2.7756e-17     -0.19941
9898         1  154157427  154253986     65      17  11226     -0.32606             0     -0.32606
388701       1  154161561  154213841     39      13  11226     -0.26005             0     -0.26005
25912        1  154169183  154228273     39      12  11226     -0.58089             0     -0.58089
10456        1  154210039  154258351     32      12  11226    -0.087945   -2.7756e-17    -0.087945
89872        1  154258592  154307801     69      15  11226      0.14091   -2.7756e-17      0.14091
57198        1  154263036  154333780    108      18  11226      0.27835             0      0.27835
3570         1  154342669  154451926    153      29  11226      0.35696             0      0.35696
126669       1  154432118  154509786     78      11  11226      0.24132   -2.7756e-17      0.24132
126668       1  154439695  154530624     92      10  11226      0.33671             0      0.33671
1141         1  154505257  154562354     69      14  11226     -0.12307   -2.7756e-17     -0.12307
55585        1  154511051  154566138     58      15  11226     -0.55069             0     -0.55069
103          1  154544533  154635456     89      14  11226     -0.47363             0     -0.47363
3782         1  154659938  154877754    324      79  11226     -0.49443             0     -0.49443
10654        1  154887208  154944484     40      11  11226      -1.5947             0      -1.5947
101928120    1  154899036  154945101     35      12  11226      -1.3598             0      -1.3598
57326        1  154906553  154963624     40      10  11226     -0.54913             0     -0.54913
1163         1  154912118  154961725     33       7  11226     -0.61752             0     -0.61752
90780        1  154919502  154969258     27       5  11226     -0.17322   -2.7756e-17     -0.17322
80308        1  154920770  154975587     29       4  11226      -0.1798   -2.7756e-17      -0.1798
6464         1  154924774  154981959     34       5  11226     -0.35079             0     -0.35079
55891        1  154931062  154976791     26       3  11226    -0.052017   -2.7756e-17    -0.052017
51043        1  154940106  155001001     42       8  11226     -0.28112             0     -0.28112
149095       1  154971256  155033406     45      16  11226      0.14314   -2.7756e-17      0.14314
127579       1  154981003  155041257     41      15  11226      0.33221             0      0.33221
8751         1  154988748  155045252     42      16  11226     0.003267   -2.6455e-17     0.003267
1945         1  155001213  155052029     32      13  11226    -0.023125   -2.7756e-17    -0.023125
1944         1  155016348  155070014     36      15  11226     -0.14218   -2.7756e-17     -0.14218
1942         1  155065349  155117386     50      11  11226      0.14133   -2.7756e-17      0.14133
55974        1  155072817  155121334     45      10  11226   0.00060147   -2.6563e-17   0.00060147
54344        1  155102367  155147996     26      11  11226       1.3333             0       1.3333
80128        1  155110702  155167447     35      16  11226       1.3756             0       1.3756
200185       1  155131884  155186331     31      14  11226        1.577             0        1.577
4580         1  155143490  155193625     28      13  11226       1.3847             0       1.3847
4582         1  155148300  155197768     28      12  11226       1.3965             0       1.3965
7059         1  155155379  155212772     33      13  11226      0.78615             0      0.78615
2629         1  155194239  155249653     30      12  11226     -0.18675   -2.7756e-17     -0.18675
10712        1  155206996  155260274     25      10  11226      0.36694             0      0.36694
57657        1  155212218  155269639     26      11  11226      0.28467             0      0.28467
10067        1  155215770  155267176     22      10  11226      0.52461             0      0.52461
1196         1  155222659  155278305     22      10  11226       0.9522             0       0.9522
2224         1  155243539  155300457     18      10  11226      0.67858             0      0.67858
5313         1  155249084  155313531     23      12  11226     -0.11489   -2.7756e-17     -0.11489
23623        1  155255640  155310909     21      11  11226     0.019246   -2.7756e-17     0.019246
284618       1  155280251  155328938     17      10  11226      -1.0485             0      -1.0485
55870        1  155295052  155567324    116      27  11226       0.9028             0       0.9028
55154        1  155544961  155594758     23       9  11226      0.62635             0      0.62635
55249        1  155619233  155693823     38      12  11226      -0.6432             0      -0.6432
7818         1  155622693  155718801     50      11  11226      -0.2192   -2.7756e-17      -0.2192
54856        1  155709450  155864185     91      13  11226      0.39834             0      0.39834
23208        1  155794260  155864990     46      13  11226      0.29037             0      0.29037
6016         1  155857599  155916193     35       9  11226       0.7686             0       0.7686
22889        1  155872834  155939209     35       8  11226      0.64253             0      0.64253
339403       1  155876480  155922625     27       7  11226      0.82337             0      0.82337
9181         1  155906431  155988396     56      17  11226    -0.058303   -2.7756e-17    -0.058303
6746         1  155968839  156025758     54      17  11226     -0.57451             0     -0.57451
28956        1  155989517  156038301     39      15  11226     -0.63737             0     -0.63737
56893        1  155992945  156058613     54      20  11226     -0.45965             0     -0.45965
57111        1  155995966  156050295     45      16  11226     -0.63125             0     -0.63125
4000         1  156017369  156119880    118      15  11226       1.0829             0       1.0829
92312        1  156031804  156086789     44      14  11226       1.1043             0       1.1043
64218        1  156082145  156157542    104      12  11226       1.1906             0       1.1906
9673         1  156128728  156192587     74      13  11226       1.6672             0       1.6672
11243        1  156147779  156219868     91      13  11226       1.6874             0       1.6874
100527963    1  156147779  156223123     93      13  11226       1.6766             0       1.6766
632          1  156176951  156223123     59      12  11226       1.6465             0       1.6465
79957        1  156203112  156252908     61      11  11226     -0.10096   -2.7756e-17     -0.10096
23381        1  156209015  156287676     92      11  11226     -0.43939             0     -0.43939
84283        1  156217704  156272234     70       9  11226     -0.41362             0     -0.41362
112770       1  156252478  156300480     55       7  11226     -0.25425             0     -0.25425
391104       1  156258415  156304428     52       7  11226     -0.25933             0     -0.25933
7203         1  156268752  156343206     67      10  11226     -0.30471             0     -0.30471
128229       1  156272105  156326786     52       8  11226    -0.048731   -2.7756e-17    -0.048731
57127        1  156303980  156365013     56      18  11226     -0.40227             0     -0.40227
10485        1  156364048  156461441     71      25  11226     -0.32726             0     -0.32726
4209         1  156423513  156505634     88      20  11226     -0.56007             0     -0.56007
128239       1  156485197  156577396    141      18  11226      0.59624             0      0.59624
164118       1  156514519  156566562     62      11  11226      0.62574             0      0.62574
128240       1  156526554  156574091     82      10  11226      0.84939             0      0.84939
60484        1  156554085  156605517     72       9  11226      0.86045             0      0.86045
54865        1  156554100  156606288     72       9  11226      0.86045             0      0.86045
63827        1  156576740  156639324     53      20  11226      0.07895   -2.7756e-17      0.07895
10763        1  156628555  156682189     55      19  11226     -0.58464             0     -0.58464
1382         1  156659398  156710608     61      20  11226     -0.80939             0     -0.80939
51093        1  156663263  156716752     63      20  11226     -0.84252             0     -0.84252
81875        1  156681687  156733577     66      17  11226     -0.81256             0     -0.81256
79590        1  156697094  156745923     58      15  11226      -1.0213             0      -1.0213
3068         1  156701899  156757240     70      16  11226     -0.80301             0     -0.80301
5546         1  156702274  156780609     95      18  11226     -0.80296             0     -0.80296
4914         1  156750542  156861642    140      32  11226     -0.45936             0     -0.45936
9047         1  156766035  156821640     77      17  11226      -1.1671             0      -1.1671
3645         1  156800665  156863712     70      23  11226      0.51361             0      0.51361
375033       1  156828496  156896226     86      20  11226       1.3759             0       1.3759
149499       1  156855400  156912881     80      16  11226       1.1604             0       1.1604
9826         1  156894632  157050512    298      23  11226      0.79905             0      0.79905
440695       1  157051835  157104600     73      19  11226     0.083953   -2.7756e-17     0.083953
2117         1  157084459  157143383     55      12  11226      0.89567             0      0.89567
83416        1  157473167  157557310    122      16  11226     -0.57932             0     -0.57932
83417        1  157533539  157602870    122      18  11226     -0.59382             0     -0.59382
115352       1  157636271  157705775    100      14  11226       1.2085             0       1.2085
79368        1  157705523  157782119     76      16  11226       1.3794             0       1.3794
115350       1  157754193  157824940     82      15  11226      0.59984             0      0.59984
922          1  157786861  157846634    103      18  11226     -0.16315   -2.7756e-17     -0.16315
55243        1  157928063  158075846    232      62  11226     -0.55888             0     -0.55888
912          1  158112828  158166217     59      11  11226      0.48726             0      0.48726
909          1  158183119  158238059     91      11  11226      -0.9493             0      -0.9493
911          1  158224563  158274564     40      13  11226     -0.32034             0     -0.32034
910          1  158287740  158336321     80      13  11226     -0.31503             0     -0.31503
913          1  158288486  158337343     80      13  11226     -0.33061             0     -0.33061
128360       1  158358312  158404256    131      23  11226       0.4707             0       0.4707
391107       1  158379718  158425656     99       9  11226      0.54063             0      0.54063
391109       1  158400352  158446293     87       9  11226      0.83471             0      0.83471
343406       1  158414668  158460675     87      13  11226       1.1071             0       1.1071
391112       1  158506918  158552895     62      15  11226       1.0962             0       1.0962
