GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
9048         1   44363992   44412912     71      11  446696      0.99664      0.15947
9670         1   44377478   44443694     73      12  446696      0.85016      0.19762
1802         1   44400653   44449043     47       9  446696       1.0969      0.13635
533          1   44405118   44453972     44       9  446696       1.0341      0.15055
8704         1   44409874   44466843     48      11  446696      0.84426      0.19926
149473       1   44422280   44472200     46      10  446696      0.91486      0.18013
6536         1   44452155   44532171     90      25  446696      0.80343      0.21086
128209       1   44478987   44610812    234      36  446696      0.42123       0.3368
55929        1   44644104   44696351     59      13  446696      0.71629      0.23691
79033        1   44676742   44856315    191      27  446696       0.9579      0.16906
55182        1   44835837   45127396    472      84  446696     0.027449      0.48905
339541       1   45105370   45201263    115      21  446696      -0.0692      0.52758
79639        1   45108920   45175253     80      12  446696     -0.32896      0.62891
11004        1   45170396   45243439     90      17  446696      0.82402      0.20497
6202         1   45206213   45254427     52      10  446696      0.74995      0.22664
1263         1   45230638   45281667     41       7  446696      0.36437      0.35779
266675       1   45237831   45288648     39       7  446696      0.36379      0.35801
149478       1   45238373   45289801     39       7  446696      0.33164      0.37008
343521       1   45261580   45308378     44       9  446696      0.56619      0.28563
8643         1   45275516   45344226     71      10  446696      0.77613      0.21884
8891         1   45306194   45487394    256      13  446696      0.19188      0.42392
7389         1   45442805   45491341     73       7  446696      0.31498      0.37639
79654        1   45458220   45512027     66      12  446696      0.48958      0.31222
57643        1   45472071   45707250    288      20  446696       1.3419     0.089821
84842        1   45757545   45804347     36      13  446696      0.45041      0.32621
114034       1   45770342   45819650     36      12  446696    -0.090261      0.53596
4595         1   45784914   45841142     47      10  446696     -0.19761      0.57832
10420        1   45799555   45991840    161      17  446696     -0.18759       0.5744
25974        1   45930856   45986739     43       8  446696     -0.25953      0.60239
5052         1   45966707   46023562     39       7  446696      -1.0745      0.85871
10327        1   45981455   46045723     43      10  446696     -0.94788       0.8284
4678         1   46014660   46094578     48      13  446696     -0.45183      0.67431
149483       1   46075716   46125424     45       7  446696     -0.85328      0.80325
60313        1   46082976   46188782    107      10  446696     -0.40408      0.65692
51249        1   46118847   46170110     63       8  446696     -0.49734      0.69053
3652         1   46149996   46251485    111       9  446696     -0.28982      0.61402
23139        1   46234269   46511796    240      17  446696       0.2562       0.3989
8503         1   46495812   46677167    140      23  446696      0.48432      0.31408
10103        1   46605749   46661634     45      13  446696     -0.42838      0.66581
541468       1   46634006   46696928     55      12  446696     -0.85129       0.8027
55624        1   46644353   46720977     51      11  446696     -0.67929      0.75152
8438         1   46678367   46754145     40      11  446696     -0.10182      0.54055
10489        1   46734072   46804038     49      14  446696       0.2844      0.38805
7388         1   46734324   46792448     39      13  446696      0.25649      0.39879
387338       1   46770849   46840824    166       6  446696     -0.81469      0.79238
2166         1   46824939   46889520    105       8  446696     -0.49171      0.68854
127343       1   46937668   46989898     82      21  446696       2.0484     0.020263
148930       1   47001316   47051887     63      15  446696       1.0812      0.13981
8569         1   47013079   47104966    104      16  446696      0.81225      0.20832
148932       1   47063387   47117563     54      10  446696      0.87795      0.18999
64756        1   47090711   47169099     64       6  446696      0.62615      0.26561
374973       1   47102497   47149266     42       4  446696      0.46045       0.3226
9813         1   47130831   47219792     86      13  446696      0.55796      0.28844
1580         1   47229670   47295021     93      17  446696      0.39253      0.34733
1579         1   47384846   47442156     68      10  446696      0.59512      0.27588
260293       1   47392036   47526423    124      17  446696       0.2227      0.41189
199974       1   47498160   47593992     88       8  446696     -0.15386      0.56114
284541       1   47568107   47624528     74      11  446696     -0.38574      0.65015
10158        1   47639261   47690771     75      14  446696    -0.076294      0.53041
6886         1   47671962   47732938     80      15  446696     0.088931      0.46457
6491         1   47705811   47814819    147      11  446696      0.45909      0.32309
51727        1   47764469   47854511    114      12  446696       0.5201       0.3015
2301         1   47846744   47893724     51      12  446696      0.99719      0.15934
2306         1   47866689   47916363     62      10  446696       1.1483      0.12542
388630       1   48216200   48498009    439      36  446696      -1.5088      0.93433
200010       1   48653339   48724316    106      18  446696       1.6726       0.0472
54558        1   48751044   48972876    283      27  446696     -0.23068      0.59122
84871        1   48988527   50524626   1302      63  446696       1.0141      0.15526
79656        1   49183538   49277547     88      20  446696     -0.22653      0.58961
1996         1   50478686   50679442    118      31  446696      0.40525      0.34265
63950        1   50873223   50924119     48      11  446696      0.64709      0.25879
11124        1   50896935   51460936    524      22  446696      0.76065      0.22343
1031         1   51399367   51450309     34       8  446696      0.10418      0.45851
284546       1   51407129   51623754    245      29  446696      0.49429      0.31055
26994        1   51666945   51749119     75      10  446696       1.1772      0.11957
22996        1   51742930   51845785    171      24  446696      0.11157      0.45558
2060         1   51809935   52020026    476      21  446696    -0.061943       0.5247
114883       1   52047546   52264891    245      28  446696      0.30558      0.37996
4898         1   52244864   52379609    166      29  446696      0.62065      0.26742
5865         1   52363628   52491436    167      22  446696       1.0147      0.15513
51060        1   52475803   52556843     78       8  446696       1.2594      0.10394
91408        1   52486857   52566388     74      10  446696       1.3472      0.08896
112970       1   52487777   52534472     52       7  446696        1.194      0.11623
9372         1   52572678   52822358    186      22  446696        1.801     0.035852
200014       1   52806265   52866877     49      10  446696       1.8456     0.032474
4998         1   52828501   52905143     60      12  446696       1.7994     0.035979
84950        1   52835219   52893992     42      11  446696       1.7814     0.037425
23318        1   52878947   53053764    227      21  446696       1.5158     0.064782
2882         1   53033043   53084723     65      15  446696       1.1348      0.12823
348378       1   53063961   53143252    104      23  446696      0.70836      0.23936
65260        1   53142014   53199038    102      12  446696       0.2908       0.3856
79699        1   53157126   53303014    189      23  446696     -0.83157      0.79717
440590       1   53273183   53370247    111      14  446696     -0.35149      0.63739
55268        1   53351582   53427846     60       9  446696      0.38197      0.35124
6342         1   53357901   53527289    335      17  446696     -0.38987      0.65168
127435       1   53492724   53561174    223      19  446696      -1.0032      0.84211
6512         1   53542855   53643304    246      45  446696       0.1745      0.43073
1376         1   53627101   53689869     88      27  446696     -0.93211      0.82436
54987        1   53669771   53721289     56      15  446696      -2.9155      0.99822
4116         1   53682564   53739282     55      15  446696      -3.4961      0.99976
7804         1   53698036   53828821    175      41  446696      -1.0488      0.85287
63948        1   53890072   53943158    107      14  446696       1.0534      0.14607
148979       1   53961904   54238748    373      42  446696      0.17573      0.43025
55706        1   54221133   54339225    133      16  446696       1.5662     0.058646
54432        1   54307392   54390487    148      22  446696        1.084      0.13919
1733         1   54324860   54386763    110      17  446696      0.67571      0.24961
115353       1   54376999   54443841     91      12  446696     -0.79129      0.78561
51668        1   54377234   54446975     99      13  446696     -0.68458       0.7532
388633       1   54462971   54518859     96      20  446696       0.9555      0.16966
127428       1   54484274   54575416    142      17  446696      0.98882      0.16138
9528         1   54487346   54554135    105      14  446696       1.1106      0.13337
200008       1   54594668   54653679    112      26  446696        1.373     0.084882
606495       1   54628009   54700746    101      29  446696       2.0792     0.018801
51253        1   54630840   54701407     92      26  446696       2.0211     0.021637
23648        1   54681104   54907068    366      75  446696      0.41272      0.33991
26027        1   54972930   55110417    294      36  446696      -1.4444      0.92569
338094       1   55064850   55124200    120      20  446696     -0.89179      0.81375
374977       1   55072427   55185939    224      43  446696     -0.14515       0.5577
7268         1   55146495   55218330    196      13  446696     0.032248      0.48714
25973        1   55212571   55265226     97      22  446696     0.072538      0.47109
163747       1   55236736   55317937    161      19  446696      0.28068      0.38948
55001        1   55236752   55301941    126      19  446696      0.60263      0.27338
1718         1   55305300   55387921    161      23  446696    -0.034304      0.51368
199964       1   55411271   55467966    101      16  446696     -0.31545      0.62379
7809         1   55429617   55484465     96      23  446696      0.43178      0.33295
255738       1   55470149   55540526    149      42  446696      0.16904      0.43288
23358        1   55522032   55716039    240      28  446696      0.02511      0.48998
8613         1   56950419   57080257    249      41  446696       1.0544      0.14585
5563         1   57075990   57191008    231      24  446696      -0.9928       0.8396
199920       1   57174477   57320369    251      68  446696     -0.77588      0.78109
731          1   57285443   57393894    205      32  446696      0.25063      0.40105
732          1   57384883   57468213    171      29  446696     -0.10812      0.54305
1600         1   57450453   58751211   2083     192  446696      -1.1012      0.86459
115209       1   58871052   59047469    468      44  446696     -0.31845      0.62493
4070         1   59031095   59078166    135      19  446696      0.27164      0.39295
114803       1   59110411   59200747    148      15  446696     0.056274      0.47756
3725         1   59236463   59284785     42      10  446696      0.51719      0.30251
55277        1   59727625   60238402    720      71  446696       1.5947     0.055395
51361        1   60245458   60352050    161      22  446696     -0.59665      0.72463
1573         1   60348980   60427445    134      18  446696     -0.86817      0.80735
127795       1   60446066   60574442    160      35  446696       1.0378      0.14969
4774         1   61507946   61938460    596      98  446696       1.3131     0.094573
83941        1   62136718   62226095    115      17  446696       1.2796      0.10034
10207        1   62173149   62639592    923      89  446696       2.3911    0.0083988
54596        1   62625474   62688000    227      31  446696     0.090489      0.46395
163782       1   62691837   62820083    251      39  446696      0.13561      0.44606
7398         1   62866975   62927475     82      15  446696      0.91642      0.17972
85440        1   62910397   63189039    184      13  446696       1.1214      0.13107
27329        1   63028158   63081976     30       6  446696        1.011      0.15601
84938        1   63214777   63340941    149      13  446696      -1.0564      0.85462
27022        1   63753730   63800797     74      27  446696     -0.46087      0.67755
29929        1   63798261   63914233    166      27  446696      0.45396      0.32493
23421        1   63896441   64023944    168      16  446696      0.42905      0.33394
84455        1   63954013   64061041    149      15  446696      0.24871      0.40179
5236         1   64023947   64135916    189      34  446696       1.0447      0.14807
4919         1   64204690   64657181    606      78  446696     -0.25291      0.59983
148581       1   64634135   64742969    158      20  446696    -0.078432      0.53126
57685        1   64901476   65168741    338      69  446696      0.73638      0.23075
55225        1   65175778   65308915    163      25  446696     0.031328       0.4875
3716         1   65288906   65467593    269      29  446696      -1.3217      0.90687
205          1   65578232   65707828    153      29  446696     -0.31751      0.62457
9829         1   65685133   65891552    240      44  446696     -0.27641      0.60888
54741        1   65851131   66117242    417      34  446696    -0.094576      0.53767
3953         1   65851335   66113176    415      35  446696     -0.13671      0.55437
5142         1   66223193   66850262    912      86  446696       1.6897      0.04554
84251        1   66964066   67220768    449      30  446696       2.4606     0.006935
200132       1   67182978   67254730    109      17  446696       1.5511     0.060444
10022        1   67253424   67301942     58      16  446696      0.81082      0.20873
79819        1   67268568   67425907    182      36  446696       2.2878     0.011075
57708        1   67355578   67464302    132      18  446696       2.2664     0.011713
23169        1   67455015   67555080    159      22  446696       1.6695     0.047507
400757       1   67547859   67635654    141      19  446696     -0.42445      0.66438
149233       1   67569590   67735662    239      40  446696      0.39009      0.34823
3595         1   67738047   67872583    197      37  446696     -0.43639      0.66872
26135        1   67863493   67931123     67      18  446696      0.77662      0.21869
1647         1   68115860   68164021     67      13  446696       1.3464      0.08909
55970        1   68157149   68334436    270      30  446696        1.762     0.039036
9077         1   68501645   68552314     46       6  446696      0.67143      0.25097
79971        1   68554142   68733284    414      66  446696     -0.77652      0.78128
6121         1   68884507   68950642    121      24  446696     -0.76514      0.77791
55635        1   68929835   68997799    119      16  446696     -0.40421      0.65697
57554        1   69998230   70599171   1012      62  446696      -1.3062      0.90426
55631        1   70600485   70706361     83      13  446696     -0.48691      0.68684
9295         1   70636365   70727703     70      12  446696     -0.14322      0.55694
81573        1   70714685   70855471    145      25  446696    -0.083829       0.5334
11147        1   70785493   70843706     55      14  446696      0.10008      0.46014
1491         1   70841901   70915534     92      20  446696      0.81082      0.20873
5733         1   71308036   71548497    345      42  446696       1.4798     0.069461
9406         1   71518974   71581972     75      16  446696       2.3442    0.0095331
257194       1   71858625   72783533   1065      94  446696       1.4988     0.066958
127255       1   74481699   74698871    168      19  446696      0.82085      0.20587
8790         1   74628896   74684533     55      11  446696      0.56673      0.28545
100526835    1   74628896   75020116    394      57  446696      0.13796      0.44513
51086        1   74666071   75020116    366      50  446696     0.074644      0.47025
127254       1   75023795   75174422    146      28  446696    -0.068124      0.52716
1429         1   75161170   75234092    135      21  446696      -1.0674      0.85711
127253       1   75163836   75242361    158      21  446696     -0.96795      0.83347
431707       1   75559119   75637218     78      16  446696      0.41131      0.34042
204962       1   75657816   76116698    637      41  446696     -0.24129      0.59534
34           1   76155043   76239355    163      15  446696       1.5864     0.056323
5876         1   76216879   76270775    108      15  446696       1.7376      0.04114
4438         1   76227556   76389581    335      24  446696        0.892       0.1862
127247       1   76374558   76433116    108      17  446696      0.90333      0.18318
256435       1   76505389   77110311   1119     125  446696       1.6033     0.054439
81849        1   77298126   77543223    337      43  446696     -0.33523      0.63127
10026        1   77544666   77720132    302      26  446696       1.1467      0.12576
26289        1   77712662   78035654    706      77  446696      0.40763      0.34177
26009        1   78018160   78184119    173      29  446696       1.3414     0.089891
23032        1   78151672   78260564    124      21  446696       1.0939        0.137
374986       1   78210309   78355225    168      27  446696      0.99434      0.16003
91624        1   78319200   78422009    115      20  446696       0.4372      0.33098
8880         1   78399740   78479839    111      21  446696      0.31497      0.37639
11080        1   78409847   78493648    115      22  446696       0.3639      0.35797
54810        1   78475646   78614129    165      29  446696       2.4752    0.0066576
5737         1   78921728   79016386    186      28  446696      0.43946      0.33016
10964        1   79051067   79121830     74      18  446696        1.229      0.10954
10561        1   79080477   79139763     70      17  446696       0.6993      0.24218
64123        1   79345449   79507495    353      32  446696      -2.1464      0.98408
23266        1   82231082   82468107    397      44  446696      0.93787      0.17416
79739        1   84325057   84499850    309      17  446696       1.8686     0.030839
5567         1   84508745   84714181    199      25  446696    -0.079028      0.53149
148418       1   84729049   84826481     96      21  446696      0.97141      0.16567
58511        1   84829215   84890691    118      21  446696       1.5406     0.061708
80135        1   84909920   84974033    164      23  446696      0.35205       0.3624
100505741    1   84936902   85032150    250      26  446696     -0.18403      0.57301
2787         1   84954006   85007262    133      18  446696     0.029769      0.48813
1486         1   85008804   85083039    132      15  446696     -0.68377      0.75294
117178       1   85099390   85191440    115      16  446696      -1.1965      0.88425
23566        1   85269086   85393896    264      48  446696      0.91137      0.18105
255231       1   85381266   85497796    196      26  446696      -1.2672      0.89745
55283        1   85473765   85549585    112      19  446696     0.020976      0.49163
126820       1   85492993   85608821    176      32  446696      -1.2122      0.88729
84144        1   85613356   85702292    154      23  446696      -1.1478      0.87448
148423       1   85705636   85760355    117      24  446696     -0.78048      0.78245
8915         1   85721459   85777604    129      26  446696     -0.18507      0.57341
23576        1   85774168   86079046    534      63  446696        0.546      0.29253
3491         1   86011444   86059650     54      19  446696       1.5535     0.060146
54680        1   86105106   86209116    140      22  446696        1.147      0.12569
255631       1   86184916   86657121    926      58  446696       1.4421     0.074639
57489        1   86802507   86897025    204      22  446696     -0.63826      0.73835
9635         1   86854769   86932241    216      21  446696     -0.68233      0.75248
1179         1   86899526   86975977    154      30  446696      -1.2145      0.88772
22802        1   86977759   87056437    115      23  446696      -1.3732      0.91515
51100        1   87135253   87223867    123      25  446696     -0.71863      0.76382
9403         1   87318128   87415107    187      17  446696     -0.59379      0.72367
9653         1   87345335   87585681    330      18  446696     -0.54742      0.70796
101927844    1   87643352   87727014    153      24  446696       1.0388      0.14944
8543         1   87759151   87824606    113      25  446696     -0.87128       0.8082
5586         1   89114876   89311938    289      11  446696       1.1707      0.12087
2959         1   89308321   89392301    182      13  446696      0.48757      0.31293
56267        1   89391456   89493643    114      21  446696      0.49392      0.31068
494115       1   89435139   89493643     68      17  446696       1.1598      0.12306
2635         1   89462360   89523556     85      14  446696        2.033     0.021026
2633         1   89507987   89566043     85      13  446696        2.499    0.0062279
2634         1   89561815   89626842     73       8  446696       1.8406     0.032837
388646       1   89587434   89676723     91      12  446696       1.3346     0.091006
115361       1   89636831   89699633     64      16  446696       1.3746     0.084634
115362       1   89714633   89773544     49      18  446696     -0.62576      0.73426
163351       1   89794436   89863719    108      21  446696     -0.62124      0.73278
23507        1   89954933   90073420    190      18  446696     -0.74316      0.77131
84230        1   90063644   90195094    124      22  446696     -0.45796      0.67651
55144        1   90251573   90411991    155      33  446696      -2.7149      0.99669
284695       1   90425678   90504101     84      22  446696     -0.26692      0.60524
343472       1   91167579   91217794     52      18  446696     -0.65456      0.74363
84146        1   91370855   91522812    190      20  446696     -0.19455      0.57713
164045       1   91716323   91905426    236      34  446696     -0.24948      0.59851
8317         1   91931338   92001321    119      24  446696     -0.37615       0.6466
7049         1   92135900   92406559    468      67  446696      0.67537      0.24972
676          1   92379928   92489985    181      17  446696      0.59403      0.27625
253152       1   92460533   92539093    140      11  446696     -0.52256      0.69936
284697       1   92510862   92623397    111      16  446696    -0.025444      0.51015
646817       1   92530093   92575968     40      12  446696      0.32689      0.37188
23285        1   92597609   92660280     49      12  446696      0.16025      0.43634
388649       1   92648573   92721367     48       9  446696     -0.43521      0.66829
11146        1   92701955   92799566     50      13  446696      0.14177      0.44363
79871        1   92729522   92863732     72      14  446696     -0.75926      0.77615
2672         1   92930318   92987433     46      12  446696      -1.0967      0.86361
7813         1   92964253   93292961    272      20  446696     -0.62635      0.73446
6125         1   93262594   93317481     37       7  446696    -0.013951      0.50557
388650       1   93288286   93462079    122      11  446696      -0.1879      0.57452
22823        1   93509792   93614638    118      25  446696      0.29785      0.38291
50999        1   93605299   93681246     83      17  446696     -0.19673      0.57798
343099       1   93611038   93754769    169      20  446696      0.16264       0.4354
1810         1   93776478   93838149     66      16  446696     -0.61931      0.73214
54874        1   93878688   94030218    104      20  446696      0.20275      0.41967
8412         1   94017343   94347706    692      33  446696     -0.80278      0.78895
30836        1   94325014   94380474    100      17  446696     -0.77358      0.78041
2730         1   94342590   94410154    136      18  446696      0.16078      0.43613
24           1   94448393   94621705    371      65  446696     -0.31287      0.62281
9411         1   94624463   94748251    132      28  446696     0.058391      0.47672
5825         1   94848933   94994219    104      18  446696     0.090582      0.46391
2152         1   94984732   95042413     86      20  446696      0.35158      0.36258
126969       1   95250898   95370803    231      43  446696       1.4588     0.072311
1266         1   95352507   95427735    185      39  446696      0.46624      0.32052
199857       1   95438279   95573512    273      21  446696      0.57621      0.28224
148534       1   95547894   95673163    236      39  446696      0.72899      0.23301
100527978    1   95548479   95720511    326      37  446696      0.65676      0.25567
25950        1   95664711   95722781    102      20  446696      0.59811      0.27488
58155        1   97152161   97290605    152      19  446696       1.1445      0.12621
1806         1   97533299   98421615   1334     121  446696      0.13186      0.44755
51375        1   99092236   99236056    255      21  446696      0.30339       0.3808
163404       1   99345801   99505449    373      44  446696     -0.59916      0.72547
9890         1   99694848   99785140    158      28  446696      0.55215      0.29042
54873        1  100076431  100170097    144      24  446696      -0.5664      0.71444
391059       1  100164206  100267186    200      20  446696      0.51917      0.30182
178          1  100280633  100399579    204      28  446696     -0.87605       0.8095
23443        1  100400345  100502535    219      19  446696      0.51631      0.30282
64645        1  100468670  100558933    184      14  446696      0.47485      0.31745
163786       1  100539100  100633518    170      20  446696      0.93033       0.1761
54482        1  100563669  100626054    101      15  446696      0.98372      0.16263
127495       1  100604004  100678829    107      16  446696       0.9568      0.16933
1629         1  100642478  100750409    106      19  446696       1.4348     0.075666
8634         1  100696714  100768325     77      20  446696       1.8704     0.030714
8556         1  100775598  100995833    216      24  446696     -0.64179      0.73949
54112        1  100968728  101017583     43      13  446696      0.81691      0.20699
7412         1  101150196  101214601     54      18  446696      0.12439       0.4505
148867       1  101326632  101562821    231      21  446696      -1.1438      0.87365
2135         1  101327928  101396548     56      12  446696      -1.2318        0.891
51611        1  101445179  101526365     70       8  446696     -0.98633      0.83802
1901         1  101667305  101717076     82      25  446696     -0.66367      0.74655
118427       1  102258126  102497790    448      71  446696      0.82985      0.20331
1301         1  103332023  103609052    713      35  446696     0.038332      0.48471
101928436    1  103951373  104010528      2       1  446696      0.18626      0.42612
55599        1  104033323  104107861     64      17  446696     -0.11822      0.54705
280          1  104060894  104132156     63      18  446696     -0.18661      0.57402
279          1  104124999  104178400     17       9  446696      0.10763      0.45714
278          1  104252833  104311312      7       3  446696     -0.37251      0.64524
55170        1  107564267  107611916     45       4  446696      -1.8112      0.96494
22854        1  107647540  108034477    487      78  446696      0.25371      0.39986
10451        1  108103782  108542545    870      89  446696      0.13897      0.44474
29957        1  108667344  108777980    175      27  446696      -1.5052      0.93386
148545       1  108755902  108821720     14       4  446696      -2.1581      0.98454
653149       1  108957887  109023639     25       4  446696      0.28536      0.38768
284611       1  109067653  109191949    170      14  446696    -0.051806      0.52066
113802       1  109180910  109239148     45      10  446696    -0.026606      0.51061
55119        1  109199932  109254425     38      15  446696     -0.61732      0.73149
163479       1  109220556  109295371     70      23  446696     -0.64621      0.74093
6814         1  109254285  109362148    171      20  446696     0.023491      0.49063
254268       1  109348520  109435864    195      26  446696      0.59012      0.27755
29899        1  109382972  109483044    242      25  446696      0.44049      0.32979
23155        1  109462130  109541121    171      27  446696      -1.5576      0.94033
22911        1  109502835  109619860    225      31  446696      -1.6276      0.94819
6884         1  109596998  109653624    103      24  446696      -1.1433      0.87354
56900        1  109598403  109649554     93      23  446696       -1.172      0.87941
57535        1  109621585  109759403    240      44  446696     -0.79857      0.78773
127003       1  109638573  109691484    115      21  446696      -1.2026      0.88544
6301         1  109721515  109790804     99      21  446696       1.0026      0.15803
1952         1  109757641  109828378    108      24  446696      0.94403      0.17258
84722        1  109812176  109860790     69      20  446696      0.49724      0.30951
343263       1  109824987  109884663     58      18  446696      0.80192       0.2113
6272         1  109842187  109975563     89      24  446696       1.3523     0.088147
5686         1  109931653  110004108     50      19  446696       1.2478      0.10606
284612       1  109974100  110034764     52      13  446696      0.78367      0.21662
127002       1  109991533  110045426     51      10  446696      0.88243      0.18877
284613       1  110001658  110053063     55      11  446696       1.0789      0.14032
57463        1  110039446  110087336     71      11  446696       2.0935     0.018153
83873        1  110047494  110098487     69      12  446696       2.5006    0.0061983
2773         1  110056186  110148465    108      21  446696       3.6744   0.00011922
271          1  110127435  110184677     71      17  446696       2.8892    0.0019313
2780         1  110135889  110190705     65      16  446696       2.6558    0.0039558
2948         1  110163698  110218123     63      15  446696      0.71972      0.23585
2946         1  110175644  110236619     78      20  446696      0.49254      0.31117
2944         1  110195418  110250828     80      21  446696      0.50892      0.30541
2949         1  110219406  110270890     83      18  446696      0.56471      0.28614
2947         1  110266554  110318660     67      18  446696      -1.0894      0.86201
79574        1  110282702  110341644     99      22  446696      -1.7951      0.96368
1435         1  110418233  110483616     85      28  446696     -0.33689       0.6319
10768        1  110492387  110576364     55      18  446696      0.61171      0.27036
85369        1  110539199  110607263     40      17  446696    -0.078771      0.53139
257          1  110592997  110648322     40      11  446696      0.80977      0.20903
164153       1  110620062  110666569     53      14  446696      0.10205      0.45936
388662       1  110658132  110754824    118      24  446696     -0.22702       0.5898
3749         1  110718336  110786674     99      27  446696     -0.16858      0.56694
64783        1  110846945  110899303     91      14  446696     -0.76922      0.77912
9122         1  110895473  110968704     95      16  446696      0.84402      0.19933
10542        1  110933875  110985546     74      14  446696         1.11       0.1335
84432        1  110958788  111009976     91      21  446696       1.0284      0.15189
3744         1  111049839  111096797    101      15  446696      0.85924       0.1951
3737         1  111126202  111209096    121      27  446696    -0.074378      0.52965
3738         1  111186182  111252655    104      18  446696       0.5965      0.27542
963          1  111378821  111452558    178      18  446696     0.015506      0.49381
55791        1  111479812  111541825     72      13  446696      0.40539       0.3426
10390        1  111647249  111737724     97      17  446696       1.1098      0.13354
128338       1  111649954  111717838     72      13  446696       1.2481      0.10599
79961        1  111718591  111782160     94      25  446696       1.1173      0.13193
1117         1  111735281  111796062    114      19  446696       1.0193      0.15402
27159        1  111798474  111873188    232      32  446696     -0.70521      0.75966
128344       1  111832285  111905639    253      27  446696     -0.71251      0.76192
5016         1  111946937  112005399     88      15  446696     0.071549      0.47148
515          1  111956467  112014540     89      15  446696     -0.08445      0.53365
79084        1  111972512  112026915     69      14  446696     -0.32676      0.62807
128346       1  111981474  112031134     66      16  446696     -0.14092      0.55603
140          1  112015970  112141602    193      47  446696       1.2361      0.10822
5906         1  112127405  112266807    248      31  446696       1.4856     0.068689
55924        1  112254686  112333419    150      22  446696      0.20499      0.41879
11218        1  112263190  112320199    116      18  446696      0.16109      0.43601
3752         1  112308444  112567147    441      79  446696      -1.0102       0.8438
643355       1  112497593  112551464     78      22  446696     -0.72309      0.76519
55917        1  112903800  113013786    118      18  446696        1.637      0.05082
7482         1  112975040  113073910    121      27  446696       3.1999   0.00068745
54879        1  113056140  113197040    165      18  446696       1.7557     0.039569
829          1  113127075  113224241     92      16  446696       1.8003     0.035904
4343         1  113182048  113253368     66      18  446696       1.8589      0.03152
284467       1  113226619  113279857     53      20  446696       1.6054     0.054198
389          1  113233749  113285025     60      21  446696       0.6956      0.24334
333926       1  113242616  113292950     54      19  446696     -0.29336      0.61537
6566         1  113444469  113533975     84      14  446696      0.88444      0.18823
9860         1  113580792  113677824     96      20  446696      0.45311      0.32524
260425       1  113898087  114238545    390      36  446696     -0.71477      0.76262
10745        1  114229824  114337165     90      19  446696      -1.1687      0.87873
54665        1  114294454  114390070     85      18  446696     -0.22308      0.58826
26191        1  114346433  114449375    103      17  446696      0.58935      0.27781
440603       1  114409436  114465230     45      14  446696       1.0021      0.15815
64858        1  114412915  114466708     44      14  446696       1.0391      0.14938
10717        1  114427370  114482741     57      19  446696      0.80867      0.20935
204851       1  114436819  114530491    100      26  446696     -0.19125      0.57583
56944        1  114487030  114534875     60      16  446696     -0.64902      0.74184
148281       1  114621914  114731472    254      53  446696       1.3221     0.093066
51592        1  114925399  115088781    261      20  446696      0.50312      0.30744
10286        1  115100178  115159265     70      12  446696      0.16858      0.43306
163259       1  115117155  115247732    179      22  446696      0.06947      0.47231
270          1  115205719  115273239     72      16  446696     -0.34134      0.63358
4893         1  115237085  115294515     47       8  446696     -0.92743      0.82315
7812         1  115249534  115335671     72      10  446696     -0.55599      0.71089
80143        1  115302100  115358308     51      12  446696      -1.1486      0.87464
6847         1  115362455  115547991    280      23  446696      -1.1811      0.88121
7252         1  115537445  115586930     76      11  446696     -0.63005      0.73567
10100        1  115580632  115667121    167      28  446696      -1.9087      0.97185
4803         1  115818537  115915857    227      48  446696      0.33344       0.3694
81839        1  116149574  116250845    184      29  446696     -0.37622      0.64662
845          1  116232624  116346426    208      28  446696      -1.9932      0.97688
4808         1  116368998  116418747    108      19  446696      0.26955      0.39375
55356        1  116484119  116622675    196      26  446696    -0.066573      0.52654
126868       1  116619376  116687861    118      22  446696     -0.29124      0.61457
476          1  116879802  116958069     96      11  446696     -0.81356      0.79205
965          1  117047156  117148715     76      21  446696       0.3306      0.37047
3321         1  117107020  117245377    100      25  446696       1.5877     0.056181
388667       1  117201734  117259225     43      15  446696       1.8709     0.030679
914          1  117262057  117321851     70      19  446696      0.57851      0.28146
5738         1  117417689  117542972    187      26  446696       2.0275     0.021305
9398         1  117509372  117589173    132      24  446696     -0.88605       0.8122
8458         1  117567910  117655492    134      29  446696      0.27035      0.39344
80263        1  117643677  117699411     86      14  446696     0.084823       0.4662
79679        1  117676209  117788582    189      29  446696      0.52523      0.29971
10905        1  117875085  118078320    351      21  446696      0.37974      0.35207
54855        1  118113604  118181011    126      17  446696       1.0196      0.15395
54834        1  118396107  118507302     76      19  446696    -0.034065      0.51359
10885        1  118437372  118513049     47      13  446696     -0.42644      0.66511
200162       1  118486288  118762848    336      20  446696     -0.78829      0.78474
6913         1  119415666  119567179    225      30  446696       1.5803     0.057016
10352        1  119563839  119718404    229      26  446696       1.8499     0.032161
51179        1  119876399  119946753    106      23  446696     -0.38713      0.65067
3284         1  119922554  119975662     83      12  446696      0.13283      0.44716
3283         1  120014826  120067681     28       8  446696      0.82562      0.20451
90874        1  120152000  120225813     89      24  446696      0.95763      0.16912
26227        1  120219419  120296849     76      20  446696       2.2105     0.013534
3158         1  120280619  120346555     78      16  446696       1.1417      0.12679
83998        1  120326641  120389203     57      13  446696     -0.16727      0.56642
343505       1  120367388  120422503     43      12  446696         1.53     0.063008
11085        1  120426156  120474147     62       9  446696       1.7169        0.043
