# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
23215        1  171419652  171572650    626      57  470002      0.52979    6.6613e-16      0.52979
4653         1  171594557  171656773    372      49  464044     -0.52669    6.6613e-16     -0.52669
8674         1  171659296  171746379    414      31  468179      0.17075    6.9389e-16      0.17075
51603        1  171715761  171776856    320      33  469257     0.048729    6.8695e-16     0.048729
26052        1  171775618  172397606   2481     148  467176      0.62679    6.6613e-16      0.62679
92346        1  172354828  172447969    408      49  467085      0.20937    6.9389e-16      0.20937
5279         1  172400597  172448230    235      43  465016      0.30951    6.6613e-16      0.30951
51430        1  172466494  172590973    408      60  460354        1.096    6.6613e-16        1.096
356          1  172593185  172646013    212      42  468432      0.50106    6.6613e-16      0.50106
8995         1  173000360  173055103    191      43  468312      0.95348    6.6613e-16      0.95348
7292         1  173142870  173211471    270      62  468287      -1.4601    6.6613e-16      -1.4601
9588         1  173411486  173467946    226      36  457461       2.3178    8.8818e-16       2.3178
284525       1  173459604  173607233    577      42  457056       1.5581    6.6613e-16       1.5581
339416       1  173567475  173674001    306      38  456991       2.0768    8.8818e-16       2.0768
730159       1  173569661  173616273    136      30  454936       2.3801    8.8818e-16       2.3801
27252        1  173649063  173765960    378      37  451156      0.12284    6.8001e-16      0.12284
91687        1  173758688  173829325    221      38  456136    -0.050036    6.8695e-16    -0.050036
55157        1  173758719  173837682    270      29  457656     -0.05067    6.8695e-16     -0.05067
84614        1  173802220  173866596    249      47  467061   -0.0051521    6.8608e-16   -0.0051521
462          1  173862938  173921516    195      38  469233      0.23241    6.9389e-16      0.23241
149041       1  173890352  173997210    358      43  459946      0.39402    6.6613e-16      0.39402
9910         1  174093552  174974445   3063      55  464252     -0.46165    6.6613e-16     -0.46165
9293         1  174382212  174428683    168      39  463479      -0.1585    6.9389e-16      -0.1585
27101        1  174933571  174991163    178      46  458650     -0.26542    6.6613e-16     -0.26542
63931        1  174972094  175027591    205      57  455249     -0.34233    6.6613e-16     -0.34233
63923        1  175001994  175127202    598      71  465450      -0.1136    6.8001e-16      -0.1136
9674         1  175116123  175197229    384      63  465434      0.11054    6.8001e-16      0.11054
7143         1  175281935  175747752   2338     227  466430     -0.38982    6.6613e-16     -0.38982
64326        1  175903967  176211386   1118      58  468049      0.17879    6.9389e-16      0.17879
60676        1  176397307  176824737   1477     110  465851      0.51496    6.6613e-16      0.51496
460          1  176816441  177169024   1386     126  460218        1.055    6.6613e-16        1.055
57795        1  177105058  177261558    513      75  457766       1.2195    6.6613e-16       1.2195
89866        1  177882825  177974188    490      83  468977      0.14008    6.9389e-16      0.14008
9462         1  178027864  178458649   1347      68  462940      -1.5406    6.6613e-16      -1.5406
84066        1  178447212  178502635    249      74  460695      -1.1436    6.6613e-16      -1.1436
400797       1  178453034  178503769    234      71  461621     -0.94643    6.6613e-16     -0.94643
55103        1  178659300  178900975    913      65  467481    -0.074795    6.8001e-16    -0.074795
9068         1  178808670  178875215    204      48  466707     -0.15949    6.9389e-16     -0.15949
9917         1  178959939  179055702    441      53  467070      -1.7492    6.6613e-16      -1.7492
64222        1  179015415  179077158    273      38  470535      -1.6267    6.6613e-16      -1.6267
27           1  179058462  179233819    645      52  466273     -0.74661    6.6613e-16     -0.74661
6646         1  179227849  179337815    586      49  469155      -1.3089    6.6613e-16      -1.3089
126859       1  179299855  179533870   1610      42  471734     -0.82807    6.6613e-16     -0.82807
7827         1  179509674  179580086    356      38  471192       -1.057    6.6613e-16       -1.057
163589       1  179525748  179670407    651      51  467345     -0.80703    6.6613e-16     -0.80703
148753       1  179661912  179795333    678      78  472460       -0.522    6.6613e-16       -0.522
163590       1  179799102  179882867    319      42  471031     -0.76144    6.6613e-16     -0.76144
26092        1  179816177  179899212    301      41  469794     -0.70217    6.6613e-16     -0.70217
9857         1  179888908  180094015    816      52  466956     -0.36738    6.6613e-16     -0.36738
5768         1  180088968  180179430    534      56  468410      0.41154    6.6613e-16      0.41154
89884        1  180164433  180254188    486     103  468511       -1.247    6.6613e-16       -1.247
84320        1  180247352  180507022   1117      46  465916     -0.32071    6.6613e-16     -0.32071
9213         1  180566146  180869415   1354      63  459526     -0.28177    6.6613e-16     -0.28177
57710        1  180847313  180930745    386      87  467634      0.23607    6.9389e-16      0.23607
10228        1  180932164  181027074    365      62  466178       2.5023    8.8818e-16       2.5023
3140         1  180967561  181041074    308      59  469601       2.4232    8.8818e-16       2.4232
51278        1  181022638  181069979    218      41  472817       2.1693    8.8818e-16       2.1693
777          1  181417447  181785920   1552     165  469612       2.8336    8.8818e-16       2.8336
127665       1  182013705  182065847    222      43  473359     -0.55142    6.6613e-16     -0.55142
2752         1  182340839  182396341    241      43  469245      -1.0789    6.6613e-16      -1.0789
127670       1  182357252  182404751    208      47  469296      -1.2607    6.6613e-16      -1.2607
353299       1  182384256  182539732    803      74  466824      -1.4572    6.6613e-16      -1.4572
6041         1  182532769  182593420    215      66  468547     -0.16481    6.9389e-16     -0.16481
6004         1  182557758  182608548    171      53  469264      0.16356    6.9389e-16      0.16356
85397        1  182603036  182688502    349      62  463932      -2.5627    8.8818e-16      -2.5627
80896        1  182723584  182809519    319      60  470717     -0.86898    6.6613e-16     -0.86898
1660         1  182773439  182867117    349      48  461723     -0.10366    6.8001e-16     -0.10366
81626        1  182859000  182957553    412      70  464584     -0.50695    6.6613e-16     -0.50695
3915         1  182957572  183124727    891      32  470510      0.23638    6.9389e-16      0.23638
3918         1  183112952  183224262    594      68  467208      -2.0344    8.8818e-16      -2.0344
23057        1  183207372  183422634    921      67  465163       -1.011    6.6613e-16       -1.011
9887         1  183406506  183533328    334      81  460453       1.1889    6.6613e-16       1.1889
4688         1  183514697  183595056    363      57  467843      0.79861    6.6613e-16      0.79861
23179        1  183570208  183907666   1455      97  469289     -0.82829    6.6613e-16     -0.82829
10092        1  183585328  183640076    279      12  476380      -1.0257    6.6613e-16      -1.0257
403314       1  183605410  183657448    276      11  475273      -1.0082    6.6613e-16      -1.0082
23127        1  183888988  184041904    803      92  460431     -0.37376    6.6613e-16     -0.37376
116461       1  183985811  184053346    350      33  452999      0.17361    6.9389e-16      0.17361
81563        1  184321150  184608155   1267      85  463769       0.5153    6.6613e-16       0.5153
80267        1  184649625  184759041    545      36  467037      -1.7583    6.6613e-16      -1.7583
116496       1  184750159  184978718   1037      97  465039    -0.043527    6.8695e-16    -0.043527
6045         1  184979482  185081740    319      62  456245      -1.3876    6.6613e-16      -1.3876
81627        1  185077217  185161230    231      54  461846      -1.7068    6.6613e-16      -1.7068
54823        1  185091155  185270913    550      62  458010      -1.9811    6.6613e-16      -1.9811
10625        1  185255520  185321461    196      53  456705      -1.3342    6.6613e-16      -1.3342
83872        1  185668683  186170085   2187      70  436799      -1.3843    6.6613e-16      -1.3843
10216        1  186230405  186293688    262      50  453822     -0.83746    6.6613e-16     -0.83746
7175         1  186270784  186379883    398      50  462845     -0.73665    6.6613e-16     -0.73665
54953        1  186309890  186400503    334      56  462161     -0.81246    6.6613e-16     -0.81246
10896        1  186334704  186380587    152      41  464021     -0.74532    6.6613e-16     -0.74532
5132         1  186402698  186465240    221      39  471623     -0.94731    6.6613e-16     -0.94731
5743         1  186630944  186684559    239      34  470424      -1.1402    6.6613e-16      -1.1402
5321         1  186763032  186968113    874      98  468501      -1.2966    6.6613e-16      -1.2966
101929766    1  189225212  189339663    515      33  464847        -1.03    6.6613e-16        -1.03
339479       1  190056792  190482534   1560     105  465392      0.65988    6.6613e-16      0.65988
64407        1  192092592  192164945    221      47  471824      0.68702    6.6613e-16      0.68702
431704       1  192251122  192346415    358      53  465232     0.029329    6.8695e-16     0.029329
5996         1  192509857  192559159    253      47  472713       1.0215    6.6613e-16       1.0215
6003         1  192570268  192639441    368      49  469955     -0.50618    6.6613e-16     -0.50618
5997         1  192743169  192791407    204      40  456856      0.72141    6.6613e-16      0.72141
51377        1  192971496  193064237    247      48  464366     -0.21668    6.9389e-16     -0.21668
6738         1  192993552  193070907    206      44  464248     -0.38641    6.6613e-16     -0.38641
51022        1  193055595  193110659    176      37  457702      -1.0579    6.6613e-16      -1.0579
79577        1  193056088  193233945    613      42  462467     -0.79338    6.6613e-16     -0.79338
8707         1  193137860  193190743    171      38  463050     -0.78266    6.6613e-16     -0.78266
343450       1  196184913  196612690   1582      78  434722     -0.41463    6.6613e-16     -0.41463
3075         1  196586008  196726634    636      53  463164      0.65726    6.6613e-16      0.65726
10878        1  196708925  196773203     71      27  438246      0.19358    6.9389e-16      0.19358
3078         1  196753861  196811319      8       6  349169     0.012245    6.8522e-16     0.012245
10877        1  196822144  196897843    352      49  463420      0.24782    6.9389e-16      0.24782
3080         1  196877888  196938356    215      59  461652      0.25986    6.6613e-16      0.25986
81494        1  196911667  196988804    282      56  461920      0.17855    6.9389e-16      0.17855
2165         1  196997877  197071568    244      38  461816     -0.25984    6.6613e-16     -0.25984
259266       1  197043257  197150824    339      42  459771     0.061306    6.8695e-16     0.061306
360023       1  197112814  197204672    311      62  456153      0.38176    6.6613e-16      0.38176
23418        1  197135592  197457585   1072     118  455912      0.44865    6.6613e-16      0.44865
163486       1  197463878  197779623    961      61  462306     -0.44337    6.6613e-16     -0.44337
388722       1  197836682  197886497    166      61  466948       0.3491    6.6613e-16       0.3491
56956        1  197846635  197914606    250      77  465902      0.48421    6.6613e-16      0.48421
140609       1  198091108  198301550    967      59  462277      -0.2157    6.9389e-16      -0.2157
127124       1  198482352  198545075    263      34  463227       0.4664    6.6613e-16       0.4664
5788         1  198573098  198736605    737      78  467266     -0.13957    6.9389e-16     -0.13957
2494         1  199961730  200156552    971     132  473265     -0.46688    6.6613e-16     -0.46688
23528        1  200364075  200414186    148      39  458964      -1.0239    6.6613e-16      -1.0239
9928         1  200510625  200624862    552      50  467840    -0.056113    6.8695e-16    -0.056113
83479        1  200599935  200674126    374      42  471246      -1.6526    6.6613e-16      -1.6526
23271        1  200673686  200839832    625      49  473114       -0.127    6.9389e-16       -0.127
2848         1  200807083  200853306    197      49  472069     -0.21935    6.9389e-16     -0.21935
55765        1  200825627  200894864    314      68  469375      0.74575    6.6613e-16      0.74575
23046        1  200928514  201027828    456      62  470112       2.2191    8.8818e-16       2.2191
779          1  200998635  201116694    685     130  469137       1.3063    6.6613e-16       1.3063
647219       1  201073081  201119500    282      52  472089    -0.090287    6.8001e-16    -0.090287
252839       1  201093900  201175710    452      82  470018       0.1095    6.8001e-16       0.1095
91156        1  201124952  201208080    420      82  471820     -0.10686    6.8001e-16     -0.10686
5317         1  201217580  201312121    557      62  467151      -1.1842    6.6613e-16      -1.1842
7139         1  201318136  201381836    319      60  471783     -0.34311    6.6613e-16     -0.34311
3898         1  201339966  201403669    297      84  469018     -0.13429    6.9389e-16     -0.13429
7135         1  201362895  201425874    309      68  471329       1.1401    6.6613e-16       1.1401
23612        1  201424607  201473299    274      52  475390      0.61916    6.6613e-16      0.61916
1465         1  201442658  201511387    411      47  474874     -0.29222    6.6613e-16     -0.29222
89796        1  201473243  201806102   1533     166  470088     -0.24389    6.9389e-16     -0.24389
55705        1  201763288  201863422    380      60  463007      0.46726    6.6613e-16      0.46726
149345       1  201822797  201871715    205      48  459477       0.2629    6.6613e-16       0.2629
25802        1  201855584  201950716    417      95  467856     -0.22865    6.9389e-16     -0.22865
10440        1  201889619  201949789    257      71  472414      -1.2129    6.6613e-16      -1.2129
6051         1  201916766  201985275    368      52  471610    -0.028538    6.8695e-16    -0.028538
1999         1  201944647  201996316    319      47  471845     -0.18821    6.9389e-16     -0.18821
9283         1  202057029  202108634    289      60  468414      0.99419    6.6613e-16      0.99419
127829       1  202092532  202148871    317     101  465407       1.3938    6.6613e-16       1.3938
5778         1  202106141  202165716    327      71  466038       1.5895    6.6613e-16       1.5895
59352        1  202128118  202298889    768      95  469405      0.73658    6.6613e-16      0.73658
4660         1  202282830  202567697    855      65  462795     -0.61675    6.6613e-16     -0.61675
29089        1  202290785  202346094    189      54  457140     -0.70106    6.6613e-16     -0.70106
127833       1  202549724  202714551    641     107  469611      0.12202    6.8001e-16      0.12202
10765        1  202686532  202812549    504      44  471773      -1.2378    6.6613e-16      -1.2378
5877         1  202837410  202893385    199      34  468427     -0.31031    6.6613e-16     -0.31031
59349        1  202850230  202932766    293      36  473822     -0.21519    6.9389e-16     -0.21519
51094        1  202899960  202962700    221      53  477001      0.17656    6.9389e-16      0.17656
51706        1  202921001  202971404    166      45  476385      0.63477    6.6613e-16      0.63477
92703        1  202941520  203003976    210      54  470027       1.7443    6.6613e-16       1.7443
8497         1  202960649  203057864    403      82  470390       1.5968    6.6613e-16       1.5968
4656         1  203042257  203090166    171      55  465546       1.1999    6.6613e-16       1.1999
134          1  203061833  203146533    318      59  467669     0.068898    6.8001e-16     0.068898
4608         1  203126939  203179969    248      68  471076      -1.3092    6.6613e-16      -1.3092
1116         1  203138059  203190978    236      60  470800      -1.1987    6.6613e-16      -1.1987
1118         1  203175207  203233860    274      61  471100      0.83451    6.6613e-16      0.83451
7832         1  203239664  203288730    172      46  469013      0.94118    6.6613e-16      0.94118
2331         1  203299749  203355557    277      76  467487     -0.49424    6.6613e-16     -0.49424
5549         1  203409883  203470480    287      40  474311     -0.67043    6.6613e-16     -0.67043
26254        1  203428271  203488077    292      47  469467     -0.75242    6.6613e-16     -0.75242
493          1  203560915  203723209    747     128  465246      -1.5212    6.6613e-16      -1.5212
54900        1  203699284  203755500    254      59  463367    -0.060879    6.8695e-16    -0.060879
9877         1  203729665  203833256    443      40  469792     -0.20433    6.9389e-16     -0.20433
100381270    1  203731651  203779590    204      31  471007    -0.021661    6.8695e-16    -0.021661
6635         1  203795740  203850280    242      34  469540       1.0417    6.6613e-16       1.0417
9580         1  204007237  204106871    472     102  470410       0.1203    6.8001e-16       0.1203
55224        1  204090190  204156307    319      81  467741      0.64582    6.6613e-16      0.64582
5972         1  204113944  204170465    270      46  466972      -0.4443    6.6613e-16      -0.4443
3814         1  204149469  204200619    230      61  469208     0.018062    6.8695e-16     0.018062
127845       1  204157288  204218220    294      51  471322      0.54122    6.6613e-16      0.54122
22874        1  204177979  204364057    945      88  469643      0.56339    6.6613e-16      0.56339
84919        1  204359781  204415945    237      65  465331       -2.631    8.8818e-16       -2.631
5287         1  204381756  204498943    557      72  465384      -2.0361    8.8818e-16      -2.0361
4194         1  204450507  204606131    720      53  467723     -0.97558    6.6613e-16     -0.97558
10446        1  204576298  204689597    578      85  467511     -0.26338    6.6613e-16     -0.26338
23114        1  204762782  205001950   1263     114  465522       1.1914    6.6613e-16       1.1914
6900         1  204977340  205057173    411      76  467960       2.4458    8.8818e-16       2.4458
388730       1  205042257  205088588    200      38  465179       2.1742    8.8818e-16       2.1742
5929         1  205045270  205126150    330      39  466974       2.3069    8.8818e-16       2.3069
25778        1  205101631  205215727    428      45  470194        2.439    8.8818e-16        2.439
9911         1  205162038  205252471    345      36  475042       1.6409    6.6613e-16       1.6409
81788        1  205261191  205325883    351      42  471869      0.75256    6.6613e-16      0.75256
55220        1  205295193  205361218    375      56  469860       1.1672    6.6613e-16       1.1672
93273        1  205340506  205426214    415      72  468388     0.080335    6.8001e-16     0.080335
5129         1  205438684  205511921    434      94  470045      0.19409    6.9389e-16      0.19409
148808       1  205503112  205582046    381      68  469997     -0.89296    6.6613e-16     -0.89296
2005         1  205567071  205637971    324      55  470675     -0.47622    6.6613e-16     -0.47622
85414        1  205616979  205684630    292      63  465655      -0.2362    6.9389e-16      -0.2362
64710        1  205671947  205754372    343      52  461485      0.10012    6.8001e-16      0.10012
8934         1  205727114  205779615    245      51  471125      0.19032    6.9389e-16      0.19032
254428       1  205748221  205817887    277      51  470637     -0.90006    6.6613e-16     -0.90006
148811       1  205787150  205854276    283      50  469714      -1.2714    6.6613e-16      -1.2714
115019       1  205872176  205947588    313      59  472615       -1.656    6.6613e-16       -1.656
729533       1  206103911  206165074     33      14  455718     -0.23934    6.9389e-16     -0.23934
553          1  206189283  206241482    284      35  469667      0.82601    6.6613e-16      0.82601
440712       1  206228872  206323236    381      70  461552      -1.6336    6.6613e-16      -1.6336
1510         1  206282459  206342104    178      41  463342     -0.74219    6.6613e-16     -0.74219
9641         1  206608586  206680223    322      65  467216     -0.24341    6.9389e-16     -0.24341
83593        1  206645866  206772616    559      83  465665     -0.60513    6.6613e-16     -0.60513
1939         1  206754974  206820904    248      69  474875     -0.25214    6.6613e-16     -0.25214
8444         1  206773881  206833229    214      62  472310      0.30902    6.6613e-16      0.30902
9261         1  206823295  206917630    401      70  470888       1.8991    6.6613e-16       1.8991
3586         1  206930948  206980839    229      71  467706      -0.4135    6.6613e-16      -0.4135
29949        1  206937215  207026326    374      76  469196      0.40064    6.6613e-16      0.40064
50604        1  207003699  207052568    173      56  465505       1.5752    6.6613e-16       1.5752
11009        1  207035630  207087484    178      41  463228       1.4398    6.6613e-16       1.4398
9214         1  207066630  207130378    255      46  465502       1.3406    6.6613e-16       1.3406
5284         1  207091867  207154814    273      52  467257       1.1391    6.6613e-16       1.1391
83953        1  207121312  207178970    247      50  466307       1.4964    6.6613e-16       1.4964
5208         1  207172761  207264368    459      61  456951     -0.37831    6.6613e-16     -0.37831
79098        1  207181866  207243555    311      42  454147     -0.36898    6.6613e-16     -0.36898
55432        1  207207194  207261325    233      47  453587     -0.64399    6.6613e-16     -0.64399
725          1  207227210  207283338    243      58  458930      -0.9284    6.6613e-16      -0.9284
722          1  207242583  207328317    371      71  465761      0.59194    6.6613e-16      0.59194
1604         1  207459817  207544311    310      33  470739       4.2789    8.8818e-16       4.2789
1380         1  207592645  207673240    357      53  466124       3.3452    8.8818e-16       3.3452
1378         1  207634473  207825110    697      88  463997       6.9979    8.8818e-16       6.9979
1379         1  207783458  207907036    683      50  465200       4.9025    8.8818e-16       4.9025
4179         1  207890383  207978861    316      40  466230       2.3364    8.8818e-16       2.3364
947          1  208049883  208119742    345      50  472764       2.2484    8.8818e-16       2.2484
5362         1  208185587  208452665   1300     143  465322     -0.31079    6.6613e-16     -0.31079
642587       1  209567168  209615894    191      61  468979      -1.4803    6.6613e-16      -1.4803
57172        1  209722045  209797284    371      60  468702      -1.2996    6.6613e-16      -1.2996
3914         1  209778215  209860820    417      84  468777      0.45654    6.6613e-16      0.45654
50486        1  209813670  209859735    212      73  471275       1.1826    6.6613e-16       1.1826
3290         1  209824525  209918295    355      89  472018      0.49733    6.6613e-16      0.49733
80342        1  209894393  209965668    268      35  471241      0.28288    6.6613e-16      0.28288
148304       1  209945662  209992890    201      35  474647     -0.26629    6.6613e-16     -0.26629
3664         1  209948968  210014520    293      38  474956     -0.45428    6.6613e-16     -0.45428
27042        1  209966312  210040910    342      39  472782      0.27996    6.6613e-16      0.27996
255928       1  210076519  210347636    992      56  466782       2.0397    8.8818e-16       2.0397
56256        1  210371195  210430252    250      58  467026       2.5743    8.8818e-16       2.5743
55733        1  210466596  210859638   2270     192  467382       1.4284    6.6613e-16       1.4284
3756         1  210841657  211342457   2324     159  469487     -0.26626    6.6613e-16     -0.26626
55758        1  211397708  211499727    409      47  472517     -0.80777    6.6613e-16     -0.80777
7188         1  211464849  211558403    335      56  470765      -0.3235    6.6613e-16      -0.3235
343035       1  211639864  211701259    376      47  472128       1.5682    6.6613e-16       1.5682
7779         1  211738381  211787099    217      70  472009       1.3755    6.6613e-16       1.3755
4751         1  211821598  211883972    276      49  470134      0.43987    6.6613e-16      0.43987
9926         1  211906799  212083531    787      56  471717      -1.1893    6.6613e-16      -1.1893
25896        1  212103741  212244002    609      39  475340     -0.93115    6.6613e-16     -0.93115
51514        1  212173919  212288187    459      44  476260       -1.248    6.6613e-16       -1.248
5525         1  212423879  212545205    500      59  465307       1.1868    6.6613e-16       1.1868
55248        1  212527816  212623267    399      71  463762       1.1912    6.6613e-16       1.1912
29937        1  212571229  212629721    265      59  465956       1.0652    6.6613e-16       1.0652
467          1  212703676  212804119    488      87  469372     -0.31626    6.6613e-16     -0.31626
149647       1  212762789  212810120    216      56  468555     -0.82798    6.6613e-16     -0.82798
55509        1  212849759  212908327    289      46  476412      0.53232    6.6613e-16      0.53232
25936        1  212889495  213000139    599      28  471682      0.81186    6.6613e-16      0.81186
128387       1  212930170  213000167    393      27  471126      0.68029    6.6613e-16      0.68029
149643       1  212993483  213055991    379      29  471960      0.38387    6.6613e-16      0.38387
28982        1  212996597  213082705    515      29  474407      0.14319    6.9389e-16      0.14319
79805        1  213088887  213174986    411      81  467389     -0.20404    6.9389e-16     -0.20404
90806        1  213155524  213224168    188      50  463440      0.61956    6.6613e-16      0.61956
26750        1  213189588  213456808    730      66  463902       1.2098    6.6613e-16       1.2098
5629         1  214126278  214224853    357      64  469233     -0.44819    6.6613e-16     -0.44819
56950        1  214419565  214520477    417      56  468658     0.014741    6.8522e-16     0.014741
5784         1  214511640  214760024   1272     125  473029    -0.025893    6.8695e-16    -0.025893
1063         1  214741522  214847914    554      44  468791      -1.4544    6.6613e-16      -1.4544
3776         1  215143885  215420436   1260      72  469303     -0.48611    6.6613e-16     -0.48611
51133        1  215705528  215805149    304      43  464487       1.0468    6.6613e-16       1.0468
7399         1  215786236  216631738   3891     258  468685     -0.21443    6.9389e-16     -0.21443
2104         1  216666588  217346097   3317     287  470148      0.38766    6.6613e-16      0.38766
55105        1  217593834  217839426   1006     112  466177     -0.97071    6.6613e-16     -0.97071
128153       1  217769684  218050492   1223      78  469250      0.70378    6.6613e-16      0.70378
51018        1  218423629  218521325    367      46  459477      -1.1064    6.6613e-16      -1.1064
7042         1  218483676  218627961    559      88  463604      -1.7025    6.6613e-16      -1.7025
127018       1  219312192  219396207    292      39  459398       1.3047    6.6613e-16       1.3047
55532        1  220077606  220136993    242      44  469780    -0.083201    6.8001e-16    -0.083201
2058         1  220131940  220255000    573      47  468904      0.81327    6.6613e-16      0.81327
10380        1  220220824  220298249    281      51  464011     -0.50032    6.6613e-16     -0.50032
55699        1  220232455  220331383    341      49  466780     -0.39589    6.6613e-16     -0.39589
25782        1  220311610  220480843    557      68  465804    -0.035811    6.8695e-16    -0.035811
4139         1  220666568  220847799    642      44  466397      0.87499    6.6613e-16      0.87499
79762        1  220828628  220882499    279      38  470327     -0.39959    6.6613e-16     -0.39959
54996        1  220886325  220968157    583      41  473102      -1.5913    6.6613e-16      -1.5913
64757        1  220925039  220997741    565      39  474493      -1.0207    6.6613e-16      -1.0207
3142         1  221017743  221068401    214      52  467272     -0.38762    6.6613e-16     -0.38762
11221        1  221864764  221951204    431      85  464652     0.036329    6.8695e-16     0.036329
79802        1  222685602  222756444    294      49  473318      -1.4039    6.6613e-16      -1.4039
9015         1  222720990  222798438    286      37  472018     -0.48822    6.6613e-16     -0.48822
375056       1  222756444  222851351    333      39  469639      0.17615    6.9389e-16      0.17615
64853        1  222831355  222921602    263      52  461424      0.91142    6.6613e-16      0.91142
148362       1  222850906  222918529    189      57  459964      0.95937    6.6613e-16      0.95937
400823       1  222875558  222936932    183      48  461660       1.1131    6.6613e-16       1.1131
84976        1  222953342  223189337    977      82  467231     -0.62832    6.6613e-16     -0.62832
7100         1  223272748  223351624    423      38  470549     -0.89793    6.6613e-16     -0.89793
55061        1  223384161  223572564    736      81  464782      0.10782    6.8001e-16      0.10782
164127       1  223531715  223578812    173      34  468636     -0.29966    6.6613e-16     -0.29966
388743       1  223704972  223888436    614      75  469540       -1.961    6.6613e-16       -1.961
824          1  223854295  223973720    601      57  468639      -1.4543    6.6613e-16      -1.4543
7159         1  223957595  224068674    432      45  463382      -1.5803    6.6613e-16      -1.5803
23219        1  224266789  224359749    513      32  466380     -0.81517    6.6613e-16     -0.81517
8560         1  224335910  224391143    237      47  462076      -1.0563    6.6613e-16      -1.0563
4931         1  224405036  224552891    566      67  463293      -0.5869    6.6613e-16      -0.5869
29097        1  224509513  224577154    279      41  466050       2.0099    8.8818e-16       2.0099
80232        1  224562845  224657001    308      32  467046       3.4803    8.8818e-16       3.4803
101928291    1  224586806  224657598    228      38  464230        3.225    8.8818e-16        3.225
149111       1  224699563  224938269   1107      74  466794       1.1695    6.6613e-16       1.1695
127602       1  225082356  225596996   2445      67  468730   -0.0049548    6.8608e-16   -0.0049548
3930         1  225579204  225651557    301      50  474082     -0.81565    6.6613e-16     -0.81565
55740        1  225664534  225875845    747      75  468251     -0.72008    6.6613e-16     -0.72008
6726         1  225930515  225988168    280      47  468157     -0.32102    6.6613e-16     -0.32102
2052         1  225962797  226043264    412      69  470672     -0.26736    6.6613e-16     -0.26736
9725         1  226023233  226105420    382      45  471085      0.84182    6.6613e-16      0.84182
10637        1  226063982  226111846    219      46  469184        1.211    6.6613e-16        1.211
29920        1  226097577  226147040    165      52  470450       1.2183    6.6613e-16       1.2183
7044         1  226114298  226164083    170      65  468052       1.0162    6.6613e-16       1.0162
163859       1  226160403  226222099    206      57  466557      -2.3118    8.8818e-16      -2.3118
3020         1  226215408  226269703    176      40  461235     -0.80771    6.6613e-16     -0.80771
64746        1  226322380  226409423    350      47  466634       1.9642    6.6613e-16       1.9642
83881        1  226376325  226424756    160      42  465670       1.8912    6.6613e-16       1.8912
286826       1  226408850  226532789    334      60  457812       1.6809    6.6613e-16       1.6809
142          1  226538392  226630801    436      45  468823       2.5123    8.8818e-16       2.5123
375057       1  226701501  226806915    479      87  467822     -0.23531    6.9389e-16     -0.23531
3707         1  226809391  226962028    541     103  456714       2.0971    8.8818e-16       2.0971
5664         1  227022885  227093804    343      45  462814      0.68703    6.6613e-16      0.68703
56997        1  227049589  227185246    601      99  468209    -0.047381    6.8695e-16    -0.047381
8476         1  227167566  227541193   2101      40  472613      0.38944    6.6613e-16      0.38944
339500       1  227716220  227875144    661      41  464414     0.029142    6.8695e-16     0.029142
116841       1  227887697  227978932    411      51  462388       1.0562    6.6613e-16       1.0562
65094        1  227908890  227958284    226      48  461658      0.97532    6.6613e-16      0.97532
339501       1  227968418  228044171    360      59  464766       1.3558    6.6613e-16       1.3558
7483         1  228099165  228170676    343      41  467166     -0.61702    6.6613e-16     -0.61702
101060022    1  228121662  228169059    202      30  466450     -0.35647    6.6613e-16     -0.35647
89780        1  228159723  228258972    372      49  463797      -1.0618    6.6613e-16      -1.0618
375          1  228235361  228296913    181      54  462399     -0.48119    6.6613e-16     -0.48119
100506571    1  228251610  228299258    131      42  462406    -0.048321    6.8695e-16    -0.048321
79169        1  228278428  228328112    126      40  463072     -0.15124    6.9389e-16     -0.15124
128308       1  228284380  228332037    128      42  462393      -0.2574    6.6613e-16      -0.2574
2987         1  228292668  228346656    152      49  451335     -0.67381    6.6613e-16     -0.67381
57165        1  228302415  228357527    155      54  448799     -0.35216    6.6613e-16     -0.35216
200205       1  228318429  228379958    198      51  450802     -0.28024    6.6613e-16     -0.28024
84033        1  228360740  228576577    930      73  464462      0.17624    6.9389e-16      0.17624
101927401    1  228539180  228589500    215      51  459665      0.92459    6.6613e-16      0.92459
81559        1  228571373  228629584    220      47  458067    -0.025288    6.8695e-16    -0.025288
51127        1  228584858  228639583    211      45  459537     -0.44428    6.6613e-16     -0.44428
8290         1  228602546  228648026    186      41  462215      -1.3854    6.6613e-16      -1.3854
128312       1  228610808  228656259    188      38  460288       -1.483    6.6613e-16       -1.483
92815        1  228635065  228680560    177      42  457524       -1.353    6.6613e-16       -1.353
149603       1  228639277  228707598    317      49  460245      -1.2266    6.6613e-16      -1.2266
100129094    1  228688060  228734699    262      30  460789      -1.1778    6.6613e-16      -1.1778
58480        1  228745394  228892416    479      66  464716      -2.4794    8.8818e-16      -2.4794
5867         1  229371809  229451641    278      53  464626      -2.0596    8.8818e-16      -2.0596
10638        1  229405129  229451251    138      32  459348      -2.1682    8.8818e-16      -2.1682
