GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
10296        4    1283642    1333925    335      43  473127      0.52873       0.2985
101928621    4    1317222    1319906      5       3  463085       0.2114      0.41629
57654        4    1341043    1381837    241      49  466409      0.37867      0.35247
285464       4    1385340    1389782     12       5  473903      0.20578      0.41848
152877       4    1641608    1685988    238      34  466087      0.97588      0.16456
7884         4    1694527    1714421     76      23  474113       1.6773     0.046743
92305        4    1717679    1723084     31      10  477821       1.9792     0.023894
10460        4    1723217    1746905    177      25  477879        1.807     0.035381
2261         4    1795039    1810599     92      34  472448      0.27232      0.39269
3954         4    1813206    1857974    126      37  459104       1.1145      0.13254
7468         4    1873123    1983934    309      83  457758      0.49512      0.31026
7469         4    1984441    2010962     82      23  472463      0.69028      0.24501
401115       4    2043720    2045697     11       6  472329       1.5011     0.066666
339983       4    2061239    2070816     29      14  450956     -0.56145      0.71276
353497       4    2073645    2243848    616      50  466106       0.6222      0.26691
79441        4    2230096    2243860     55      16  467351       1.1186      0.13165
10608        4    2249160    2263739     63      15  464853        1.666      0.04786
57732        4    2271324    2420370    898     102  468115      0.75041       0.2265
402160       4    2420701    2464690    247      52  467200     -0.10222      0.54071
6047         4    2470795    2517586    193      49  464401      0.99599      0.15963
8603         4    2627159    2734302    530      53  466850       1.5575     0.059679
79155        4    2743387    2758103     78      22  475407       1.4106     0.079182
6452         4    2794750    2842823    297      56  472496       1.7774     0.037747
118          4    2845454    2931803    462      34  467569       1.2393      0.10762
10227        4    2932288    2936586     30      17  462889       1.1763      0.11975
8602         4    2939663    2965233    145      38  466803       1.4217     0.077559
2868         4    2965232    3042474    399      43  469287       1.7535     0.039758
3064         4    3076408    3245687    796      59  465264      0.93728      0.17431
345222       4    3250766    3273465    143      25  462015       0.4077      0.34175
6002         4    3315874    3441640    692      79  461298       1.0055      0.15733
3083         4    3443702    3451214     57      27  464780      0.21066      0.41657
285489       4    3465033    3503203    359      58  468828       2.0054     0.022462
4043         4    3505324    3534224    195      39  462197       1.1202      0.13132
152          4    3768296    3770253      6       4  462062      0.39907      0.34492
133060       4    4190530    4228621    212      37  470606      0.33347      0.36939
85013        4    4237269    4249965    113       8  480501    -0.041018      0.51636
55646        4    4269428    4291896    125      24  472709    -0.035196      0.51404
166793       4    4291924    4323513    152      25  465510      0.58511      0.27924
27065        4    4387983    4420785    152      29  473341      0.39281      0.34723
53407        4    4420695    4543775    503      45  461064       0.1948      0.42278
4487         4    4861392    4865663     20       8  483500       1.0159      0.15483
54360        4    5016313    5021197     33       9  476325       1.0339       0.1506
55351        4    5053527    5502728   2877     183  470587       1.0079      0.15676
132884       4    5544531    5711275    926     100  470175     -0.99936      0.84119
2121         4    5712924    5816031    639      95  475682    -0.086522      0.53447
1400         4    5822491    5894785    389      83  473731       0.5583      0.28832
389197       4    5899318    5992175    714      99  476233    -0.057845      0.52306
152789       4    6026661    6202318    990     197  469823       1.0742      0.14136
7466         4    6271577    6304992    265      28  471705       1.0765      0.14086
5522         4    6322305    6565327   1526     177  468987      -0.1654      0.56569
23324        4    6576902    6624188    254      55  469322      0.12005      0.45222
93621        4    6641818    6644472     15       9  468035       2.5475    0.0054256
6286         4    6695566    6698897     25       8  469514      0.46418      0.32126
114932       4    6709428    6711606      9       5  456479      0.32601      0.37221
55330        4    6717842    6719387      6       4  466215      0.86636      0.19315
9778         4    6784459    6885899    289      72  462452      0.91707      0.17955
57533        4    6911171    7034845    641      45  470151       1.4392     0.075052
257236       4    7042576    7044728      5       3  463154      0.26457      0.39567
93624        4    7045156    7059679     71      25  461722      0.58548      0.27911
80273        4    7061780    7069800     42      13  473474       -1.136      0.87201
57537        4    7194374    7744564   4317     384  469969      0.63956      0.26123
768239       4    7432021    7436700     50      15  478140       1.3686     0.085566
60312        4    7760440    7941653   1279      79  468670     0.053505      0.47866
389199       4    7940734    7942023      7       1  487511     -0.41307      0.66022
84448        4    7967037    8160559   1239     180  470510    -0.027656      0.51103
54436        4    8201060    8242830    262      70  467921      0.64212       0.2604
94031        4    8271487    8308838    221      43  470974      0.84208      0.19987
8310         4    8368009    8442452    418      50  471544    -0.023546      0.50939
152992       4    8442532    8478282    220      37  472283      0.19546      0.42252
27201        4    8581964    8591750    108      34  468407      0.91115      0.18111
8532         4    8594387    8621488    293      46  471790     -0.23923      0.59454
3166         4    8847803    8873543    125      43  449459       1.4054      0.07995
650293       4    8951477    8952127      1       1  429855     -0.17637         0.57
100287013    4    9155022    9167220     27      16  446629     -0.27983       0.6102
100133128    4    9400867    9405291     36       8  474868      0.31731      0.37551
644414       4    9446260    9452240     30      10  469602      0.20794      0.41764
101928948    4    9533585    9609872    621      46  468947      0.92943      0.17633
1816         4    9783258    9785633      8       4  466715      0.84769      0.19831
56606        4    9827848   10041872   1277      52  471369       0.4483      0.32697
9948         4   10075963   10118612    265      36  471449     -0.30442       0.6196
85460        4   10441497   10459032     67      34  439301      0.96319      0.16773
116449       4   10491838   10686386   1031      75  469364      0.33872      0.36741
9957         4   11399988   11431255    163      74  473424       2.0627     0.019571
9364         4   13343863   13485989    647      34  466210       -1.022       0.8466
579          4   13542454   13546114     13       8  463560      0.27901      0.39012
259282       4   13570362   13629334    200      52  461780     -0.80014      0.78818
132864       4   15004298   15071777    231      45  455846     -0.97414      0.83501
114905       4   15341560   15447791    410      42  473119    -0.044392       0.5177
57545        4   15471489   15603594    441      76  468250     0.097745      0.46107
26234        4   15606007   15661487    221      35  468743     -0.28961      0.61394
285550       4   15683352   15692070     25      12  471313     -0.83133      0.79711
683          4   15704573   15741121    203      30  476033       1.1376      0.12765
952          4   15779921   15850706    297      32  476400      0.17577      0.43024
9982         4   15937192   15940363     16       8  468585       1.7046     0.044138
83888        4   15961863   15964859     22      10  475728      -1.1027      0.86493
8842         4   15969849   16085723    570     107  469337       1.1322      0.12878
202018       4   16162128   16228161    352      49  463314      0.68531      0.24657
9079         4   16503164   16900424   1613     209  471194     0.058203      0.47679
5860         4   17488016   17513857    155      34  469156      0.25119      0.40083
645104       4   17516788   17528727     47      17  469351      0.46009      0.32272
51056        4   17578927   17609590    130      22  459126     -0.42347      0.66402
80306        4   17616273   17626160     46      12  474082      0.36378      0.35801
27146        4   17633696   17783135    632      62  466043      0.78958      0.21489
54876        4   17802278   17812386     28      11  471633       3.3062   0.00047278
64151        4   17812436   17846488     92      23  461404       3.3862    0.0003544
254251       4   17844839   18023483    618      40  468200       3.5866   0.00016753
9353         4   20254566   20622184   1520     178  464932     -0.18577      0.57369
133015       4   20702036   20729980    150      27  470491     -0.20944      0.58295
80333        4   20730234   21950424   6482     327  470623     -0.90083      0.81616
166647       4   22388997   22517677    731      79  468802      0.67405      0.25014
57733        4   22694537   22821198    510      56  459866       0.2983      0.38274
10891        4   23793644   24474394   3025     261  468269      0.46014      0.32271
1665         4   24529087   24586184    214      48  471643      0.37177      0.35503
6649         4   24797085   24802467     19      10  476239       1.6256     0.052014
91050        4   24807739   24981826    792      68  468275     -0.89865      0.81558
55203        4   25000471   25032414    187      40  473431     -0.40708      0.65803
51091        4   25121627   25162204    134      41  462149      0.70119      0.24159
55300        4   25235653   25280831    237      48  470879       1.4391     0.075062
29063        4   25314396   25374190    279      42  460762      0.41378      0.33952
29945        4   25378848   25420120    224      30  471737    -0.079709      0.53177
10568        4   25656853   25680735     96      44  460161     -0.56595      0.71429
23231        4   25749049   25864647    475     108  463865        1.422     0.077513
389203       4   25915528   25931501     61      24  466252       2.1475     0.015879
3516         4   26165077   26436753    974     135  466166     -0.97989      0.83643
886          4   26483018   26492042     41      17  449310      -1.4654      0.92859
55296        4   26585546   26758232    428      45  462475       1.8119     0.034999
57620        4   26859329   27027003    538      63  467186     -0.62391      0.73366
5099         4   30721951   31148423   1852     120  469211     -0.29809      0.61718
116984       4   36067620   36245979    633      71  465786      0.26056      0.39722
401124       4   36283237   36346407    273      54  472304       1.6015     0.054638
57495        4   37246690   37451087    957     113  472242      -1.1137       0.8673
55286        4   37455552   37595132    819      95  473767      -1.9279      0.97306
768211       4   37592422   37687999    427      74  476273       -0.735      0.76883
55276        4   37828282   37864559    186      26  468704       1.7328     0.041565
23216        4   37889606   38140796   1096     116  468548      0.87183      0.19165
10744        4   37962056   37962631      2       1  465324      0.62969      0.26445
51274        4   38665790   38703129    128      41  466144     -0.35869      0.64009
81793        4   38773860   38784611     90      15  476509        1.484     0.068907
7096         4   38797876   38806814     56      14  466941      0.70874      0.23924
10333        4   38825325   38858438    227      28  471887       1.3766     0.084319
92689        4   38869354   38947365    438      50  470285      0.41902       0.3376
80008        4   38968052   39034041    340      55  471450      -1.6432      0.94983
51088        4   39046308   39127853    338      20  472396      -1.3723      0.91501
57728        4   39184024   39287430    283      27  465997     0.050883      0.47971
5981         4   39289069   39368001    199      36  466030      -1.4107      0.92084
152831       4   39408473   39453153    184      52  473452      0.60679        0.272
6133         4   39455744   39460568     20       8  479702     0.065229        0.474
11019        4   39460644   39479273     75      21  473137       1.1941      0.11622
7358         4   39500375   39529218    156      30  469933       1.2723      0.10163
201895       4   39548917   39640481    298      49  471834       1.1754      0.11992
3093         4   39699664   39784412    313      31  469878     -0.47542      0.68276
23244        4   39824483   39979576    518      45  469911        1.352     0.088182
55728        4   40058524   40159872    342      45  467871      0.29302      0.38475
399          4   40192631   40246384    264      58  470427        2.694    0.0035301
55584        4   40337346   40357234    124      19  470024       1.5655     0.058736
54502        4   40425272   40632958    904     165  469600      0.57452      0.28281
79730        4   40751914   40812002    207      41  471306       1.1323      0.12874
323          4   40812044   41218731   1942     151  468921       2.1853     0.014432
7345         4   41258898   41270446     49      14  478117     0.010176      0.49594
22998        4   41362802   41702061   1448     142  465205     0.040421      0.48388
8929         4   41746099   41750987     14       5  476024       1.1462      0.12586
55161        4   41937137   41962824    101      20  468481    -0.026416      0.51054
285429       4   41983713   41988484     20       9  473327      -0.6923      0.75562
10463        4   41992516   42089551    452      21  475817       0.5299      0.29809
389206       4   42112870   42154895    158      33  477577       1.2636      0.10318
152573       4   42399856   42404504     18       9  472680     -0.51618      0.69714
10396        4   42410390   42659122   1026      62  470063     -0.35803      0.63984
389207       4   42895283   43032675    575      59  470362       1.3829     0.083355
386617       4   44175920   44450824   1018     104  465408     -0.74989      0.77334
285525       4   44624354   44653658    157      30  471583     -0.83669      0.79862
60558        4   44680433   44702944     79      21  456299       1.0083      0.15665
132789       4   44694190   44728651    129      27  470588      0.74763      0.22734
2565         4   46037786   46126082    397      39  465422      -1.4325      0.92401
2555         4   46246470   46392056    552      50  465795      0.70098      0.24166
170712       4   46736844   46911252    678      67  465628      0.52765      0.29887
2557         4   46920917   46996424    333      38  466611      0.34179      0.36625
2560         4   47033295   47432801   1569     147  467627      0.57272      0.28342
54951        4   47452815   47465676     36      11  477768     -0.42434      0.66434
57205        4   47487296   47595503    510      58  467319      -1.1926      0.88348
10699        4   47596015   47840395    927      89  467821      -1.0463      0.85229
152518       4   47849250   47916684    267      32  471125       1.6009     0.054696
1259         4   47937994   48018646    377      37  468122       2.0591     0.019744
152519       4   48018791   48039084     81      20  464568      0.73853       0.2301
7294         4   48068410   48136273    260      44  459932     -0.60662      0.72795
7006         4   48137800   48271814    657      68  463627     0.042729      0.48296
57606        4   48343497   48428218    320      32  464566      0.90904      0.18166
201780       4   48485360   48491541     14       5  479459       0.4272      0.33462
326340       4   48492269   48496406     15       8  448872      0.44448      0.32835
285527       4   48499380   48782329    653      65  459681       1.2976     0.097218
54940        4   48832599   48863834     71      27  458024      0.53051      0.29788
132299       4   48887405   48908815     57      26  461061      0.85681      0.19578
80157        4   48988264   49064096    260      36  466134       1.5898     0.055943
23142        4   52700010   52783003    241      56  462757       2.1193     0.017032
339977       4   52859806   52886477     62      26  464757       1.3994     0.080841
6443         4   52885752   52904485     42      16  452459       2.1133     0.017288
132671       4   52917578   52963461    164      43  460784      0.60074      0.27401
64854        4   53457126   53525502    178      39  453518     -0.67154      0.74906
100288413    4   53609684   53617807     31      11  471814     -0.35686       0.6394
65997        4   53728495   53733002     15       6  478451     -0.61078      0.72933
152579       4   53738797   54232242   1828     145  468773      0.84906      0.19792
81608        4   54243803   54326103    339      35  475651     -0.55396       0.7102
84708        4   54326437   54518653    818      87  473045     -0.22256      0.58806
101928879    4   54441696   54442556      3       2  468292     -0.51243      0.69583
26511        4   54874540   54931562    163      42  467002     -0.41862      0.66225
170825       4   54966248   54968122      9       3  475626    -0.063464       0.5253
5156         4   55095264   55164412    217      38  473879      0.21801      0.41371
3815         4   55524095   55606881    329      55  469641      0.57394      0.28301
3791         4   55944426   55991762    193      61  468328      -1.5623      0.94089
79644        4   56212388   56239267    124      34  471530      -0.7356      0.76901
55858        4   56262080   56292342    110      32  462799     -0.12359      0.54918
9575         4   56294068   56413076    530      27  466436     -0.46223      0.67804
132954       4   56422686   56458418    155      24  472328     -0.55976      0.71218
10874        4   56461396   56502465    170      31  469997      0.85184      0.19715
55763        4   56719802   56771244    168      43  475314      0.98203      0.16304
9662         4   56814974   56899529    275      45  465251     -0.59531      0.72418
57482        4   57036361   57196890    744     127  472002      0.96939      0.16618
132949       4   57204450   57254265    205      34  473806      0.91639      0.17973
5471         4   57259528   57301802    131      29  472124      0.62529      0.26589
10606        4   57276682   57327534    159      31  472153      0.81809      0.20665
6731         4   57333370   57369847    131      22  477228      0.91932      0.17896
132946       4   57371375   57390149     71      27  473394       1.5929      0.05559
100506564    4   57396775   57469489    347      57  469062      0.47951      0.31579
84525        4   57514154   57547874    147      35  474658       1.2132      0.11253
6691         4   57676026   57688035     52      17  482061       1.4674     0.071136
5978         4   57774042   57802010    129      39  460811       1.6687     0.047585
84273        4   57829516   57843826     50      16  463078      0.70727       0.2397
5431         4   57844944   57897334    203      36  471406      0.64991      0.25787
3490         4   57897237   57976551    484      61  475972      0.51748      0.30241
23284        4   62066949   62938168   3244     239  466955      -0.4015      0.65598
253017       4   65142024   65275196    618      40  467843      -1.3311      0.90843
2044         4   66185281   66536529   1762     118  465529      0.29421       0.3843
1060         4   68337989   68411256    295      27  474182       1.0147      0.15513
26228        4   68424415   68473059    235      43  473749        1.511     0.065396
55236        4   68481479   68566889    326      28  476444      -0.9079      0.81803
2798         4   68603093   68621804     74      16  471717     -0.86079      0.80532
9407         4   68686594   68749716    220      47  475159       1.7009     0.044484
339967       4   68776019   68829232    241      54  469549       1.1617      0.12267
389208       4   68918916   68995587    339      30  468824     0.020049        0.492
132724       4   69092371   69111412     53      18  466597      0.99787      0.15917
91746        4   69176105   69215824    125      46  459105     -0.39185      0.65242
28983        4   69313167   69363322    272      34  466004      -2.0914      0.98176
7366         4   69512315   69536494    107      39  466253      -1.0978      0.86385
7365         4   69681713   69697741    109      21  471814      -0.5327      0.70288
79799        4   69794177   69817509    126      21  471173      -1.2985      0.90295
7364         4   69955190   69978705    139      12  469056       -0.831      0.79701
10720        4   70066035   70080449     84      32  457991       -1.106      0.86564
7363         4   70345883   70391732    260      35  466711      0.69732       0.2428
574537       4   70454135   70505360    244      31  477806     -0.61992      0.73235
10941        4   70454135   70518967    320      28  477289     -0.49739      0.69054
27284        4   70591838   70626430    183      37  468393      0.04055      0.48383
6783         4   70706930   70725870     72      25  475029     -0.26735       0.6054
1446         4   70796799   70812288     58      22  464813     -0.88294      0.81136
1447         4   70820974   70826726     19       7  475549     -0.13585      0.55403
6779         4   70861648   70868173     21      14  450289      0.41133      0.34041
3347         4   70894130   70902255     37      15  460154       1.6676     0.047695
3346         4   70916159   70924559     46      18  474995      0.44853      0.32689
401137       4   71017793   71032326     63      22  475764      -1.8369      0.96689
54959        4   71061441   71070293     44      14  475645       1.1431      0.12651
260436       4   71091788   71100969     25      12  471969      0.47772      0.31643
1448         4   71108333   71117149     71       7  481947      0.94255      0.17295
85438        4   71200671   71202833      7       4  472949     -0.85395      0.80343
26952        4   71226493   71232823     41      11  480814      -1.3606      0.91318
10879        4   71248795   71255961     42       7  482145      -1.1288      0.87051
58503        4   71263599   71275914     60      21  476947      0.76455      0.22227
4589         4   71296209   71348714    291      34  471795     -0.17728      0.57036
401138       4   71384298   71398460    105      16  476131     0.098003      0.46097
258          4   71457975   71473005     69      29  470971      0.76708      0.22152
10117        4   71494461   71512536     61      14  471206      0.85031      0.19758
3512         4   71521258   71532348     56       4  461903       1.0329      0.15082
57050        4   71554196   71556268      5       3  473958      0.37842      0.35256
22902        4   71570647   71674336    426      27  474233     0.078942      0.46854
2926         4   71681499   71705627    106      23  468522      0.19281      0.42355
92597        4   71768043   71853891    291      48  459219      0.47764      0.31645
1633         4   71859265   71896631    118      35  458890       1.4264     0.076877
8671         4   72053003   72437804   1284     121  465220     -0.88967      0.81318
2638         4   72607410   72671237    275      50  461035       1.7409     0.040852
10886        4   72897521   73013918    633      33  468600     -0.88773      0.81266
9508         4   73146686   73434516    932      78  466150       1.9582     0.025101
285521       4   73920416   73935476     34      20  465145      0.41865      0.33774
26057        4   73940502   74124858    360     107  454085       1.7784     0.037666
213          4   74269972   74287129     55      15  474027      -0.3462       0.6354
174          4   74301933   74321492     64      27  462054      0.35959      0.35958
173          4   74347462   74369718     71      19  476362      0.66911      0.25171
166824       4   74437267   74486348    191      25  475913     0.079597      0.46828
3576         4   74606223   74609433      7       3  472628      0.11048      0.45602
6372         4   74702273   74704477      5       3  470978     -0.18431      0.57311
5197         4   74719013   74720198      5       3  469496     -0.57857      0.71856
2919         4   74735109   74737019      9       5  471900       1.2592      0.10397
5196         4   74846542   74847841      2       1  487511     -0.97863      0.83612
5473         4   74852156   74853907      9       6  466849     -0.71368      0.76229
6374         4   74861359   74864446      8       5  426747      -0.4709      0.68114
2921         4   74902306   74904490      5       3  483947     -0.48157      0.68495
2920         4   74962752   74964997      4       2  475898      0.26044      0.39726
441024       4   74989019   75168816    607      66  461813     -0.21737      0.58604
255324       4   75174187   75182520     26       9  469186      -1.8914      0.97071
2069         4   75230860   75254477    106      20  475533      0.99046      0.16097
374          4   75310853   75320726      7       4  237304     -0.32957      0.62914
685          4   75671448   75719882    250      29  477294     -0.17948      0.57122
25849        4   75858285   75975325    353      66  467240     0.064404      0.47432
25898        4   76404247   76439884    131      32  467022     -0.47524      0.68269
152815       4   76439654   76468610     95      33  469011     -0.62514      0.73406
152816       4   76481258   76491103     46      15  452178       1.6668     0.047775
8999         4   76501704   76555721    163      30  465201      0.65572        0.256
9908         4   76567953   76649709    292      33  469310       0.6661      0.25268
8615         4   76649829   76735366    264      27  466838     0.070205      0.47202
5470         4   76781025   76823681    197      36  467809      -0.1726      0.56852
27163        4   76831808   76862166    165      24  474022       1.0857      0.13882
55153        4   76871064   76912115    152      40  464796     -0.39195      0.65245
4283         4   76922623   76928641     18      11  469243     -0.57702      0.71804
419          4   76932333   77033955    698      35  475657     0.075815      0.46978
3627         4   76942269   76944689     12       5  437029       0.8645      0.19366
6373         4   76954835   76957350     25       4  481496      -1.4814      0.93075
53371        4   77035812   77069668    239      15  474819      -1.1454      0.87397
950          4   77079890   77135052    340      34  466450      -1.2548      0.89522
100129583    4   77135193   77204936    415      39  477004    -0.062762      0.52502
100631383    4   77172853   77232283    316      32  475845      0.29276      0.38485
8987         4   77227179   77232283     18      11  467817      0.93171      0.17574
339965       4   77234192   77333285    304      45  467334     -0.69474      0.75639
57619        4   77356253   77704406   1373     101  471017       1.0655      0.14332
345079       4   77816082   77819002      8       3  479663      0.82375      0.20504
55752        4   77870895   77961307    344      42  466321      -1.3401      0.90989
10983        4   77968308   77998719    122      28  462833     -0.52772      0.70115
901          4   78078357   78091213     45      19  463822       1.0635      0.14377
10563        4   78432907   78532988    393      54  463911      0.58758      0.27841
246175       4   78634541   78740764    291      40  468341        1.201      0.11487
65008        4   78783805   78873944    289      34  471760       2.1481     0.015853
80144        4   78978724   79465423   2467     102  470705       1.0095      0.15637
306          4   79472742   79531605    256      33  465822      0.49911      0.30885
55589        4   79697532   79837519    478      44  471338     -0.30213      0.61872
152559       4   79836364   79860582    105      21  471603      -1.4916       0.9321
84779        4   80238272   80247171     18      13  468037       0.4407      0.32971
2712         4   80327507   80329372      3       2  463078     -0.66486      0.74693
118429       4   80822771   80994626    586      50  471927      0.63216      0.26364
56978        4   81105033   81125483     74      21  476802      0.57745      0.28182
2250         4   81187742   81212171    111      30  471140      0.31158      0.37768
255119       4   81256861   81884910   2885      82  470189       2.9155    0.0017758
651          4   81952119   81978685    126      35  457687      -1.0551       0.8543
5593         4   82008643   82136271    543      50  471316      0.23919      0.40548
153020       4   82347547   82393082    161      47  467918      0.93625      0.17457
3184         4   83274467   83295149     64      17  460909       3.6536   0.00012929
9987         4   83343717   83351378     48      18  463868      0.31796      0.37526
58478        4   83351726   83382245    116      41  470475      0.37555      0.35362
441027       4   83404329   83483595    334      74  470540      0.74078      0.22941
79966        4   83550690   83720010   1013      97  473493      0.82085      0.20586
22872        4   83739814   83812419    296      34  469203      0.53262      0.29715
79725        4   83821837   83841284     54      13  477653      -1.5097      0.93444
132660       4   83845756   83934097    293      28  467550      -1.5101      0.93449
51138        4   83956239   83996971    130      46  463331     -0.29043      0.61426
51316        4   84011201   84035911     82      24  456100       1.1217      0.13099
27235        4   84184972   84206067     81      19  468879      0.23997      0.40518
10855        4   84213614   84256306    166      32  461135       1.7964     0.036215
113510       4   84328496   84377162    223      44  463895     -0.28605      0.61258
51023        4   84377085   84382929     23      10  466783     -0.32315      0.62671
84142        4   84382092   84406290    127      27  462358      0.54555      0.29269
84803        4   84456886   84527028    307      34  470196     -0.34963      0.63669
4825         4   85414436   85419387     18      11  461672      0.20724      0.41791
1040         4   85504057   85572493    208      55  464121       1.7192      0.04279
23001        4   85590690   85887544    704      84  460883      0.59044      0.27745
83478        4   86068860   86923823   4004     195  471303      0.58326      0.27986
5602         4   86933452   87374283   1727     108  470402     -0.15511      0.56163
5783         4   87515468   87736332    812      37  468426      -1.0076      0.84318
345274       4   87744477   87770416     61      27  471871      0.31445      0.37659
132989       4   87797358   87824820    108      23  473198      0.64357      0.25993
4299         4   87855758   88062206    709      68  470380      0.47181      0.31853
57563        4   88081260   88161466    246      53  466910      0.90042      0.18395
345275       4   88224941   88244056     64      19  480197   -0.0073956      0.50295
51170        4   88257691   88312455    215      33  475720     -0.61662      0.73126
53343        4   88343728   88380606    162      43  467364     -0.43554      0.66842
8404         4   88394483   88450798    276      35  468935       0.4621        0.322
1834         4   88529681   88538025     27      11  475005      0.48847      0.31261
1758         4   88571454   88585513     61      24  465147       2.9406    0.0016377
3381         4   88720702   88733601     63      25  473599        2.896    0.0018898
56955        4   88742563   88767969    149      31  461172       1.7492     0.040129
6696         4   88896802   88904563     35      16  453864      0.54726       0.2921
5311         4   88928799   88998931    241      56  472285     -0.26242       0.6035
9429         4   89011416   89152569    646      84  468399      0.85311       0.1968
152926       4   89178761   89205983     80      30  468969      0.27819      0.39043
55008        4   89299838   89364249    194      88  461381       1.6329     0.051245
51191        4   89378181   89427334    111      55  465250       1.1665      0.12171
84992        4   89442129   89444952      8       5  423101    -0.067173      0.52678
100996939    4   89442129   89444952      8       5  423101    -0.067173      0.52678
8916         4   89513574   89629693    407      49  471249     -0.83603      0.79843
266812       4   89617066   89619023      8       5  482823      -1.3179      0.90622
10144        4   89647105   90032549   1611      82  472278      0.61015      0.27088
166815       4   90032651   90036734     17       9  472406       1.4311     0.076196
285513       4   90162427   90229161    304      63  469072      -1.1237      0.86944
6622         4   90645250   90759447    508      40  471656       1.0076      0.15681
22915        4   90816003   90875780    255      36  467197     -0.09138       0.5364
401145       4   91048684   92523370   7164     293  470186     -0.40309      0.65656
2895         4   93225453   94695707   5873     225  465492         0.13      0.44828
474          4   94750078   94751142      2       1  473450       0.8179      0.20671
56916        4   95128759   95212443    336      41  463076      -1.4117      0.92098
27306        4   95219707   95264027    271      25  468149      -1.9343      0.97346
10611        4   95373008   95589378    901      70  467977     -0.57294      0.71666
658          4   95679128   96079601   1854      97  471650       1.6811     0.046375
8633         4   96083655   96470361   1882     212  468517       1.0706      0.14217
5161         4   96761239   96762625      4       2  435360      0.60907      0.27124
285555       4   98480025   99064391   2853      49  469256     -0.16972      0.56739
5910         4   99182527   99365012    728      47  461117         2.05     0.020183
10098        4   99391518   99579812    851     120  470254       1.5122     0.065237
1977         4   99799607   99851786    193      41  476385     -0.55317      0.70993
23173        4   99916788   99983960    231      33  472395     -0.20988      0.58312
128          4   99992129  100009931     85      15  480988      -0.4474      0.67271
127          4  100044832  100065449    144       8  482759      0.11439      0.45447
130          4  100123795  100140403     48      19  456232      0.52784      0.29881
124          4  100197523  100212185     47      17  464698     0.036491      0.48545
125          4  100227527  100242572     52      24  472845     -0.58712      0.72144
126          4  100257649  100273917    114      11  481932      -1.2686       0.8977
131          4  100333418  100356667     99      38  462457      0.35291      0.36208
84103        4  100432161  100463460    182      40  470535      0.38783      0.34907
93587        4  100467864  100485189     75      19  475322      0.56105      0.28738
4547         4  100485240  100545154    265      30  478515      0.60157      0.27373
285556       4  100557686  100575424     77      30  471303     -0.21701       0.5859
27071        4  100737957  100791347    247      45  474272   -0.0010012       0.5004
8649         4  100799495  100815703     34      15  478806       1.0236      0.15301
79982        4  100817405  100867883    122      37  458035       0.7355      0.23102
3015         4  100869242  100871512     11       6  472491      0.59197      0.27694
115265       4  101106267  101111939     40      14  470997       -1.367      0.91419
51705        4  101316498  101439250    507      45  463155      0.88615      0.18777
5530         4  101944587  102268655   1301     107  465731     0.093791      0.46264
55024        4  102711764  102995969   1011      64  468595      -1.1402       0.8729
64116        4  103172198  103266655    396      69  468701        1.138      0.12756
4790         4  103422486  103538459    444      48  466210    -0.016033       0.5064
4126         4  103552643  103682151    555      52  466355      0.48918      0.31236
7323         4  103715540  103790050    337      31  466488     -0.75285      0.77423
493856       4  103749224  103813964    283      24  463253      -0.5682      0.71505
150159       4  103806205  103947552    541      32  464165      0.14209       0.4435
133308       4  103946647  103998480    126      54  463476       0.5354      0.29619
56898        4  103998770  104021024     85      23  462932       1.1875      0.11752
1062         4  104026963  104119566    377      39  456992        1.593      0.05558
6870         4  104510625  104640973    643      64  467089     -0.85345       0.8033
80319        4  105389463  105416058     58      19  475929     -0.16042      0.56372
54790        4  106067032  106200960    527      62  462505      0.89561      0.18523
27068        4  106290234  106395227    547      43  472924      0.88825       0.1872
54848        4  106473704  106602070    549      78  461443       2.0253     0.021417
57117        4  106603784  106629881    104      25  473250       1.4289     0.076516
79807        4  106629935  106768882    493      38  468733       1.7288     0.041924
255743       4  106816588  106892828    282      31  469382       1.6575     0.048713
93627        4  106967233  107237861    913      46  466272      0.40397      0.34312
9255         4  107236767  107270382    107      28  459117      0.21672      0.41421
100507096    4  107279340  107288592     41      14  452893      0.97886      0.16382
27123        4  107842959  107957453    422      66  468079       1.0099      0.15628
9061         4  108534822  108641419    461      52  467620     -0.17269      0.56855
166929       4  108745721  108836203    280      65  467716      0.80282      0.21104
113612       4  108852716  108874617     96      19  468186      -1.2198      0.88873
3033         4  108910870  108956331    176      27  470594     -0.52649      0.70073
51176        4  108968701  109090112    433      47  467386      0.43737      0.33092
6164         4  109541722  109551640     34      15  458885      0.15996      0.43646
58505        4  109571741  109588978     60      10  469384     -0.67538      0.75028
64850        4  109663196  109684235     73      15  469804       1.6362     0.050902
84570        4  109731877  110223799   2314     149  470093       2.7542    0.0029422
10427        4  110354969  110461615    359      39  463361       2.0442     0.020467
55013        4  110481355  110608872    583      48  462070      0.94893      0.17133
839          4  110609785  110629814     78      22  459670      0.34321      0.36572
81579        4  110631145  110651242     61      18  459374      0.77506      0.21915
3426         4  110661848  110723381    266      32  471816      0.42032      0.33712
54433        4  110736666  110745893     29      15  469776     -0.41794      0.66201
10692        4  110749150  110765863     75      17  470158      0.51928      0.30178
345193       4  110769340  110793471    121      30  462787      0.30788      0.37909
