GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
23334        1   43820556   43929918    110      12  11226      0.66798      0.25207
112950       1   43839579   43890483     58       8  11226      0.49965      0.30866
81888        1   43906674   43954938     38       8  11226     -0.03204      0.51278
5792         1   43956708   44099343    157      20  11226      -1.0475      0.85257
9682         1   44080797   44181189     94      16  11226     -0.62432      0.73379
6487         1   44138204   44406837    307      27  11226     -0.76806      0.77878
9048         1   44363992   44412912     69      12  11226     -0.72388      0.76543
9670         1   44377478   44443694     73      13  11226     -0.78412      0.78352
1802         1   44400653   44449043     46      10  11226     -0.58905      0.72209
533          1   44405118   44453972     44       9  11226      -0.4192      0.66246
8704         1   44409874   44466843     48      11  11226     -0.40542      0.65742
149473       1   44422280   44472200     46      10  11226     -0.34463      0.63481
6536         1   44452155   44532171     90      25  11226     -0.91196       0.8191
128209       1   44478987   44610812    216      36  11226      -0.6864      0.75377
55929        1   44644104   44696351     56      12  11226      0.53786      0.29534
79033        1   44676742   44856315    182      25  11226      0.28774      0.38677
55182        1   44835837   45127396    451      78  11226      0.99489       0.1599
339541       1   45105370   45201263    100      17  11226       -1.249      0.89417
79639        1   45108920   45175253     75      11  11226     -0.93482      0.82506
11004        1   45170396   45243439     66      13  11226      -1.2161      0.88804
6202         1   45206213   45254427     42       8  11226       -1.332      0.90856
1263         1   45230638   45281667     36       6  11226      -1.4343      0.92425
266675       1   45237831   45288648     36       6  11226      -1.0661       0.8568
149478       1   45238373   45289801     36       6  11226      -1.0288      0.84821
343521       1   45261580   45308378     42       8  11226     -0.79316      0.78616
8643         1   45275516   45344226     69      10  11226     -0.57062      0.71587
8891         1   45306194   45487394    248      17  11226     -0.17317      0.56874
7389         1   45442805   45491341     70       6  11226     0.012951      0.49483
79654        1   45458220   45512027     63      12  11226      0.22225      0.41206
57643        1   45472071   45707250    271      20  11226      0.89134      0.18637
84842        1   45757545   45804347     33      12  11226       1.2564      0.10449
114034       1   45770342   45819650     34      11  11226       2.5583    0.0052594
4595         1   45784914   45841142     43       8  11226       2.5658    0.0051468
10420        1   45799555   45991840    153      17  11226       2.0962      0.01803
25974        1   45930856   45986739     42       9  11226      0.50917      0.30532
5052         1   45966707   46023562     41       9  11226       1.3581     0.087216
10327        1   45981455   46045723     48      13  11226       1.3291     0.091914
4678         1   46014660   46094578     52      15  11226       1.0968      0.13636
149483       1   46075716   46125424     45       7  11226       0.7457      0.22792
60313        1   46082976   46188782    105       9  11226      0.93766      0.17421
51249        1   46118847   46170110     62       8  11226      0.92825      0.17664
3652         1   46149996   46251485    102       9  11226       1.1009      0.13547
23139        1   46234269   46511796    231      16  11226        1.587     0.056258
8503         1   46495812   46677167    138      22  11226        1.557     0.059733
10103        1   46605749   46661634     42      12  11226       2.4904    0.0063802
541468       1   46634006   46696928     54      12  11226       2.2321     0.012803
55624        1   46644353   46720977     50      11  11226       1.8321     0.033472
8438         1   46678367   46754145     42      12  11226        1.351     0.088349
10489        1   46734072   46804038     38      12  11226       1.6113     0.053559
7388         1   46734324   46792448     34      12  11226       1.4767     0.069874
387338       1   46770849   46840824    146       5  11226       2.4707    0.0067421
2166         1   46824939   46889520    104       8  11226       2.4242    0.0076718
127343       1   46937668   46989898     75      18  11226     -0.92348      0.82212
148930       1   47001316   47051887     63      15  11226     -0.47564      0.68284
8569         1   47013079   47104966    103      16  11226     -0.87233      0.80849
148932       1   47063387   47117563     54      10  11226        -1.17      0.87901
64756        1   47090711   47169099     61       6  11226      0.17604      0.43013
374973       1   47102497   47149266     41       4  11226      0.25394      0.39977
9813         1   47130831   47219792     87      13  11226      0.29462      0.38414
1580         1   47229670   47295021     80      18  11226      -1.0536      0.85397
1579         1   47384846   47442156     63      11  11226     -0.37065      0.64455
260293       1   47392036   47526423    116      20  11226     -0.34827      0.63618
199974       1   47498160   47593992     65       7  11226     -0.87025      0.80792
284541       1   47568107   47624528     60       9  11226      0.18702      0.42582
10158        1   47639261   47690771     75      14  11226       2.0428     0.020537
6886         1   47671962   47732938     79      15  11226      0.72602      0.23391
6491         1   47705811   47814819    139      11  11226      -1.1714      0.87928
51727        1   47764469   47854511    107      12  11226     -0.67611      0.75051
2301         1   47846744   47893724     46      11  11226      0.58062      0.28075
2306         1   47866689   47916363     65      11  11226       1.0695      0.14241
388630       1   48216200   48498009    419      32  11226     -0.50554      0.69341
200010       1   48653339   48724316     97      17  11226     -0.17312      0.56872
54558        1   48751044   48972876    246      35  11226     -0.11985       0.5477
84871        1   48988527   50524626   1242      63  11226      0.85676      0.19579
79656        1   49183538   49277547     87      20  11226       0.9131       0.1806
1996         1   50478686   50679442    120      32  11226       1.6563     0.048832
63950        1   50873223   50924119     51      12  11226     -0.49985      0.69141
11124        1   50896935   51460936    497      31  11226      0.74728      0.22745
1031         1   51399367   51450309     35      10  11226      0.65943      0.25481
284546       1   51407129   51623754    235      27  11226      0.80945      0.20913
26994        1   51666945   51749119     72       9  11226     -0.05072      0.52023
22996        1   51742930   51845785    166      23  11226    -0.098265      0.53914
2060         1   51809935   52020026    462      21  11226     0.091685      0.46347
114883       1   52047546   52264891    198      26  11226     -0.79893      0.78784
4898         1   52244864   52379609    159      29  11226      0.08792      0.46497
5865         1   52363628   52491436    169      23  11226     -0.67947      0.75158
51060        1   52475803   52556843     81      10  11226      -1.2583      0.89587
91408        1   52486857   52566388     74      10  11226      -1.2084      0.88655
112970       1   52487777   52534472     53       8  11226      -1.7947      0.96365
9372         1   52572678   52822358    205      22  11226     0.039808      0.48412
200014       1   52806265   52866877     61      14  11226      -0.0875      0.53486
4998         1   52828501   52905143     69      14  11226     -0.20863      0.58263
84950        1   52835219   52893992     47      13  11226     0.042066      0.48322
23318        1   52878947   53053764    234      23  11226     -0.97453       0.8351
2882         1   53033043   53084723     66      15  11226     -0.93804      0.82589
348378       1   53063961   53143252    100      23  11226      0.18656        0.426
65260        1   53142014   53199038     97      11  11226      0.60843      0.27145
79699        1   53157126   53303014    183      23  11226        1.163      0.12241
440590       1   53273183   53370247    104      14  11226       2.3149      0.01031
55268        1   53351582   53427846     53      10  11226       1.3309     0.091603
6342         1   53357901   53527289    303      17  11226      0.11831      0.45291
127435       1   53492724   53561174    209      18  11226     -0.39595      0.65393
6512         1   53542855   53643304    236      42  11226      -1.0214      0.84646
1376         1   53627101   53689869     80      25  11226      0.72343      0.23471
54987        1   53669771   53721289     56      15  11226      0.60478      0.27266
4116         1   53682564   53739282     55      14  11226      0.67088      0.25115
7804         1   53698036   53828821    176      42  11226      0.10728      0.45728
63948        1   53890072   53943158     99      14  11226      0.83859      0.20085
148979       1   53961904   54238748    372      43  11226     -0.74521      0.77193
55706        1   54221133   54339225    129      17  11226       1.7864     0.037014
54432        1   54307392   54390487    143      21  11226      0.61599      0.26895
1733         1   54324860   54386763    105      17  11226       0.4546       0.3247
115353       1   54376999   54443841     92      12  11226      0.38463      0.35025
51668        1   54377234   54446975     99      13  11226       0.3485      0.36373
388633       1   54462971   54518859     72      15  11226      0.77992      0.21772
127428       1   54484274   54575416    111      12  11226      0.38662      0.34952
9528         1   54487346   54554135     77       9  11226      0.49159      0.31151
200008       1   54594668   54653679    106      24  11226      -1.0365      0.85001
606495       1   54628009   54700746     98      28  11226     -0.74265      0.77115
51253        1   54630840   54701407     88      25  11226     -0.45898      0.67687
23648        1   54681104   54907068    346      72  11226       2.2873      0.01109
26027        1   54972930   55110417    280      33  11226        1.299      0.09697
338094       1   55064850   55124200    115      22  11226     -0.14356      0.55708
374977       1   55072427   55185939    210      43  11226     -0.77063      0.77954
7268         1   55146495   55218330    185      12  11226     -0.54943      0.70864
25973        1   55212571   55265226     99      23  11226     -0.18438      0.57314
163747       1   55236736   55317937    156      19  11226      0.11754      0.45322
55001        1   55236752   55301941    122      19  11226      0.42124      0.33679
1718         1   55305300   55387921    147      21  11226       1.0323      0.15097
199964       1   55411271   55467966     97      15  11226       2.1695     0.015022
7809         1   55429617   55484465     92      22  11226         1.47     0.070786
255738       1   55470149   55540526    136      43  11226     -0.42327      0.66395
23358        1   55522032   55716039    233      26  11226     -0.34515      0.63501
8613         1   56950419   57080257    230      39  11226     0.068889      0.47254
5563         1   57075990   57191008    216      25  11226      0.16732      0.43356
199920       1   57174477   57320369    243      66  11226      0.74745       0.2274
731          1   57285443   57393894    201      31  11226      0.57199      0.28366
732          1   57384883   57468213    168      29  11226      0.65028      0.25776
1600         1   57450453   58751211   2037     200  11226       1.7923     0.036541
115209       1   58871052   59047469    459      43  11226       1.0592      0.14476
4070         1   59031095   59078166    134      19  11226      0.48651       0.3133
114803       1   59110411   59200747    142      15  11226      0.46017       0.3227
3725         1   59236463   59284785     42      10  11226      0.48518      0.31377
55277        1   59727625   60238402    619      70  11226      -1.1347      0.87175
51361        1   60245458   60352050    157      22  11226      0.64694      0.25884
1573         1   60348980   60427445    130      17  11226      0.36918        0.356
127795       1   60446066   60574442    153      34  11226     0.046558      0.48143
4774         1   61507946   61938460    584      94  11226       1.3558     0.087575
83941        1   62136718   62226095    106      16  11226    -0.014386      0.50574
10207        1   62173149   62639592    851      82  11226     -0.64382      0.74015
54596        1   62625474   62688000    209      31  11226      0.53625      0.29589
163782       1   62691837   62820083    240      38  11226       1.6103     0.053664
7398         1   62866975   62927475     76      13  11226     -0.12598      0.55012
85440        1   62910397   63189039    176      14  11226      0.24124      0.40468
27329        1   63028158   63081976     27       7  11226     0.067883      0.47294
84938        1   63214777   63340941    141      13  11226      0.78674      0.21572
27022        1   63753730   63800797     71      26  11226      0.85767      0.19554
29929        1   63798261   63914233    161      26  11226      -0.6859      0.75361
23421        1   63896441   64023944    161      15  11226     -0.67131      0.74899
84455        1   63954013   64061041    142      15  11226     -0.36752      0.64338
5236         1   64023947   64135916    188      34  11226    -0.015282       0.5061
4919         1   64204690   64657181    615      86  11226    -0.052438      0.52091
148581       1   64634135   64742969    152      20  11226    -0.069876      0.52785
57685        1   64901476   65168741    340      69  11226      0.76025      0.22355
55225        1   65175778   65308915    162      25  11226      0.96601      0.16702
3716         1   65288906   65467593    269      30  11226      0.27662      0.39104
205          1   65578232   65707828    153      33  11226      -1.9615      0.97509
9829         1   65685133   65891552    236      44  11226      0.41741      0.33819
54741        1   65851131   66117242    390      34  11226     -0.83575      0.79835
3953         1   65851335   66113176    388      33  11226      -0.8404      0.79966
5142         1   66223193   66850262    835      76  11226      0.58353      0.27977
84251        1   66964066   67220768    438      30  11226       2.0323     0.021064
200132       1   67182978   67254730    105      18  11226       1.9206     0.027392
10022        1   67253424   67301942     55      15  11226       1.0124      0.15567
79819        1   67268568   67425907    184      37  11226      0.58865      0.27805
57708        1   67355578   67464302    132      20  11226     -0.61068      0.72929
23169        1   67455015   67555080    160      23  11226     -0.25059      0.59893
400757       1   67547859   67635654    140      19  11226     -0.32208       0.6263
149233       1   67569590   67735662    234      40  11226     -0.78708      0.78438
3595         1   67738047   67872583    192      37  11226      -1.3529      0.91196
26135        1   67863493   67931123     69      19  11226     -0.54248      0.70626
1647         1   68115860   68164021     65      13  11226      0.75987      0.22367
55970        1   68157149   68334436    263      30  11226      0.73104      0.23238
9077         1   68501645   68552314     46       7  11226     -0.55701      0.71124
79971        1   68554142   68733284    412      65  11226    0.0090487      0.49639
6121         1   68884507   68950642    122      24  11226     -0.44766       0.6728
55635        1   68929835   68997799    114      16  11226      -1.9515       0.9745
57554        1   69998230   70599171    955      65  11226     -0.65217      0.74286
55631        1   70600485   70706361     82      13  11226     -0.65454      0.74362
9295         1   70636365   70727703     69      12  11226     -0.69541       0.7566
81573        1   70714685   70855471    138      24  11226     -0.96934      0.83381
11147        1   70785493   70843706     55      14  11226     -0.68538      0.75345
1491         1   70841901   70915534     92      21  11226      0.50331      0.30737
5733         1   71308036   71548497    337      39  11226      -1.6713      0.95267
9406         1   71518974   71581972     73      16  11226     -0.51561      0.69694
257194       1   71858625   72783533   1026      90  11226      -1.4862      0.93139
127255       1   74481699   74698871    177      23  11226      0.76176       0.2231
8790         1   74628896   74684533     58      12  11226       1.0584      0.14493
100526835    1   74628896   75020116    367      53  11226     -0.73879      0.76998
51086        1   74666071   75020116    339      50  11226       -1.242      0.89289
127254       1   75023795   75174422    146      29  11226      -1.1854      0.88207
1429         1   75161170   75234092    127      19  11226      -0.3276      0.62839
127253       1   75163836   75242361    151      19  11226     -0.31608      0.62403
431707       1   75559119   75637218     75      16  11226     -0.42566      0.66482
204962       1   75657816   76116698    602      45  11226     -0.21443       0.5849
34           1   76155043   76239355    145      14  11226      0.61152      0.27043
5876         1   76216879   76270775    100      15  11226      0.47226      0.31837
4438         1   76227556   76389581    310      24  11226      0.14171      0.44366
127247       1   76374558   76433116    102      16  11226    -0.059322      0.52365
256435       1   76505389   77110311   1066     127  11226       1.4316     0.076126
81849        1   77298126   77543223    303      41  11226      -1.7443      0.95944
10026        1   77544666   77720132    289      25  11226    -0.023369      0.50932
26289        1   77712662   78035654    647      72  11226     -0.82061      0.79407
26009        1   78018160   78184119    162      27  11226    -0.014299       0.5057
23032        1   78151672   78260564    116      19  11226      0.45764      0.32361
374986       1   78210309   78355225    155      25  11226     -0.30498      0.61981
91624        1   78319200   78422009    106      18  11226      -1.3484      0.91124
8880         1   78399740   78479839    110      21  11226      -1.4181      0.92192
11080        1   78409847   78493648    113      21  11226      -1.2397      0.89246
54810        1   78475646   78614129    154      27  11226     -0.99586      0.84034
5737         1   78921728   79016386    179      26  11226       1.3339      0.09112
10964        1   79051067   79121830     74      19  11226     -0.17758      0.57047
10561        1   79080477   79139763     70      17  11226     -0.33663       0.6318
64123        1   79345449   79507495    343      30  11226      -0.2151      0.58516
23266        1   82231082   82468107    397      46  11226     -0.75929      0.77616
79739        1   84325057   84499850    300      16  11226      -1.7577       0.9606
5567         1   84508745   84714181    195      25  11226       -1.493      0.93228
148418       1   84729049   84826481     93      21  11226      -3.0536      0.99887
58511        1   84829215   84890691    119      22  11226      0.52884      0.29846
80135        1   84909920   84974033    164      24  11226      0.55683      0.28882
100505741    1   84936902   85032150    248      26  11226      0.48794       0.3128
2787         1   84954006   85007262    135      19  11226      0.66018      0.25457
1486         1   85008804   85083039    128      15  11226       1.0663      0.14313
117178       1   85099390   85191440    117      17  11226      0.55016      0.29111
23566        1   85269086   85393896    261      48  11226     -0.11162      0.54444
255231       1   85381266   85497796    184      25  11226      0.58657      0.27875
55283        1   85473765   85549585    111      19  11226      0.40948       0.3411
126820       1   85492993   85608821    174      32  11226      0.18941      0.42489
84144        1   85613356   85702292    148      22  11226     -0.33681      0.63187
148423       1   85705636   85760355    110      23  11226      0.35419       0.3616
8915         1   85721459   85777604    124      26  11226      0.52266      0.30061
23576        1   85774168   86079046    502      72  11226      0.36354       0.3581
3491         1   86011444   86059650     52      18  11226      -1.4458      0.92589
54680        1   86105106   86209116    137      22  11226      -1.2346      0.89151
255631       1   86184916   86657121    856      54  11226      -2.0056      0.97755
57489        1   86802507   86897025    177      18  11226      0.17698      0.42976
9635         1   86854769   86932241    200      18  11226    -0.028998      0.51157
1179         1   86899526   86975977    149      28  11226     -0.15925      0.56326
22802        1   86977759   87056437    116      24  11226      0.87847      0.18984
51100        1   87135253   87223867    122      25  11226     -0.76432      0.77766
9403         1   87318128   87415107    147      11  11226       1.5929      0.05559
9653         1   87345335   87585681    262      15  11226       1.5896      0.05596
101927844    1   87643352   87727014    155      25  11226     -0.67704      0.75081
8543         1   87759151   87824606    115      26  11226      -1.9756       0.9759
5586         1   89114876   89311938    273      10  11226      0.98895      0.16134
2959         1   89308321   89392301    174      13  11226      0.18231      0.42767
56267        1   89391456   89493643    106      19  11226       1.1623      0.12256
494115       1   89435139   89493643     62      16  11226      0.84928      0.19786
2635         1   89462360   89523556     79      14  11226      0.43213      0.33282
2633         1   89507987   89566043     87      14  11226      0.72323      0.23477
2634         1   89561815   89626842     73       9  11226      0.28075      0.38945
388646       1   89587434   89676723     90      13  11226      0.25729      0.39848
115361       1   89636831   89699633     66      17  11226      0.57935      0.28118
115362       1   89714633   89773544     50      19  11226     -0.44231      0.67087
163351       1   89794436   89863719     99      20  11226       1.1044      0.13472
23507        1   89954933   90073420    179      19  11226     -0.99781      0.84082
84230        1   90063644   90195094    121      22  11226     -0.49157      0.68849
55144        1   90251573   90411991    163      35  11226       1.5081     0.065763
284695       1   90425678   90504101     85      23  11226      -1.5323      0.93727
343472       1   91167579   91217794     48      17  11226     -0.28717      0.61301
84146        1   91370855   91522812    179      18  11226      0.88088      0.18919
164045       1   91716323   91905426    205      33  11226     -0.67234      0.74932
8317         1   91931338   92001321    112      23  11226     -0.37478      0.64609
7049         1   92135900   92406559    458      65  11226       1.3377     0.090503
676          1   92379928   92489985    174      17  11226     0.096487      0.46157
253152       1   92460533   92539093    136      12  11226    -0.057883      0.52308
284697       1   92510862   92623397    119      17  11226      0.43894      0.33035
646817       1   92530093   92575968     44      12  11226      0.18679      0.42591
23285        1   92597609   92660280     51      13  11226       1.1077      0.13399
388649       1   92648573   92721367     48       9  11226      0.78887      0.21509
11146        1   92701955   92799566     48      13  11226      0.71767      0.23648
79871        1   92729522   92863732     73      15  11226      0.64868      0.25827
2672         1   92930318   92987433     46      13  11226        2.181      0.01459
7813         1   92964253   93292961    251      27  11226       1.1777      0.11945
6125         1   93262594   93317481     35       7  11226      0.10789      0.45704
388650       1   93288286   93462079    110      10  11226      -0.0308      0.51229
22823        1   93509792   93614638    111      23  11226     -0.31746      0.62455
50999        1   93605299   93681246     81      17  11226      -1.5332      0.93738
343099       1   93611038   93754769    165      20  11226      -1.2508      0.89449
1810         1   93776478   93838149     66      16  11226     0.026871      0.48928
54874        1   93878688   94030218    106      21  11226    -0.015736      0.50628
8412         1   94017343   94347706    672      33  11226       1.9029     0.028527
30836        1   94325014   94380474     93      16  11226       1.1786      0.11929
2730         1   94342590   94410154    126      18  11226      0.70984       0.2389
24           1   94448393   94621705    370      68  11226       2.4185    0.0077917
9411         1   94624463   94748251    132      28  11226       1.9998      0.02276
5825         1   94848933   94994219    103      18  11226        2.724    0.0032246
2152         1   94984732   95042413     88      22  11226       1.3653     0.086081
126969       1   95250898   95370803    224      42  11226      -1.9194      0.97253
1266         1   95352507   95427735    183      39  11226     -0.67456      0.75002
199857       1   95438279   95573512    261      21  11226      -1.1146      0.86749
148534       1   95547894   95673163    225      38  11226     -0.74677       0.7724
100527978    1   95548479   95720511    311      37  11226     -0.51279      0.69595
25950        1   95664711   95722781     99      19  11226      0.10671      0.45751
58155        1   97152161   97290605    156      21  11226      0.34787      0.36397
1806         1   97533299   98421615   1301     117  11226     -0.36818      0.64363
51375        1   99092236   99236056    236      22  11226       1.7631     0.038946
163404       1   99345801   99505449    356      42  11226      0.96705      0.16676
9890         1   99694848   99785140    163      28  11226       1.0916      0.13751
54873        1  100076431  100170097    140      23  11226      0.99618      0.15958
391059       1  100164206  100267186    184      19  11226       3.6741   0.00011933
178          1  100280633  100399579    188      29  11226       2.4423     0.007297
23443        1  100400345  100502535    216      19  11226      0.31191      0.37756
64645        1  100468670  100558933    170      15  11226      0.41702      0.33833
163786       1  100539100  100633518    119      18  11226       1.0874      0.13843
54482        1  100563669  100626054     67      15  11226        1.284     0.099567
127495       1  100604004  100678829     72      14  11226      0.73578      0.23093
1629         1  100642478  100750409     79      15  11226      0.66235      0.25387
8634         1  100696714  100768325     65      17  11226      0.47828      0.31623
8556         1  100775598  100995833    194      24  11226     -0.10524      0.54191
54112        1  100968728  101017583     36      12  11226      0.42124      0.33679
7412         1  101150196  101214601     54      18  11226       1.4664     0.071264
148867       1  101326632  101562821    230      21  11226     -0.99724      0.84067
2135         1  101327928  101396548     56      12  11226      -1.7454      0.95955
51611        1  101445179  101526365     70       8  11226     -0.81792       0.7933
1901         1  101667305  101717076     69      21  11226      -1.0376      0.85028
118427       1  102258126  102497790    453      72  11226      -1.2594      0.89605
1301         1  103332023  103609052    681      34  11226       1.5444     0.061243
101928436    1  103951373  104010528      2       1  11226       1.1496      0.12515
55599        1  104033323  104107861     61      16  11226      0.52466      0.29991
280          1  104060894  104132156     59      17  11226      0.52738      0.29897
279          1  104124999  104178400     15       8  11226      0.84024      0.20039
278          1  104252833  104311312      7       3  11226     -0.61394      0.73037
55170        1  107564267  107611916     45       4  11226    -0.034918      0.51393
22854        1  107647540  108034477    479      75  11226     -0.50251      0.69235
10451        1  108103782  108542545    852      86  11226      -1.1614      0.87725
29957        1  108667344  108777980    155      26  11226     -0.63106        0.736
148545       1  108755902  108821720      8       4  11226     -0.76522      0.77793
653149       1  108957887  109023639     22       4  11226      -1.8434      0.96736
284611       1  109067653  109191949    162      14  11226       1.3438     0.089505
113802       1  109180910  109239148     46      11  11226       1.3431     0.089614
55119        1  109199932  109254425     38      15  11226       1.2204      0.11116
163479       1  109220556  109295371     69      23  11226     -0.28557       0.6124
6814         1  109254285  109362148    166      20  11226     0.037862       0.4849
254268       1  109348520  109435864    179      23  11226     -0.66788      0.74789
29899        1  109382972  109483044    219      22  11226     -0.30971      0.62161
23155        1  109462130  109541121    163      27  11226    -0.068243       0.5272
22911        1  109502835  109619860    214      31  11226      -1.3393      0.90976
6884         1  109596998  109653624    100      23  11226      0.43506      0.33176
56900        1  109598403  109649554     90      23  11226      0.48272      0.31465
57535        1  109621585  109759403    241      44  11226       1.6029     0.054483
127003       1  109638573  109691484    114      21  11226       1.2251      0.11027
6301         1  109721515  109790804     96      21  11226      0.90943      0.18156
1952         1  109757641  109828378    105      23  11226       1.0617      0.14418
84722        1  109812176  109860790     71      21  11226       1.3666     0.085877
343263       1  109824987  109884663     59      18  11226       1.3768     0.084286
6272         1  109842187  109975563     91      25  11226      0.90664       0.1823
5686         1  109931653  110004108     48      19  11226       1.2364      0.10816
284612       1  109974100  110034764     48      12  11226      0.65848      0.25511
127002       1  109991533  110045426     49       9  11226      0.35276      0.36213
284613       1  110001658  110053063     54      10  11226      0.59702      0.27525
57463        1  110039446  110087336     72      11  11226      0.87438      0.19096
83873        1  110047494  110098487     69      12  11226      0.66997      0.25144
2773         1  110056186  110148465    101      19  11226      0.36935      0.35593
271          1  110127435  110184677     71      17  11226      -0.6113       0.7295
2780         1  110135889  110190705     64      16  11226     -0.49167      0.68852
2948         1  110163698  110218123     60      15  11226       0.3609      0.35909
2946         1  110175644  110236619     52      13  11226      0.79863      0.21225
2944         1  110195418  110250828     47      15  11226      0.89102      0.18646
2949         1  110219406  110270890     43      12  11226     -0.28751      0.61314
2947         1  110266554  110318660     68      18  11226      0.29699      0.38324
79574        1  110282702  110341644    100      22  11226      0.29331      0.38464
1435         1  110418233  110483616     88      29  11226       1.1562      0.12379
10768        1  110492387  110576364     44      16  11226      0.94957      0.17117
85369        1  110539199  110607263     31      13  11226       0.1476      0.44133
257          1  110592997  110648322     37       9  11226       1.3774     0.084193
164153       1  110620062  110666569     52      14  11226       1.2145      0.11227
388662       1  110658132  110754824    114      22  11226      -1.2933      0.90205
3749         1  110718336  110786674     94      25  11226     -0.16065      0.56381
64783        1  110846945  110899303     88      13  11226       1.9942     0.023064
9122         1  110895473  110968704     91      16  11226       1.7724     0.038161
10542        1  110933875  110985546     71      14  11226       1.3637     0.086326
84432        1  110958788  111009976     89      20  11226       1.3987     0.080955
3744         1  111049839  111096797    100      16  11226     -0.11094      0.54417
3737         1  111126202  111209096    113      24  11226      -1.8715      0.96936
3738         1  111186182  111252655     96      16  11226      -1.8272      0.96616
963          1  111378821  111452558    155      15  11226      -1.2249      0.88969
55791        1  111479812  111541825     71      14  11226     -0.56109      0.71263
10390        1  111647249  111737724     92      17  11226      -1.5958      0.94473
128338       1  111649954  111717838     67      13  11226      -1.7419      0.95923
79961        1  111718591  111782160     94      25  11226     0.025973      0.48964
1117         1  111735281  111796062    111      19  11226      0.51432      0.30351
27159        1  111798474  111873188    218      32  11226   -0.0024156      0.50096
128344       1  111832285  111905639    228      31  11226     -0.30466      0.61969
5016         1  111946937  112005399     77      13  11226     -0.47966      0.68426
515          1  111956467  112014540     80      13  11226     -0.44645      0.67236
79084        1  111972512  112026915     63      12  11226     -0.46134      0.67772
128346       1  111981474  112031134     60      14  11226     -0.89058      0.81342
140          1  112015970  112141602    183      46  11226      0.50625      0.30634
5906         1  112127405  112266807    238      32  11226      0.54811      0.29181
55924        1  112254686  112333419    149      23  11226      0.58198      0.28029
11218        1  112263190  112320199    116      18  11226      0.38116      0.35154
3752         1  112308444  112567147    437      77  11226       1.6301      0.05154
643355       1  112497593  112551464     81      22  11226      0.11987      0.45229
55917        1  112903800  113013786    111      18  11226       2.0243     0.021471
7482         1  112975040  113073910    126      30  11226       1.7023     0.044348
54879        1  113056140  113197040    168      20  11226     -0.72031      0.76433
829          1  113127075  113224241     91      15  11226      -1.2397      0.89246
4343         1  113182048  113253368     63      17  11226      -1.2816      0.90001
284467       1  113226619  113279857     55      22  11226      -1.2702      0.89799
389          1  113233749  113285025     61      23  11226      -1.6565      0.95119
333926       1  113242616  113292950     55      21  11226       -1.512      0.93474
6566         1  113444469  113533975     83      14  11226      0.97805      0.16402
9860         1  113580792  113677824     91      20  11226      0.42563      0.33519
260425       1  113898087  114238545    370      37  11226      -1.5781      0.94273
10745        1  114229824  114337165     93      20  11226      -1.0628      0.85606
54665        1  114294454  114390070     86      19  11226      -1.3332      0.90877
26191        1  114346433  114449375     97      16  11226      -1.4248      0.92289
440603       1  114409436  114465230     40      13  11226      -1.5926      0.94437
64858        1  114412915  114466708     39      12  11226      -1.5037      0.93367
10717        1  114427370  114482741     52      18  11226      -1.2607       0.8963
204851       1  114436819  114530491     93      26  11226     -0.77963       0.7822
56944        1  114487030  114534875     55      16  11226     -0.29727      0.61687
148281       1  114621914  114731472    244      59  11226       1.4869     0.068525
51592        1  114925399  115088781    253      19  11226       1.2587      0.10407
10286        1  115100178  115159265     69      12  11226       1.2362       0.1082
163259       1  115117155  115247732    171      22  11226       1.3177     0.093803
270          1  115205719  115273239     68      16  11226       1.0638       0.1437
4893         1  115237085  115294515     47       8  11226       1.4521     0.073233
7812         1  115249534  115335671     71      10  11226       1.5456     0.061101
80143        1  115302100  115358308     48      11  11226       1.0804      0.13998
6847         1  115362455  115547991    272      21  11226     -0.90481      0.81722
7252         1  115537445  115586930     64      10  11226      -1.4921      0.93216
10100        1  115580632  115667121    164      28  11226      0.42631      0.33494
4803         1  115818537  115915857    223      49  11226        0.792      0.21418
81839        1  116149574  116250845    180      30  11226      0.60441      0.27279
845          1  116232624  116346426    195      26  11226       1.4383     0.075178
4808         1  116368998  116418747    108      19  11226       1.1034      0.13492
55356        1  116484119  116622675    185      26  11226       1.5453     0.061139
126868       1  116619376  116687861    101      19  11226       1.1215      0.13103
476          1  116879802  116958069     89      10  11226      0.31652       0.3758
965          1  117047156  117148715     77      21  11226     -0.13183      0.55244
3321         1  117107020  117245377     92      24  11226     -0.90286       0.8167
388667       1  117201734  117259225     40      14  11226     -0.78942      0.78507
914          1  117262057  117321851     73      19  11226     -0.36641      0.64297
5738         1  117417689  117542972    185      27  11226    -0.031525      0.51257
9398         1  117509372  117589173    134      25  11226      0.84752      0.19835
8458         1  117567910  117655492    134      29  11226      0.48081      0.31533
80263        1  117643677  117699411     84      15  11226      -1.3865       0.9172
79679        1  117676209  117788582    168      26  11226     -0.55286      0.70982
10905        1  117875085  118078320    338      22  11226      0.71932      0.23597
54855        1  118113604  118181011    125      18  11226      0.61363      0.26973
54834        1  118396107  118507302     68      15  11226        1.353     0.088033
10885        1  118437372  118513049     44      11  11226       1.4007      0.08065
200162       1  118486288  118762848    312      18  11226      0.43175      0.33296
6913         1  119415666  119567179    216      30  11226     -0.82412      0.79506
10352        1  119563839  119718404    215      25  11226      -1.0771      0.85928
51179        1  119876399  119946753    104      23  11226      -0.5729      0.71664
3284         1  119922554  119975662     72      11  11226      -1.3826      0.91661
