# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
92291        2   30895637   31080383    631      66  36989      -1.4492    1.1102e-15      -1.4492
79623        2   31083331   31411592   1255      91  36989      0.13841     1.138e-15      0.13841
440854       2   31345922   31506724    744      55  36989      -1.1222    1.1102e-15      -1.1222
30845        2   31406880   31541260    591      54  36989      -1.6131    1.1102e-15      -1.6131
7498         2   31507188   31687611    606      70  36989     -0.22744     1.138e-15     -0.22744
6716         2   31699656   31856040    450      28  36989      0.50732    1.1102e-15      0.50732
51072        2   32042892   32286116    560      21  36989      0.53832    1.1102e-15      0.53832
84661        2   32195856   32314890    301      19  36989      0.17085     1.138e-15      0.17085
6683         2   32238660   32432706    520      20  36989     -0.42239    1.1657e-15     -0.42239
55676        2   32340910   32499181    389      21  36989      -0.6964    1.1102e-15      -0.6964
58484        2   32399518   32540812    328      30  36989       -1.006    1.1102e-15       -1.006
84272        2   32452958   32583074    283      33  36989      -1.5515    1.1102e-15      -1.5515
57448        2   32531735   32893966    807      32  36989     -0.99496    1.1102e-15     -0.99496
55622        2   32803087   33096118    979      47  36989      -1.3424    1.1102e-15      -1.3424
4052         2   33122221   33674576   2389     109  36989      -2.6349    1.3323e-15      -2.6349
25780        2   33611416   33839798    832     108  36989      -1.6707    1.1102e-15      -1.6707
25940        2   33758727   33874362    400      39  36989      -1.2784    1.1102e-15      -1.2784
51232        2   36533370   36828278    901      76  36989      0.62211    1.1102e-15      0.62211
9637         2   36729397   36875333    477      30  36989      0.36868    1.1657e-15      0.36868
5212         2   36873833   37091937    863      82  36989       1.2705    1.1102e-15       1.2705
6801         2   37014841   37243673    713      38  36989       1.8494    1.1102e-15       1.8494
54497        2   37158153   37361485    548      29  36989       1.9322    1.1102e-15       1.9322
253635       2   37261594   37376387    311      22  36989       1.5212    1.1102e-15       1.5212
5610         2   37282281   37434190    635      25  36989       1.4611    1.1102e-15       1.4611
391365       2   37344963   37473230    592      26  36989       1.5773    1.1102e-15       1.5773
10153        2   37378772   37508740    597      25  36989       2.1706    1.3323e-15       2.1706
55471        2   37408774   37526303    430      27  36989       2.7861    1.3323e-15       2.7861
23683        2   37427645   37601915    605      31  36989        3.332    1.3323e-15        3.332
25797        2   37521742   37650465    509      41  36989       3.1801    1.3323e-15       3.1801
10602        2   37819025   37949678    542      41  36989      -1.0828    1.1102e-15      -1.0828
151393       2   38102462   38344285    825      40  36989      0.34794    1.1657e-15      0.34794
1545         2   38244746   38353323    395      34  36989     -0.99125    1.1102e-15     -0.99125
64225        2   38472027   38654432    755      35  36989       0.3831    1.1657e-15       0.3831
92906        2   38739120   38880178    478      27  36989     -0.78763    1.1102e-15     -0.78763
130589       2   38843052   39011909    479      45  36989       1.1349    1.1102e-15       1.1349
6432         2   38920741   39028636    222      18  36989       1.7349    1.1102e-15       1.7349
79833        2   38955327   39059598    218      15  36989       1.7251    1.1102e-15       1.7251
90957        2   38974871   39153021    386      22  36989        1.689    1.1102e-15        1.689
729967       2   39053103   39159850    224      20  36989       1.2682    1.1102e-15       1.2682
100271715    2   39096504   39252590    313      27  36989       1.0221    1.1102e-15       1.0221
6654         2   39158690   39397686    481      22  36989      0.86103    1.1102e-15      0.86103
344387       2   39355688   39521114    419      22  36989       1.5406    1.1102e-15       1.5406
8491         2   39426407   39714453    638      27  36989      0.59612    1.1102e-15      0.59612
130733       2   39842638   39995103    319      18  36989       1.5889    1.1102e-15       1.5889
80745        2   39913200   40056416    335      16  36989       1.4949    1.1102e-15       1.4949
6546         2   40289286   40789575   1885     103  36989       2.0503    1.3323e-15       2.0503
400950       2   42112508   42230943    477      40  36989     -0.60307    1.1102e-15     -0.60307
91461        2   42225161   42335668    492      31  36989      -1.2603    1.1102e-15      -1.2603
27436        2   42346490   42609688    732      30  36989      -1.0042    1.1102e-15      -1.0042
9167         2   42527640   42646150    261      17  36989     -0.53684    1.1102e-15     -0.53684
170850       2   42619157   42771237    415      35  36989     -0.81675    1.1102e-15     -0.81675
57504        2   42671709   43061080   1049      33  36989     -0.26137    1.1657e-15     -0.26137
165140       2   42939639   43041401    339      23  36989       0.8338    1.1102e-15       0.8338
23498        2   42944229   43069753    424      25  36989      0.73946    1.1102e-15      0.73946
678          2   43399541   43503745    236      37  36989       -1.284    1.1102e-15       -1.284
63892        2   43407975   43873185   1289      35  36989      -1.3787    1.1102e-15      -1.3787
130271       2   43814439   44045126    896      50  36989      -1.7836    1.1102e-15      -1.7836
728819       2   43852292   43953461    442      29  36989     -0.98505    1.1102e-15     -0.98505
51626        2   43951178   44105095    698      39  36989      -2.5514    1.3323e-15      -2.5514
64240        2   43989611   44116039    616      32  36989       -2.373    1.3323e-15       -2.373
64241        2   44016103   44155947    617      42  36989      -2.8074    1.3323e-15      -2.8074
10128        2   44063363   44273144    875      35  36989      -3.2532    1.3323e-15      -3.2532
5495         2   44345984   44521570    471      36  36989      0.15748     1.138e-15      0.15748
6519         2   44452597   44597963    394      22  36989     -0.54755    1.1102e-15     -0.54755
9581         2   44494746   44639001    410      22  36989      -1.2682    1.1102e-15      -1.2682
79823        2   44539043   45049731   1324      41  36989      -1.4122    1.1102e-15      -1.4122
6496         2   45119037   45223216    505      47  36989      -1.4837    1.1102e-15      -1.4837
10736        2   45182324   45286580    533      36  36989      -1.3094    1.1102e-15      -1.3094
55133        2   45565819   45888434    972      48  36989    -0.025027    1.1484e-15    -0.025027
5581         2   45828454   46465129   2475     220  36989       1.0242    1.1102e-15       1.0242
2034         2   46474541   46663842    698      75  36989      -1.1628    1.1102e-15      -1.1628
388946       2   46656704   46761564    357      23  36989      0.25123    1.1657e-15      0.25123
90423        2   46688986   46819551    391      30  36989      0.51603    1.1102e-15      0.51603
23433        2   46719867   46861827    380      33  36989      0.91526    1.1102e-15      0.91526
5281         2   46758413   46894251    386      33  36989      0.86222    1.1102e-15      0.86222
9419         2   46794325   46902881    353      32  36989      0.63242    1.1102e-15      0.63242
9655         2   46876099   47039927    683      36  36989      -1.0984    1.1102e-15      -1.0984
90411        2   47079009   47218994    628      52  36989       -1.214    1.1102e-15       -1.214
57217        2   47118313   47353275   1123      79  36989      -1.5643    1.1102e-15      -1.5643
285051       2   47264130   47432517    689      70  36989      0.27625    1.1657e-15      0.27625
805          2   47337221   47454229    398      37  36989       1.3737    1.1102e-15       1.3737
4072         2   47546287   47664167    368      41  36989     -0.33723    1.1657e-15     -0.33723
4436         2   47580206   47789716    632      35  36989     -0.24053     1.138e-15     -0.24053
56660        2   47697914   47847470    470      75  36989     -0.46984    1.1657e-15     -0.46984
2956         2   47960221   48084092    315      25  36989       1.5756    1.1102e-15       1.5756
80204        2   47984059   48183524    542      23  36989       1.6542    1.1102e-15       1.6542
3344         2   48491783   48656434    493      28  36989       2.0577    1.3323e-15       2.0577
129285       2   48617908   48792531    593      32  36989       1.5626    1.1102e-15       1.5626
286749       2   48707064   49053656   1410      93  36989       1.1001    1.1102e-15       1.1001
11037        2   48707308   48875654    643      51  36989       1.7575    1.1102e-15       1.7575
11036        2   48794937   49053645   1113      77  36989       0.7752    1.1102e-15       0.7752
3973         2   48863913   49032880    699      68  36989      0.47548    1.1657e-15      0.47548
2492         2   49139296   49431666   1146      49  36989      -1.2549    1.1102e-15      -1.2549
9378         2   50095643   51309674   3890     132  36989       1.5024    1.1102e-15       1.5024
51130        2   53847117   54064146    690      33  36989       2.7722    1.3323e-15       2.7722
100302652    2   53847430   54137170    896      29  36989       2.6004    1.3323e-15       2.6004
494143       2   53944929   54052320    328      24  36989       2.7455    1.3323e-15       2.7455
27248        2   53964068   54095956    380      25  36989       2.4005    1.3323e-15       2.4005
10936        2   54030050   54137170    307      22  36989       2.5398    1.3323e-15       2.5398
23198        2   54041204   54247977    591      25  36989       2.5184    1.3323e-15       2.5184
98           2   54292410   54582437    878      46  36989         2.02    1.3323e-15         2.02
388951       2   54430315   54533409    311      22  36989     -0.79097    1.1102e-15     -0.79097
129852       2   54508006   54638714    384      34  36989     0.074217    1.1519e-15     0.074217
6711         2   54633454   54948583   1021      39  36989       1.9329    1.1102e-15       1.9329
400954       2   54902149   55249157   1228      79  36989        2.613    1.3323e-15        2.613
57142        2   55149325   55357770    711      46  36989       1.3861    1.1102e-15       1.3861
130162       2   55349683   55509699    512      36  36989     -0.28508    1.1657e-15     -0.28508
6233         2   55409039   55512989    309      30  36989     -0.73111    1.1102e-15     -0.73111
4528         2   55413756   55546384    390      40  36989     -0.62683    1.1102e-15     -0.62683
55704        2   55464978   55697057    824      37  36989       0.3561    1.1657e-15       0.3561
112942       2   55696740   55822216    381      28  36989     -0.56117    1.1102e-15     -0.56117
57223        2   55724428   55894860    540      26  36989     -0.66439    1.1102e-15     -0.66439
87178        2   55811198   55971045    598      33  36989     -0.72381    1.1102e-15     -0.72381
2202         2   56043097   56201298    575      38  36989       1.4399    1.1102e-15       1.4399
114800       2   56361258   56663309   1029      87  36989      0.68737    1.1102e-15      0.68737
7444         2   58223777   58437055    386      31  36989       4.9189    8.8818e-16       4.9189
55120        2   58336378   58518515    412      32  36989       4.7855    8.8818e-16       4.7855
53335        2   60628302   60830633    427      54  36989       3.2279    1.3323e-15       3.2279
64895        2   60933365   61079221    366      27  36989        0.148     1.138e-15        0.148
5966         2   61058709   61221410    306      31  36989     -0.15791     1.138e-15     -0.15791
150962       2   61117548   61295365    302      35  36989    -0.078906    1.1519e-15    -0.078906
5194         2   61194812   61329125    234      34  36989     -0.19192     1.138e-15     -0.19192
84542        2   61243005   61415169    369      28  36989     -0.46824    1.1657e-15     -0.46824
339804       2   61322221   61441964    282      16  36989      0.12901     1.138e-15      0.12901
130872       2   61354553   61465240    257      19  36989      0.39917    1.1657e-15      0.39917
9736         2   61364590   61747868    881      27  36989       0.8309    1.1102e-15       0.8309
7514         2   61655069   61815440    327      18  36989       0.5304    1.1102e-15       0.5304
84140        2   62001983   62131278    347      28  36989      -1.4974    1.1102e-15      -1.4974
10575        2   62045262   62165806    309      25  36989      -0.8404    1.1102e-15      -0.8404
150684       2   62065904   62413205    712      38  36989     -0.34044    1.1657e-15     -0.34044
10678        2   62373262   62501866    270      35  36989       1.1631    1.1102e-15       1.1631
200728       2   62677356   62783604    363      44  36989       3.0856    1.3323e-15       3.0856
23301        2   62850986   63323622    640      43  36989       1.9589    1.1102e-15       1.9589
5013         2   63227192   63334966    112      31  36989       1.1813    1.1102e-15       1.1813
51057        2   63298518   63865867   1139      30  36989      -1.4686    1.1102e-15      -1.4686
4190         2   63765743   63884331    213      15  36989       -1.207    1.1102e-15       -1.207
7360         2   64018084   64168696    356      30  36989      0.19731     1.138e-15      0.19731
51542        2   64069280   64296526    663      35  36989     0.058742    1.1519e-15     0.058742
57162        2   64269786   64421605    450      32  36989       0.1149    1.1519e-15       0.1149
29094        2   64631327   64738517    290      30  36989      0.44738    1.1657e-15      0.44738
101927402    2   64699323   64801744    212      12  36989      0.13533     1.138e-15      0.13533
54812        2   64701439   64870139    362      28  36989      0.34644    1.1657e-15      0.34644
9792         2   64808755   65028048    490      51  36989     -0.69237    1.1102e-15     -0.69237
6509         2   65165579   65300999    420      50  36989      -1.5308    1.1102e-15      -1.5308
23177        2   65233495   65364142    440      35  36989      -1.9792    1.1102e-15      -1.9792
5861         2   65263988   65407435    471      33  36989      -1.8658    1.1102e-15      -1.8658
10097        2   65404829   65548387    387      27  36989      -1.5054    1.1102e-15      -1.5054
200734       2   65484580   65709733    665      41  36989      -0.9153    1.1102e-15      -0.9153
4211         2   66612257   66849891    548      65  36989       0.8435    1.1102e-15       0.8435
54465        2   67574442   67687540    351      17  36989       1.0715    1.1102e-15       1.0715
10438        2   68219332   68340159    303      39  36989      -1.2214    1.1102e-15      -1.2214
116143       2   68307281   68434692    234      23  36989       1.2283    1.1102e-15       1.2283
56902        2   68335005   68453091    232      18  36989       1.3028    1.1102e-15       1.3028
5534         2   68355979   68533392    340      19  36989       1.4666    1.1102e-15       1.4666
25927        2   68461303   68597183    381      39  36989      0.52047    1.1102e-15      0.52047
5341         2   68542322   68674585    617      26  36989    -0.029944    1.1484e-15    -0.029944
554251       2   68639498   68744448    334      28  36989      0.63138    1.1102e-15      0.63138
200558       2   68644691   68889361    721      29  36989     -0.40879    1.1657e-15     -0.40879
10887        2   68820712   68933244    347      31  36989      -1.4202    1.1102e-15      -1.4202
9938         2   68911913   69103965    720      57  36989       -2.223    1.3323e-15       -2.223
27302        2   69042613   69148649    342      37  36989      -2.5938    1.3323e-15      -2.5938
200504       2   69122364   69230102    404      37  36989     -0.59237    1.1102e-15     -0.59237
56287        2   69151705   69258112    382      25  36989     -0.41394    1.1657e-15     -0.41394
84168        2   69190276   69526459    960      76  36989      -2.5176    1.3323e-15      -2.5176
2673         2   69496901   69664386    341      16  36989      0.82867    1.1102e-15      0.82867
27247        2   69573245   69714760    287      12  36989      0.67061    1.1102e-15      0.67061
22848        2   69635127   69951566    566      37  36989     -0.92551    1.1102e-15     -0.92551
307          2   69897946   70103596    452      25  36989      0.96888    1.1102e-15      0.96888
64395        2   70006818   70156727    309      13  36989       1.1244    1.1102e-15       1.1244
11017        2   70071075   70182368    205      15  36989       1.1332    1.1102e-15       1.1332
4084         2   70092173   70220077    220      19  36989       1.5007    1.1102e-15       1.5007
151516       2   70137221   70239397    174      17  36989       1.6515    1.1102e-15       1.6515
5093         2   70263972   70366335    194      11  36989      0.71346    1.1102e-15      0.71346
54980        2   70327017   70468151    297      16  36989      0.22067     1.138e-15      0.22067
7072         2   70386576   70525886    281      15  36989      0.66979    1.1102e-15      0.66979
51449        2   70435231   70558317    271      10  36989      0.55123    1.1102e-15      0.55123
6637         2   70458510   70570869    265      13  36989      0.31708    1.1657e-15      0.31708
84908        2   70473108   70579293    256      14  36989      0.11461    1.1519e-15      0.11461
7039         2   70624412   70831147    741      57  36989     -0.50516    1.1102e-15     -0.50516
119          2   70838334   71045375    816      41  36989      0.37569    1.1657e-15      0.37569
344018       2   70954442   71067775    478      39  36989       0.0831    1.1519e-15       0.0831
165530       2   70985775   71097732    483      39  36989     -0.25326    1.1657e-15     -0.25326
50489        2   71007343   71112953    471      38  36989      -1.1367    1.1102e-15      -1.1367
25806        2   71077720   71210576    432      52  36989      -2.6978    1.3323e-15      -2.6978
525          2   71112998   71242561    409      59  36989      -3.3152    1.3323e-15      -3.3152
79998        2   71155172   71262629    366      59  36989      -1.4019    1.1102e-15      -1.4019
113419       2   71163068   71272001    382      57  36989     -0.59424    1.1102e-15     -0.59424
55577        2   71245408   71355998    508      37  36989      0.89703    1.1102e-15      0.89703
84693        2   71286806   71407394    507      42  36989      0.64191    1.1102e-15      0.64191
10199        2   71307444   71427232    522      41  36989      0.54681    1.1102e-15      0.54681
400961       2   71359868   71504233    573      35  36989      0.38208    1.1657e-15      0.38208
27332        2   71453729   71712191    881      37  36989       1.3581    1.1102e-15       1.3581
8291         2   71630347   71963895   1121     115  36989    -0.016548    1.1484e-15    -0.016548
56603        2   72306367   72424991    297      32  36989       2.4266    1.3323e-15       2.4266
23233        2   72353113   73103177   1104      24  36989       1.1127    1.1102e-15       1.1127
6697         2   73064512   73169289    161      16  36989       1.5012    1.1102e-15       1.5012
2016         2   73094604   73212020    136      26  36989       3.9286    1.3323e-15       3.9286
94097        2   73119165   73348965    372      26  36989       3.8517    1.3323e-15       3.8517
26056        2   73250510   73390146    373      22  36989       3.6896    1.3323e-15       3.6896
344022       2   73379386   73488340    323      20  36989       2.9044    1.3323e-15       2.9044
10322        2   73391366   73504355    293      22  36989       2.9045    1.3323e-15       2.9045
84279        2   73405134   73510356    262      21  36989       2.6854    1.3323e-15       2.6854
10574        2   73411364   73530150    253      23  36989       2.9694    1.3323e-15       2.9694
150726       2   73431810   73546758    218      33  36989       3.1678    1.3323e-15       3.1678
1961         2   73468057   73570829    163      34  36989       3.7302    1.3323e-15       3.7302
7840         2   73562886   73887047    609      13  36989       3.6894    1.3323e-15       3.6894
9027         2   73817850   73919537    261      11  36989       2.8092    1.3323e-15       2.8092
51471        2   73877636   73978467    210       8  36989       1.4655    1.1102e-15       1.4655
51002        2   73905744   74014765    180       7  36989       1.2318    1.1102e-15       1.2318
8446         2   73939325   74057284    122       7  36989        1.098    1.1102e-15        1.098
388960       2   73961316   74094274    154      19  36989       1.7901    1.1102e-15       1.7901
10617        2   74006043   74150783    350      31  36989       1.6723    1.1102e-15       1.6723
72           2   74070093   74196780    417      38  36989       1.1952    1.1102e-15       1.1952
1716         2   74103953   74236088    394      37  36989    -0.035628    1.1519e-15    -0.035628
200424       2   74162211   74385303    518      43  36989       1.1063    1.1102e-15       1.1063
388962       2   74312528   74425039    291      25  36989      0.82763    1.1102e-15      0.82763
55233        2   74331394   74456006    321      25  36989      0.52323    1.1102e-15      0.52323
10797        2   74375690   74492425    222      26  36989      0.86753    1.1102e-15      0.86753
57835        2   74391997   74620534    374      36  36989      0.10624    1.1519e-15      0.10624
1639         2   74538281   74669214    152      11  36989     -0.82159    1.1102e-15     -0.82159
388963       2   74591303   74694934    107      11  36989     -0.43045    1.1657e-15     -0.43045
84058        2   74598863   74702882    108      11  36989     -0.23976     1.138e-15     -0.23976
6242         2   74602988   74719060    118      12  36989     -0.22794     1.138e-15     -0.22794
83444        2   74632150   74735087    100      11  36989      -0.1111    1.1519e-15      -0.1111
23559        2   74634996   74738018     97      10  36989     -0.10084    1.1519e-15     -0.10084
7841         2   74638184   74742537    102      10  36989    -0.067593    1.1519e-15    -0.067593
116540       2   74649085   74749942     94      10  36989       0.0287    1.1484e-15       0.0287
84865        2   74649959   74760357     98      10  36989     0.011197    1.1484e-15     0.011197
64427        2   74660200   74771691    100      11  36989   -0.0027291    1.1488e-15   -0.0027291
85474        2   74674644   74780443     96      12  36989    0.0061772    1.1484e-15    0.0061772
84759        2   74682170   74785707     92      12  36989     0.063412    1.1519e-15     0.063412
3196         2   74690686   74794275     90      13  36989      0.10262    1.1519e-15      0.10262
165545       2   74695258   74803408     95      15  36989      0.15984     1.138e-15      0.15984
550          2   74703775   74807019     90      15  36989     0.097348    1.1519e-15     0.097348
27429        2   74706532   74810683     83      14  36989      0.12588     1.138e-15      0.12588
84695        2   74709946   74831088    106      17  36989      0.24572     1.138e-15      0.24572
1796         2   74726147   74834678     94      17  36989      0.37255    1.1657e-15      0.37255
130951       2   74735010   74925994    198      22  36989      0.15032     1.138e-15      0.15032
10505        2   74831355   74960981    189      13  36989    0.0021186    1.1488e-15    0.0021186
3099         2   75009782   75170481    487      64  36989      -1.3514    1.1102e-15      -1.3514
56655        2   75135775   75246859    286      24  36989       -3.843    1.3323e-15       -3.843
6869         2   75223590   75476645    746      73  36989      0.59801    1.1102e-15      0.59801
84141        2   75669444   75846848    565      60  36989       1.1478    1.1102e-15       1.1478
9801         2   75823909   75939334    400      30  36989      -1.4828    1.1102e-15      -1.4828
6936         2   75839831   75988482    485      34  36989     -0.97284    1.1102e-15     -0.97284
80059        2   76924849   77799502   3242     125  36989      0.19841     1.138e-15      0.19841
130120       2   79202812   79305630    517      23  36989       1.2549    1.1102e-15       1.2549
5968         2   79262149   79365150    430      39  36989       1.4242    1.1102e-15       1.4242
5967         2   79297584   79400545    353      46  36989      0.89209    1.1102e-15      0.89209
5068         2   79334132   79436880    339      42  36989       1.7796    1.1102e-15       1.7796
1496         2   79690060   80925993   3752     240  36989      0.73752    1.1102e-15      0.73752
347730       2   80465481   80581718    308      40  36989      0.13984     1.138e-15      0.13984
8802         2   84600647   84736586    314      16  36989      0.20195     1.138e-15      0.20195
1768         2   84693579   85096713   1034      23  36989     -0.68556    1.1102e-15     -0.68556
129293       2   84998774   85158369    476      31  36989     -0.48973    1.1657e-15     -0.48973
9168         2   85082763   85183799    280      21  36989      -1.4041    1.1102e-15      -1.4041
56888        2   85148231   85336595    429      43  36989     -0.94209    1.1102e-15     -0.94209
83439        2   85310583   85587511   1010      67  36989     -0.52774    1.1102e-15     -0.52774
10618        2   85495141   85605419    360      41  36989   -0.0021791    1.1488e-15   -0.0021791
54884        2   85519078   85631821    379      31  36989      0.89314    1.1102e-15      0.89314
84173        2   85531843   85668875    459      38  36989       1.2595    1.1102e-15       1.2595
822          2   85571871   85691197    389      37  36989       1.2011    1.1102e-15       1.2011
284948       2   85610108   85714180    366      43  36989      0.93857    1.1102e-15      0.93857
4144         2   85716101   85822403    342      22  36989     -0.46138    1.1657e-15     -0.46138
2677         2   85721978   85838657    350      23  36989     -0.33052    1.1657e-15     -0.33052
8673         2   85754614   85859156    263      20  36989      0.19168     1.138e-15      0.19168
10791        2   85761531   85870511    261      23  36989      0.19957     1.138e-15      0.19957
51255        2   85772391   85874831    237      30  36989      0.16589     1.138e-15      0.16589
129303       2   85775670   85879822    231      30  36989      0.14758     1.138e-15      0.14758
10713        2   85779965   85926407    346      39  36989      0.77118    1.1102e-15      0.77118
388969       2   85782376   85889179    228      30  36989      0.14028     1.138e-15      0.14028
6439         2   85834440   85945864    263      30  36989      0.84962    1.1102e-15      0.84962
10578        2   85871414   85975967    293      26  36989      0.47326    1.1657e-15      0.47326
84913        2   85930909   86068506    432      57  36989      0.12884     1.138e-15      0.12884
8869         2   86016271   86166157    535      25  36989    -0.095709    1.1519e-15    -0.095709
25885        2   86203451   86383278    475      27  36989     -0.15729     1.138e-15     -0.15729
55037        2   86283305   86419280    360      17  36989   -0.0039185    1.1484e-15   -0.0039185
10989        2   86321055   86473264    418      19  36989      -0.3754    1.1657e-15      -0.3754
51318        2   86376478   86490913    348      16  36989     -0.39298    1.1657e-15     -0.39298
65055        2   86391116   86615206    755      24  36989     0.078511    1.1519e-15     0.078511
55818        2   86618271   86769839    412      24  36989     -0.40449    1.1657e-15     -0.40449
51652        2   86680553   86840620    396      24  36989      -1.1291    1.1102e-15      -1.1291
100526767    2   86680553   86998245    612      31  36989       0.6113    1.1102e-15       0.6113
7844         2   86780516   86901000    263      22  36989      0.61494    1.1102e-15      0.61494
64795        2   86897414   87055164    233      24  36989       2.0523    1.3323e-15       2.0523
925          2   86961728   87085519    262      21  36989         1.79    1.1102e-15         1.79
926          2   86992460   87139047    314      24  36989       1.3301    1.1102e-15       1.3301
400966       2   87090890   87291099     95       9  36989     -0.86318    1.1102e-15     -0.86318
5343         2   87187587   87298969     13       4  36989     -0.14691     1.138e-15     -0.14691
51315        2   88276724   88405315    329      29  36989      -1.2843    1.1102e-15      -1.2843
150572       2   88317299   88462906    412      49  36989      -1.3551    1.1102e-15      -1.3551
2168         2   88372501   88477650    355      39  36989     -0.88827    1.1102e-15     -0.88827
55258        2   88419814   88536156    328      30  36989      -1.1657    1.1102e-15      -1.1657
344167       2   88697726   88802053    279      29  36989     -0.51284    1.1102e-15     -0.51284
200523       2   88774115   88879196    290      19  36989      0.15247     1.138e-15      0.15247
9451         2   88806259   88977094    373      29  36989      0.44706    1.1657e-15      0.44706
22934        2   88941176   89100452    331      11  36989     -0.39585    1.1657e-15     -0.39585
150483       2   95487188   95592568    106       8  36989     -0.35369    1.1657e-15     -0.35369
4118         2   95641400   95769737     92      14  36989     -0.44875    1.1657e-15     -0.44875
64969        2   95702952   95837754     90      11  36989     -0.33785    1.1657e-15     -0.33785
84874        2   95763400   95875322     72      11  36989     -0.11643    1.1519e-15     -0.11643
7549         2   95781165   95900065     81      13  36989      -0.2409     1.138e-15      -0.2409
150696       2   95889674   96016067    120      10  36989     -0.23798     1.138e-15     -0.23798
30818        2   95913072   96101825    162      16  36989      0.09141    1.1519e-15      0.09141
51011        2   96018439   96132357     52      11  36989      0.64993    1.1102e-15      0.64993
653192       2   96092715   96200479     36       8  36989      0.21824     1.138e-15      0.21824
129868       2   96207766   96315471     35       9  36989      0.85821    1.1102e-15      0.85821
400986       2   96466914   96708068    209      16  36989      0.36235    1.1657e-15      0.36235
150763       2   96637694   96751722     90       9  36989      0.33128    1.1657e-15      0.33128
151          2   96728623   96832281     97      11  36989       0.8536    1.1102e-15       0.8536
431705       2   96739589   96854175    111      14  36989       1.4203    1.1102e-15       1.4203
1844         2   96758908   96861206    106      14  36989       2.0764    1.3323e-15       2.0764
56910        2   96800597   96924573    135      18  36989       2.9927    1.3323e-15       2.9927
55654        2   96865946   96981751    119      18  36989        3.371    1.3323e-15        3.371
9391         2   96881884   96989917    106      17  36989       3.3053    1.3323e-15       3.3053
23020        2   96890074   97021307    129      18  36989       3.0171    1.3323e-15       3.0171
150771       2   96941062   97044091    100      13  36989       2.6418    1.3323e-15       2.6418
23397        2   96951479   97092833    156      17  36989       2.2916    1.3323e-15       2.2916
93082        2   97113383   97223846    131      21  36989       1.6333    1.1102e-15       1.6333
10865        2   97152464   97268375    129      20  36989       1.3108    1.1102e-15       1.3108
55683        2   97208892   97354116    171      26  36989       1.6694    1.1102e-15       1.6694
90342        2   97258574   97420624    188      27  36989       2.5112    1.3323e-15       2.5112
81562        2   97321666   97455813    177      19  36989        2.358    1.3323e-15        2.358
26504        2   97376639   97527628    188      13  36989         2.15    1.3323e-15         2.15
26505        2   97430950   97551121    139      12  36989       2.2151    1.3323e-15       2.2151
200539       2   97438599   97559758    157      15  36989       2.3501    1.3323e-15       2.3501
51239        2   97463722   97573756    157      15  36989       2.8169    1.3323e-15       2.8169
54910        2   97475473   97586680    173      16  36989        2.906    1.3323e-15        2.906
51252        2   97491619   97702337    370      24  36989       3.0215    1.3323e-15       3.0215
151313       2   97699320   97810603    135       6  36989       1.1406    1.1102e-15       1.1406
375248       2   97728923   97980258    204       9  36989       1.2599    1.1102e-15       1.2599
57730        2   98059009   98256708    205       9  36989      0.52048    1.1102e-15      0.52048
1329         2   98212521   98314657    138      15  36989       1.6544    1.1102e-15       1.6544
10120        2   98222402   98330561    156      19  36989       1.7962    1.1102e-15       1.7962
7535         2   98280031   98406990    219      27  36989       1.1917    1.1102e-15       1.1917
23505        2   98322799   98662389    667      28  36989       1.2647    1.1102e-15       1.2647
200403       2   98653595   98979410    862      34  36989     -0.72026    1.1102e-15     -0.72026
1261         2   98912618   99065064    393      33  36989      0.11354    1.1519e-15      0.11354
3631         2   99011321   99257496    380      14  36989        1.079    1.1102e-15        1.079
493753       2   99165786   99274981    177      20  36989      0.88219    1.1102e-15      0.88219
25972        2   99175032   99284978    188      22  36989      0.78746    1.1102e-15      0.78746
11320        2   99185569   99397589    495      43  36989      0.42378    1.1657e-15      0.42378
343990       2   99360309   99602684    692      34  36989     -0.68912    1.1102e-15     -0.68912
80705        2   99563724   99821187    705      20  36989      -2.2169    1.3323e-15      -2.2169
150590       2   99708185   99817950    271      12  36989      -2.1987    1.3323e-15      -2.1987
51601        2   99721418   99829620    269      14  36989      -2.3919    1.3323e-15      -2.3919
129531       2   99735726   99847524    274      16  36989      -2.3915    1.3323e-15      -2.3915
51263        2   99747542   99866020    287      18  36989      -2.2755    1.3323e-15      -2.2755
254773       2   99808709   99921570    266      23  36989      -1.6871    1.1102e-15      -1.6871
129530       2   99850701   99971205    300      20  36989      -1.3286    1.1102e-15      -1.3286
10190        2   99885487  100007155    309      18  36989      -1.5026    1.1102e-15      -1.5026
9669         2   99903821  100066728    389      20  36989      -1.7118    1.1102e-15      -1.7118
51455        2   99966938  100156480    401      19  36989      -1.7183    1.1102e-15      -1.7183
3899         2  100112326  100809037   1528      65  36989      0.86981    1.1102e-15      0.86981
164832       2  100839753  100989195    578      22  36989     -0.81981    1.1102e-15     -0.81981
9486         2  100958322  101084130    602      31  36989      -1.1434    1.1102e-15      -1.1434
129521       2  101036944  101149742    634      22  36989      -0.8177    1.1102e-15      -0.8177
79031        2  101129418  101243201    329      26  36989      -1.3018    1.1102e-15      -1.3018
4862         2  101386613  101663289    808      73  36989      0.75001    1.1102e-15      0.75001
